,ds,population,temp,rain,hum,week_weekend,st,holiday,y,warning
32444,2020-09-13 21:00:00,76163.0,20.6,0.0,84.0,1,27.4,0,396.0,not
32445,2020-09-13 22:00:00,76163.0,20.0,0.0,89.0,1,27.4,0,256.0,not
32446,2020-09-13 23:00:00,76163.0,19.6,0.0,90.0,1,27.4,0,506.0,not
32447,2020-09-14 00:00:00,76163.0,19.1,0.0,93.0,0,27.6,0,366.0,not
32448,2020-09-14 01:00:00,76163.0,18.2,0.0,95.0,0,27.6,0,204.0,not
32449,2020-09-14 02:00:00,76163.0,17.9,0.0,95.0,0,27.6,0,504.0,not
32450,2020-09-14 03:00:00,76163.0,17.4,0.0,96.0,0,27.6,0,388.0,not
32451,2020-09-14 04:00:00,76163.0,17.2,0.0,95.0,0,27.6,0,304.0,not
32452,2020-09-14 05:00:00,76163.0,16.9,0.0,95.0,0,27.6,0,472.0,not
32453,2020-09-14 06:00:00,76163.0,16.7,0.0,96.0,0,27.6,0,410.0,not
32454,2020-09-14 07:00:00,76163.0,16.8,0.0,96.0,0,27.6,0,222.0,not
32455,2020-09-14 08:00:00,76163.0,18.1,0.0,93.0,0,27.6,0,452.0,not
32456,2020-09-14 09:00:00,76163.0,20.7,0.0,78.0,0,27.6,0,332.0,not
32457,2020-09-14 10:00:00,76163.0,22.8,0.0,68.0,0,27.6,0,476.0,not
32458,2020-09-14 11:00:00,76163.0,25.7,0.0,56.0,0,27.6,0,552.0,not
32459,2020-09-14 12:00:00,76163.0,26.4,0.0,55.0,0,27.6,0,534.0,not
32460,2020-09-14 13:00:00,76163.0,27.2,0.0,52.0,0,27.6,0,610.0,not
32461,2020-09-14 14:00:00,76163.0,27.1,0.0,48.0,0,27.6,0,346.0,not
32462,2020-09-14 15:00:00,76163.0,26.3,0.0,48.0,0,27.6,0,576.0,not
32463,2020-09-14 16:00:00,76163.0,26.9,0.0,48.0,0,27.6,0,596.0,not
32464,2020-09-14 17:00:00,76163.0,25.9,0.0,51.0,0,27.6,0,270.0,not
32465,2020-09-14 18:00:00,76163.0,23.4,0.0,67.0,0,27.6,0,216.0,not
32466,2020-09-14 19:00:00,76163.0,22.2,0.0,72.0,0,27.6,0,516.0,not
32467,2020-09-14 20:00:00,76163.0,20.5,0.0,80.0,0,27.6,0,314.0,not
32468,2020-09-14 21:00:00,76163.0,19.6,0.0,85.0,0,27.6,0,576.0,not
32469,2020-09-14 22:00:00,76163.0,19.2,0.0,86.0,0,27.6,0,362.0,not
32470,2020-09-14 23:00:00,76163.0,18.8,0.0,89.0,0,27.6,0,232.0,not
32471,2020-09-15 00:00:00,76163.0,18.5,0.0,91.0,0,28.2,0,530.0,not
32472,2020-09-15 01:00:00,76163.0,18.6,0.0,90.0,0,28.2,0,422.0,not
32473,2020-09-15 02:00:00,76163.0,18.5,0.0,90.0,0,28.2,0,278.0,not
32474,2020-09-15 03:00:00,76163.0,18.7,0.0,90.0,0,28.2,0,490.0,not
32475,2020-09-15 04:00:00,76163.0,18.2,0.0,92.0,0,28.2,0,360.0,not
32476,2020-09-15 05:00:00,76163.0,18.0,0.0,93.0,0,28.2,0,588.0,not
32477,2020-09-15 06:00:00,76163.0,17.8,0.0,93.0,0,28.2,0,520.0,not
32478,2020-09-15 07:00:00,76163.0,18.0,0.0,93.0,0,28.2,0,312.0,not
32479,2020-09-15 08:00:00,76163.0,19.2,0.0,86.0,0,28.2,0,508.0,not
32480,2020-09-15 09:00:00,76163.0,20.8,0.0,79.0,0,28.2,0,232.0,not
32481,2020-09-15 10:00:00,76163.0,22.4,0.0,74.0,0,28.2,0,444.0,not
32482,2020-09-15 11:00:00,76163.0,24.5,0.0,64.0,0,28.2,0,712.0,not
32483,2020-09-15 12:00:00,76163.0,26.4,0.0,50.0,0,28.2,0,618.0,not
32484,2020-09-15 13:00:00,76163.0,26.6,0.0,50.0,0,28.2,0,294.0,not
32485,2020-09-15 14:00:00,76163.0,27.6,0.0,49.0,0,28.2,0,704.0,not
32486,2020-09-15 15:00:00,76163.0,26.6,0.0,53.0,0,28.2,0,564.0,not
32487,2020-09-15 16:00:00,76163.0,27.5,0.0,49.0,0,28.2,0,416.0,not
32488,2020-09-15 17:00:00,76163.0,26.7,0.0,55.0,0,28.2,0,600.0,not
32489,2020-09-15 18:00:00,76163.0,24.3,0.0,66.0,0,28.2,0,618.0,not
32490,2020-09-15 19:00:00,76163.0,22.7,0.0,75.0,0,28.2,0,310.0,not
32491,2020-09-15 20:00:00,76163.0,24.7,0.0,65.0,0,28.2,0,508.0,not
32492,2020-09-15 21:00:00,76163.0,24.0,0.0,69.0,0,28.2,0,236.0,not
32493,2020-09-15 22:00:00,76163.0,23.5,0.0,71.0,0,28.2,0,428.0,not
32494,2020-09-15 23:00:00,76163.0,23.3,0.0,72.0,0,28.2,0,630.0,not
32495,2020-09-16 00:00:00,76163.0,22.9,0.0,74.0,0,25.6,0,232.0,not
32496,2020-09-16 01:00:00,76163.0,22.4,0.0,75.0,0,25.6,0,652.0,not
32497,2020-09-16 02:00:00,76163.0,22.1,0.0,77.0,0,25.6,0,284.0,not
32498,2020-09-16 03:00:00,76163.0,21.8,0.0,79.0,0,25.6,0,390.0,not
32499,2020-09-16 04:00:00,76163.0,21.5,0.0,80.0,0,25.6,0,548.0,not
32500,2020-09-16 05:00:00,76163.0,20.7,0.1,87.0,0,25.6,0,232.0,not
32501,2020-09-16 06:00:00,76163.0,19.9,0.0,93.0,0,25.6,0,276.0,not
32502,2020-09-16 07:00:00,76163.0,20.3,0.6,92.0,0,25.6,0,518.0,not
32503,2020-09-16 08:00:00,76163.0,21.0,0.0,83.0,0,25.6,0,266.0,not
32504,2020-09-16 09:00:00,76163.0,21.0,0.0,84.0,0,25.6,0,464.0,not
32505,2020-09-16 10:00:00,76163.0,21.2,0.3,85.0,0,25.6,0,672.0,not
32506,2020-09-16 11:00:00,76163.0,20.7,0.0,82.0,0,25.6,0,264.0,not
32507,2020-09-16 12:00:00,76163.0,21.7,0.3,80.0,0,25.6,0,570.0,not
32508,2020-09-16 13:00:00,76163.0,22.5,0.0,77.0,0,25.6,0,480.0,not
32509,2020-09-16 14:00:00,76163.0,23.3,0.0,71.0,0,25.6,0,378.0,not
32510,2020-09-16 15:00:00,76163.0,23.2,0.0,73.0,0,25.6,0,612.0,not
32511,2020-09-16 16:00:00,76163.0,23.2,0.0,75.0,0,25.6,0,322.0,not
32512,2020-09-16 17:00:00,76163.0,23.2,0.0,76.0,0,25.6,0,382.0,not
32513,2020-09-16 18:00:00,76163.0,22.9,0.0,79.0,0,25.6,0,386.0,not
32514,2020-09-16 19:00:00,76163.0,22.2,0.0,84.0,0,25.6,0,378.0,not
32515,2020-09-16 20:00:00,76163.0,21.8,0.0,89.0,0,25.6,0,308.0,not
32516,2020-09-16 21:00:00,76163.0,21.6,0.0,89.0,0,25.6,0,546.0,not
32517,2020-09-16 22:00:00,76163.0,21.4,0.0,90.0,0,25.6,0,278.0,not
32518,2020-09-16 23:00:00,76163.0,20.8,0.0,93.0,0,25.6,0,532.0,not
32519,2020-09-17 00:00:00,76163.0,20.9,0.0,93.0,0,26.3,0,292.0,not
32520,2020-09-17 01:00:00,76163.0,20.8,0.0,94.0,0,26.3,0,346.0,not
32521,2020-09-17 02:00:00,76163.0,19.9,0.0,96.0,0,26.3,0,512.0,not
32522,2020-09-17 03:00:00,76163.0,19.8,0.0,97.0,0,26.3,0,286.0,not
32523,2020-09-17 04:00:00,76163.0,19.8,0.0,96.0,0,26.3,0,550.0,not
32524,2020-09-17 05:00:00,76163.0,19.2,0.0,97.0,0,26.3,0,468.0,not
32525,2020-09-17 06:00:00,76163.0,20.1,0.0,95.0,0,26.3,0,234.0,not
32526,2020-09-17 07:00:00,76163.0,20.1,0.0,95.0,0,26.3,0,566.0,not
32527,2020-09-17 08:00:00,76163.0,20.4,0.0,95.0,0,26.3,0,476.0,not
32528,2020-09-17 09:00:00,76163.0,20.7,0.0,93.0,0,26.3,0,294.0,not
32529,2020-09-17 10:00:00,76163.0,21.9,0.0,88.0,0,26.3,0,328.0,not
32530,2020-09-17 11:00:00,76163.0,23.1,0.0,82.0,0,26.3,0,548.0,not
32531,2020-09-17 12:00:00,76163.0,23.6,0.0,77.0,0,26.3,0,376.0,not
32532,2020-09-17 13:00:00,76163.0,24.0,0.0,73.0,0,26.3,0,592.0,not
32533,2020-09-17 14:00:00,76163.0,24.7,0.0,65.0,0,26.3,0,572.0,not
32534,2020-09-17 15:00:00,76163.0,24.1,0.0,68.0,0,26.3,0,364.0,not
32535,2020-09-17 16:00:00,76163.0,23.0,0.0,82.0,0,26.3,0,456.0,not
32536,2020-09-17 17:00:00,76163.0,21.8,0.0,87.0,0,26.3,0,508.0,not
32537,2020-09-17 18:00:00,76163.0,20.6,0.0,87.0,0,26.3,0,354.0,not
32538,2020-09-17 19:00:00,76163.0,20.1,0.0,89.0,0,26.3,0,326.0,not
32539,2020-09-17 20:00:00,76163.0,19.9,0.0,93.0,0,26.3,0,532.0,not
32540,2020-09-17 21:00:00,76163.0,19.9,0.0,94.0,0,26.3,0,336.0,not
32541,2020-09-17 22:00:00,76163.0,19.8,0.0,94.0,0,26.3,0,302.0,not
32542,2020-09-17 23:00:00,76163.0,19.3,0.0,94.0,0,26.3,0,486.0,not
32543,2020-09-18 00:00:00,76163.0,18.8,0.3,92.0,0,25.9,0,544.0,not
32544,2020-09-18 01:00:00,76163.0,18.1,0.3,95.0,0,25.9,0,342.0,not
32545,2020-09-18 02:00:00,76163.0,18.4,0.0,94.0,0,25.9,0,424.0,not
32546,2020-09-18 03:00:00,76163.0,18.0,0.0,95.0,0,25.9,0,386.0,not
32547,2020-09-18 04:00:00,76163.0,17.9,0.0,96.0,0,25.9,0,224.0,not
32548,2020-09-18 05:00:00,76163.0,17.9,0.0,96.0,0,25.9,0,540.0,not
32549,2020-09-18 06:00:00,76163.0,17.8,0.4,94.0,0,25.9,0,254.0,not
32550,2020-09-18 07:00:00,76163.0,17.1,0.5,96.0,0,25.9,0,382.0,not
32551,2020-09-18 08:00:00,76163.0,18.0,0.0,91.0,0,25.9,0,528.0,not
32552,2020-09-18 09:00:00,76163.0,19.4,0.0,79.0,0,25.9,0,316.0,not
32553,2020-09-18 10:00:00,76163.0,21.1,0.0,76.0,0,25.9,0,300.0,not
32554,2020-09-18 11:00:00,76163.0,22.7,0.0,64.0,0,25.9,0,556.0,not
32555,2020-09-18 12:00:00,76163.0,23.5,0.0,61.0,0,25.9,0,544.0,not
32556,2020-09-18 13:00:00,76163.0,24.9,0.0,51.0,0,25.9,0,482.0,not
32557,2020-09-18 14:00:00,76163.0,24.1,0.0,52.0,0,25.9,0,530.0,not
32558,2020-09-18 15:00:00,76163.0,24.6,0.0,51.0,0,25.9,0,264.0,not
32559,2020-09-18 16:00:00,76163.0,24.1,0.0,44.0,0,25.9,0,672.0,not
32560,2020-09-18 17:00:00,76163.0,23.3,0.0,43.0,0,25.9,0,416.0,not
32561,2020-09-18 18:00:00,76163.0,21.7,0.0,55.0,0,25.9,0,274.0,not
32562,2020-09-18 19:00:00,76163.0,19.1,0.0,70.0,0,25.9,0,386.0,not
32563,2020-09-18 20:00:00,76163.0,17.6,0.0,76.0,0,25.9,0,682.0,not
32564,2020-09-18 21:00:00,76163.0,17.1,0.0,76.0,0,25.9,0,244.0,not
32565,2020-09-18 22:00:00,76163.0,15.9,0.0,79.0,0,25.9,0,216.0,not
32566,2020-09-18 23:00:00,76163.0,16.2,0.0,75.0,0,25.9,0,514.0,not
32567,2020-09-19 00:00:00,76163.0,14.9,0.0,82.0,1,26.2,0,302.0,not
32568,2020-09-19 01:00:00,76163.0,14.3,0.0,85.0,1,26.2,0,374.0,not
32569,2020-09-19 02:00:00,76163.0,13.8,0.0,89.0,1,26.2,0,688.0,not
32570,2020-09-19 03:00:00,76163.0,13.5,0.0,92.0,1,26.2,0,400.0,not
32571,2020-09-19 04:00:00,76163.0,13.4,0.0,92.0,1,26.2,0,288.0,not
32572,2020-09-19 05:00:00,76163.0,13.0,0.0,94.0,1,26.2,0,570.0,not
32573,2020-09-19 06:00:00,76163.0,12.8,0.0,94.0,1,26.2,0,374.0,not
32574,2020-09-19 07:00:00,76163.0,13.4,0.0,94.0,1,26.2,0,276.0,not
32575,2020-09-19 08:00:00,76163.0,16.3,0.0,78.0,1,26.2,0,612.0,not
32576,2020-09-19 09:00:00,76163.0,18.7,0.0,66.0,1,26.2,0,332.0,not
32577,2020-09-19 10:00:00,76163.0,20.9,0.0,58.0,1,26.2,0,374.0,not
32578,2020-09-19 11:00:00,76163.0,22.8,0.0,54.0,1,26.2,0,498.0,not
32579,2020-09-19 12:00:00,76163.0,25.5,0.0,47.0,1,26.2,0,488.0,not
32580,2020-09-19 13:00:00,76163.0,25.4,0.0,42.0,1,26.2,0,668.0,not
32581,2020-09-19 14:00:00,76163.0,26.2,0.0,39.0,1,26.2,0,328.0,not
32582,2020-09-19 15:00:00,76163.0,26.4,0.0,35.0,1,26.2,0,380.0,not
32583,2020-09-19 16:00:00,76163.0,25.7,0.0,39.0,1,26.2,0,508.0,not
32584,2020-09-19 17:00:00,76163.0,25.3,0.0,36.0,1,26.2,0,278.0,not
32585,2020-09-19 18:00:00,76163.0,22.6,0.0,52.0,1,26.2,0,452.0,not
32586,2020-09-19 19:00:00,76163.0,20.9,0.0,62.0,1,26.2,0,362.0,not
32587,2020-09-19 20:00:00,76163.0,19.2,0.0,71.0,1,26.2,0,360.0,not
32588,2020-09-19 21:00:00,76163.0,19.7,0.0,68.0,1,26.2,0,400.0,not
32589,2020-09-19 22:00:00,76163.0,18.3,0.0,76.0,1,26.2,0,368.0,not
32590,2020-09-19 23:00:00,76163.0,17.9,0.0,74.0,1,26.2,0,300.0,not
32591,2020-09-20 00:00:00,76163.0,15.8,0.0,83.0,1,24.9,0,364.0,not
32592,2020-09-20 01:00:00,76163.0,15.1,0.0,81.0,1,24.9,0,416.0,not
32593,2020-09-20 02:00:00,76163.0,15.8,0.0,71.0,1,24.9,0,316.0,not
32594,2020-09-20 03:00:00,76163.0,15.0,0.0,75.0,1,24.9,0,376.0,not
32595,2020-09-20 04:00:00,76163.0,14.0,0.0,81.0,1,24.9,0,376.0,not
32596,2020-09-20 05:00:00,76163.0,13.2,0.0,86.0,1,24.9,0,200.0,not
32597,2020-09-20 06:00:00,76163.0,13.2,0.0,86.0,1,24.9,0,484.0,not
32598,2020-09-20 07:00:00,76163.0,14.2,0.0,80.0,1,24.9,0,310.0,not
32599,2020-09-20 08:00:00,76163.0,17.8,0.0,72.0,1,24.9,0,226.0,not
32600,2020-09-20 09:00:00,76163.0,21.0,0.0,61.0,1,24.9,0,320.0,not
32601,2020-09-20 10:00:00,76163.0,22.6,0.0,50.0,1,24.9,0,424.0,not
32602,2020-09-20 11:00:00,76163.0,23.8,0.0,46.0,1,24.9,0,262.0,not
32603,2020-09-20 12:00:00,76163.0,24.1,0.0,41.0,1,24.9,0,332.0,not
32604,2020-09-20 13:00:00,76163.0,25.4,0.0,39.0,1,24.9,0,560.0,not
32605,2020-09-20 14:00:00,76163.0,25.2,0.0,35.0,1,24.9,0,286.0,not
32606,2020-09-20 15:00:00,76163.0,25.4,0.0,39.0,1,24.9,0,502.0,not
32607,2020-09-20 16:00:00,76163.0,24.7,0.0,35.0,1,24.9,0,236.0,not
32608,2020-09-20 17:00:00,76163.0,24.1,0.0,36.0,1,24.9,0,496.0,not
32609,2020-09-20 18:00:00,76163.0,21.4,0.0,49.0,1,24.9,0,398.0,not
32610,2020-09-20 19:00:00,76163.0,18.6,0.0,64.0,1,24.9,0,212.0,not
32611,2020-09-20 20:00:00,76163.0,17.5,0.0,62.0,1,24.9,0,316.0,not
32612,2020-09-20 21:00:00,76163.0,16.4,0.0,65.0,1,24.9,0,276.0,not
32613,2020-09-20 22:00:00,76163.0,15.4,0.0,71.0,1,24.9,0,344.0,not
32614,2020-09-20 23:00:00,76163.0,14.7,0.0,75.0,1,24.9,0,454.0,not
32615,2020-09-21 00:00:00,76163.0,14.1,0.0,78.0,0,23.3,0,286.0,not
32616,2020-09-21 01:00:00,76163.0,13.5,0.0,82.0,0,23.3,0,260.0,not
32617,2020-09-21 02:00:00,76163.0,12.9,0.0,84.0,0,23.3,0,530.0,not
32618,2020-09-21 03:00:00,76163.0,12.5,0.0,87.0,0,23.3,0,162.0,not
32619,2020-09-21 04:00:00,76163.0,11.7,0.0,89.0,0,23.3,0,544.0,not
32620,2020-09-21 05:00:00,76163.0,11.2,0.0,92.0,0,23.3,0,356.0,not
32621,2020-09-21 06:00:00,76163.0,10.8,0.0,93.0,0,23.3,0,432.0,not
32622,2020-09-21 07:00:00,76163.0,11.5,0.0,92.0,0,23.3,0,302.0,not
32623,2020-09-21 08:00:00,76163.0,13.9,0.0,78.0,0,23.3,0,200.0,not
32624,2020-09-21 09:00:00,76163.0,16.4,0.0,70.0,0,23.3,0,492.0,not
32625,2020-09-21 10:00:00,76163.0,18.0,0.0,69.0,0,23.3,0,384.0,not
32626,2020-09-21 11:00:00,76163.0,19.5,0.0,60.0,0,23.3,0,414.0,not
32627,2020-09-21 12:00:00,76163.0,20.7,0.0,49.0,0,23.3,0,748.0,not
32628,2020-09-21 13:00:00,76163.0,21.5,0.0,47.0,0,23.3,0,358.0,not
32629,2020-09-21 14:00:00,76163.0,22.7,0.0,45.0,0,23.3,0,366.0,not
32630,2020-09-21 15:00:00,76163.0,22.9,0.0,44.0,0,23.3,0,598.0,not
32631,2020-09-21 16:00:00,76163.0,23.2,0.0,43.0,0,23.3,0,424.0,not
32632,2020-09-21 17:00:00,76163.0,22.0,0.0,47.0,0,23.3,0,456.0,not
32633,2020-09-21 18:00:00,76163.0,19.8,0.0,62.0,0,23.3,0,522.0,not
32634,2020-09-21 19:00:00,76163.0,17.7,0.0,73.0,0,23.3,0,382.0,not
32635,2020-09-21 20:00:00,76163.0,16.6,0.0,79.0,0,23.3,0,372.0,not
32636,2020-09-21 21:00:00,76163.0,15.7,0.0,83.0,0,23.3,0,500.0,not
32637,2020-09-21 22:00:00,76163.0,14.9,0.0,86.0,0,23.3,0,388.0,not
32638,2020-09-21 23:00:00,76163.0,14.1,0.0,89.0,0,23.3,0,252.0,not
32639,2020-09-22 00:00:00,76163.0,13.6,0.0,91.0,0,23.6,0,526.0,not
32640,2020-09-22 01:00:00,76163.0,13.4,0.0,92.0,0,23.6,0,236.0,not
32641,2020-09-22 02:00:00,76163.0,13.4,0.0,91.0,0,23.6,0,500.0,not
32642,2020-09-22 03:00:00,76163.0,13.6,0.0,91.0,0,23.6,0,286.0,not
32643,2020-09-22 04:00:00,76163.0,13.3,0.0,93.0,0,23.6,0,326.0,not
32644,2020-09-22 05:00:00,76163.0,13.0,0.0,94.0,0,23.6,0,536.0,not
32645,2020-09-22 06:00:00,76163.0,13.1,0.0,93.0,0,23.6,0,282.0,not
32646,2020-09-22 07:00:00,76163.0,13.5,0.0,92.0,0,23.6,0,504.0,not
32647,2020-09-22 08:00:00,76163.0,14.2,0.0,89.0,0,23.6,0,454.0,not
32648,2020-09-22 09:00:00,76163.0,15.5,0.0,84.0,0,23.6,0,228.0,not
32649,2020-09-22 10:00:00,76163.0,17.1,0.0,77.0,0,23.6,0,582.0,not
32650,2020-09-22 11:00:00,76163.0,18.0,0.0,72.0,0,23.6,0,366.0,not
32651,2020-09-22 12:00:00,76163.0,19.4,0.0,68.0,0,23.6,0,524.0,not
32652,2020-09-22 13:00:00,76163.0,20.6,0.0,61.0,0,23.6,0,708.0,not
32653,2020-09-22 14:00:00,76163.0,22.6,0.0,58.0,0,23.6,0,296.0,not
32654,2020-09-22 15:00:00,76163.0,22.4,0.0,51.0,0,23.6,0,424.0,not
32655,2020-09-22 16:00:00,76163.0,22.0,0.0,53.0,0,23.6,0,648.0,not
32656,2020-09-22 17:00:00,76163.0,22.0,0.0,47.0,0,23.6,0,262.0,not
32657,2020-09-22 18:00:00,76163.0,20.8,0.0,52.0,0,23.6,0,470.0,not
32658,2020-09-22 19:00:00,76163.0,19.5,0.0,56.0,0,23.6,0,380.0,not
32659,2020-09-22 20:00:00,76163.0,17.5,0.0,64.0,0,23.6,0,312.0,not
32660,2020-09-22 21:00:00,76163.0,16.9,0.0,68.0,0,23.6,0,566.0,not
32661,2020-09-22 22:00:00,76163.0,14.8,0.0,78.0,0,23.6,0,390.0,not
32662,2020-09-22 23:00:00,76163.0,14.3,0.0,78.0,0,23.6,0,232.0,not
32663,2020-09-23 00:00:00,76163.0,13.7,0.0,84.0,0,24.0,0,516.0,not
32664,2020-09-23 01:00:00,76163.0,13.7,0.0,85.0,0,24.0,0,358.0,not
32665,2020-09-23 02:00:00,76163.0,13.1,0.0,88.0,0,24.0,0,398.0,not
32666,2020-09-23 03:00:00,76163.0,13.3,0.0,89.0,0,24.0,0,578.0,not
32667,2020-09-23 04:00:00,76163.0,12.7,0.0,90.0,0,24.0,0,360.0,not
32668,2020-09-23 05:00:00,76163.0,12.7,0.0,90.0,0,24.0,0,410.0,not
32669,2020-09-23 06:00:00,76163.0,12.6,0.0,89.0,0,24.0,0,308.0,not
32670,2020-09-23 07:00:00,76163.0,13.2,0.0,88.0,0,24.0,0,240.0,not
32671,2020-09-23 08:00:00,76163.0,14.7,0.0,82.0,0,24.0,0,484.0,not
32672,2020-09-23 09:00:00,76163.0,15.6,0.0,81.0,0,24.0,0,596.0,not
32673,2020-09-23 10:00:00,76163.0,16.5,0.0,76.0,0,24.0,0,340.0,not
32674,2020-09-23 11:00:00,76163.0,17.3,0.0,79.0,0,24.0,0,584.0,not
32675,2020-09-23 12:00:00,76163.0,19.4,0.0,68.0,0,24.0,0,540.0,not
32676,2020-09-23 13:00:00,76163.0,22.3,0.0,57.0,0,24.0,0,416.0,not
32677,2020-09-23 14:00:00,76163.0,22.5,0.0,56.0,0,24.0,0,624.0,not
32678,2020-09-23 15:00:00,76163.0,22.2,0.0,55.0,0,24.0,0,320.0,not
32679,2020-09-23 16:00:00,76163.0,21.9,0.0,56.0,0,24.0,0,398.0,not
32680,2020-09-23 17:00:00,76163.0,21.5,0.0,57.0,0,24.0,0,438.0,not
32681,2020-09-23 18:00:00,76163.0,20.8,0.0,58.0,0,24.0,0,488.0,not
32682,2020-09-23 19:00:00,76163.0,20.2,0.0,59.0,0,24.0,0,528.0,not
32683,2020-09-23 20:00:00,76163.0,19.7,0.0,63.0,0,24.0,0,260.0,not
32684,2020-09-23 21:00:00,76163.0,19.1,0.0,68.0,0,24.0,0,350.0,not
32685,2020-09-23 22:00:00,76163.0,18.9,0.0,67.0,0,24.0,0,566.0,not
32686,2020-09-23 23:00:00,76163.0,18.4,0.0,71.0,0,24.0,0,320.0,not
32687,2020-09-24 00:00:00,76163.0,18.2,0.0,72.0,0,24.4,0,552.0,not
32688,2020-09-24 01:00:00,76163.0,16.5,0.0,83.0,0,24.4,0,468.0,not
32689,2020-09-24 02:00:00,76163.0,16.5,0.0,84.0,0,24.4,0,268.0,not
32690,2020-09-24 03:00:00,76163.0,16.3,0.0,85.0,0,24.4,0,392.0,not
32691,2020-09-24 04:00:00,76163.0,16.2,0.0,86.0,0,24.4,0,532.0,not
32692,2020-09-24 05:00:00,76163.0,16.3,0.0,87.0,0,24.4,0,380.0,not
32693,2020-09-24 06:00:00,76163.0,16.4,0.0,86.0,0,24.4,0,328.0,not
32694,2020-09-24 07:00:00,76163.0,16.6,0.0,85.0,0,24.4,0,470.0,not
32695,2020-09-24 08:00:00,76163.0,17.8,0.0,81.0,0,24.4,0,272.0,not
32696,2020-09-24 09:00:00,76163.0,19.3,0.0,68.0,0,24.4,0,488.0,not
32697,2020-09-24 10:00:00,76163.0,21.4,0.0,60.0,0,24.4,0,398.0,not
32698,2020-09-24 11:00:00,76163.0,22.1,0.0,60.0,0,24.4,0,452.0,not
32699,2020-09-24 12:00:00,76163.0,23.1,0.0,59.0,0,24.4,0,604.0,not
32700,2020-09-24 13:00:00,76163.0,22.6,0.0,60.0,0,24.4,0,290.0,not
32701,2020-09-24 14:00:00,76163.0,22.4,0.0,58.0,0,24.4,0,548.0,not
32702,2020-09-24 15:00:00,76163.0,22.3,0.0,60.0,0,24.4,0,554.0,not
32703,2020-09-24 16:00:00,76163.0,22.2,0.0,61.0,0,24.4,0,296.0,not
32704,2020-09-24 17:00:00,76163.0,21.8,0.0,63.0,0,24.4,0,444.0,not
32705,2020-09-24 18:00:00,76163.0,21.6,0.0,62.0,0,24.4,0,408.0,not
32706,2020-09-24 19:00:00,76163.0,21.0,0.0,63.0,0,24.4,0,432.0,not
32707,2020-09-24 20:00:00,76163.0,19.9,0.0,65.0,0,24.4,0,372.0,not
32708,2020-09-24 21:00:00,76163.0,18.2,0.0,74.0,0,24.4,0,282.0,not
32709,2020-09-24 22:00:00,76163.0,16.8,0.0,81.0,0,24.4,0,490.0,not
32710,2020-09-24 23:00:00,76163.0,15.9,0.0,83.0,0,24.4,0,616.0,not
32711,2020-09-25 00:00:00,76163.0,15.1,0.0,89.0,0,25.8,0,236.0,not
32712,2020-09-25 01:00:00,76163.0,15.0,0.0,88.0,0,25.8,0,512.0,not
32713,2020-09-25 02:00:00,76163.0,15.5,0.0,87.0,0,25.8,0,552.0,not
32714,2020-09-25 03:00:00,76163.0,15.2,0.0,87.0,0,25.8,0,396.0,not
32715,2020-09-25 04:00:00,76163.0,15.3,0.0,87.0,0,25.8,0,316.0,not
32716,2020-09-25 05:00:00,76163.0,15.0,0.0,87.0,0,25.8,0,484.0,not
32717,2020-09-25 06:00:00,76163.0,15.4,0.0,86.0,0,25.8,0,306.0,not
32718,2020-09-25 07:00:00,76163.0,16.1,0.0,84.0,0,25.8,0,204.0,not
32719,2020-09-25 08:00:00,76163.0,18.4,0.0,77.0,0,25.8,0,538.0,not
32720,2020-09-25 09:00:00,76163.0,19.7,0.0,72.0,0,25.8,0,432.0,not
32721,2020-09-25 10:00:00,76163.0,21.6,0.0,62.0,0,25.8,0,500.0,not
32722,2020-09-25 11:00:00,76163.0,22.6,0.0,62.0,0,25.8,0,564.0,not
32723,2020-09-25 12:00:00,76163.0,23.1,0.0,62.0,0,25.8,0,354.0,not
32724,2020-09-25 13:00:00,76163.0,23.6,0.0,55.0,0,25.8,0,618.0,not
32725,2020-09-25 14:00:00,76163.0,24.4,0.0,54.0,0,25.8,0,548.0,not
32726,2020-09-25 15:00:00,76163.0,24.9,0.0,52.0,0,25.8,0,324.0,not
32727,2020-09-25 16:00:00,76163.0,24.6,0.0,49.0,0,25.8,0,640.0,not
32728,2020-09-25 17:00:00,76163.0,24.1,0.0,52.0,0,25.8,0,328.0,not
32729,2020-09-25 18:00:00,76163.0,22.2,0.0,57.0,0,25.8,0,250.0,not
32730,2020-09-25 19:00:00,76163.0,22.0,0.0,54.0,0,25.8,0,536.0,not
32731,2020-09-25 20:00:00,76163.0,20.6,0.0,59.0,0,25.8,0,434.0,not
32732,2020-09-25 21:00:00,76163.0,19.4,0.0,64.0,0,25.8,0,370.0,not
32733,2020-09-25 22:00:00,76163.0,16.8,0.0,78.0,0,25.8,0,456.0,not
32734,2020-09-25 23:00:00,76163.0,16.0,0.0,83.0,0,25.8,0,254.0,not
32735,2020-09-26 00:00:00,76163.0,15.2,0.0,85.0,1,24.9,0,464.0,not
32736,2020-09-26 01:00:00,76163.0,14.4,0.0,88.0,1,24.9,0,308.0,not
32737,2020-09-26 02:00:00,76163.0,14.3,0.0,87.0,1,24.9,0,440.0,not
32738,2020-09-26 03:00:00,76163.0,14.2,0.0,88.0,1,24.9,0,500.0,not
32739,2020-09-26 04:00:00,76163.0,13.5,0.0,92.0,1,24.9,0,288.0,not
32740,2020-09-26 05:00:00,76163.0,13.5,0.0,92.0,1,24.9,0,496.0,not
