Unnamed: 0,ds,y,population,temp,rain,hum,week_weekend,year,month,day,hour,st,holiday
7260,2021-10-30 12:00:00,690.0,76322,13.8,0.0,63.0,1,2021,10,30,12,8.2,0
7261,2021-10-30 13:00:00,278.0,76322,15.2,0.0,57.0,1,2021,10,30,13,8.2,0
7262,2021-10-30 14:00:00,386.0,76322,16.0,0.0,54.0,1,2021,10,30,14,8.2,0
7263,2021-10-30 15:00:00,372.0,76322,16.3,0.0,57.0,1,2021,10,30,15,8.2,0
7264,2021-10-30 16:00:00,552.0,76322,16.0,0.0,58.0,1,2021,10,30,16,8.2,0
7265,2021-10-30 17:00:00,658.0,76322,15.1,0.0,67.0,1,2021,10,30,17,8.2,0
7266,2021-10-30 18:00:00,320.0,76322,13.8,0.0,74.0,1,2021,10,30,18,8.2,0
7267,2021-10-30 19:00:00,514.0,76322,12.5,0.0,78.0,1,2021,10,30,19,8.2,0
7268,2021-10-30 20:00:00,460.0,76322,10.8,0.0,87.0,1,2021,10,30,20,8.2,0
7269,2021-10-30 21:00:00,392.0,76322,9.9,0.0,88.0,1,2021,10,30,21,8.2,0
7270,2021-10-30 22:00:00,560.0,76322,9.5,0.0,90.0,1,2021,10,30,22,8.2,0
7271,2021-10-30 23:00:00,454.0,76322,8.7,0.0,92.0,1,2021,10,30,23,8.2,0
7272,2021-10-31 00:00:00,320.0,76322,8.5,0.0,93.0,1,2021,10,31,0,7.4,0
7273,2021-10-31 01:00:00,474.0,76322,7.7,0.0,94.0,1,2021,10,31,1,7.4,0
7274,2021-10-31 02:00:00,556.0,76322,7.1,0.0,94.0,1,2021,10,31,2,7.4,0
7275,2021-10-31 03:00:00,446.0,76322,7.0,0.0,95.0,1,2021,10,31,3,7.4,0
7276,2021-10-31 04:00:00,382.0,76322,6.5,0.0,95.0,1,2021,10,31,4,7.4,0
7277,2021-10-31 05:00:00,352.0,76322,5.4,0.0,95.0,1,2021,10,31,5,7.4,0
7278,2021-10-31 06:00:00,684.0,76322,6.1,0.0,96.0,1,2021,10,31,6,7.4,0
7279,2021-10-31 07:00:00,316.0,76322,6.1,0.0,96.0,1,2021,10,31,7,7.4,0
7280,2021-10-31 08:00:00,436.0,76322,6.2,0.0,96.0,1,2021,10,31,8,7.4,0
7281,2021-10-31 09:00:00,394.0,76322,7.1,0.0,96.0,1,2021,10,31,9,7.4,0
7282,2021-10-31 10:00:00,366.0,76322,10.6,0.0,81.0,1,2021,10,31,10,7.4,0
7283,2021-10-31 11:00:00,670.0,76322,12.7,0.0,71.0,1,2021,10,31,11,7.4,0
7284,2021-10-31 12:00:00,330.0,76322,15.1,0.0,64.0,1,2021,10,31,12,7.4,0
7285,2021-10-31 13:00:00,496.0,76322,17.9,0.0,50.0,1,2021,10,31,13,7.4,0
7286,2021-10-31 14:00:00,496.0,76322,20.0,0.0,40.0,1,2021,10,31,14,7.4,0
7287,2021-10-31 15:00:00,696.0,76322,19.6,0.0,38.0,1,2021,10,31,15,7.4,0
7288,2021-10-31 16:00:00,452.0,76322,18.2,0.0,46.0,1,2021,10,31,16,7.4,0
7289,2021-10-31 17:00:00,340.0,76322,15.5,0.0,60.0,1,2021,10,31,17,7.4,0
7290,2021-10-31 18:00:00,542.0,76322,13.4,0.0,69.0,1,2021,10,31,18,7.4,0
7291,2021-10-31 19:00:00,530.0,76322,12.1,0.0,76.0,1,2021,10,31,19,7.4,0
7292,2021-10-31 20:00:00,492.0,76322,11.1,0.0,79.0,1,2021,10,31,20,7.4,0
7293,2021-10-31 21:00:00,478.0,76322,10.6,0.0,80.0,1,2021,10,31,21,7.4,0
7294,2021-10-31 22:00:00,552.0,76322,10.1,0.0,84.0,1,2021,10,31,22,7.4,0
7295,2021-10-31 23:00:00,450.0,76322,9.7,0.0,87.0,1,2021,10,31,23,7.4,0
7296,2021-11-01 00:00:00,370.0,76332,9.1,0.0,90.0,0,2021,11,1,0,8.4,0
7297,2021-11-01 01:00:00,390.0,76332,9.0,0.0,92.0,0,2021,11,1,1,8.4,0
7298,2021-11-01 02:00:00,584.0,76332,8.5,0.0,93.0,0,2021,11,1,2,8.4,0
7299,2021-11-01 03:00:00,304.0,76332,8.8,0.0,93.0,0,2021,11,1,3,8.4,0
7300,2021-11-01 04:00:00,446.0,76332,8.7,0.0,93.0,0,2021,11,1,4,8.4,0
7301,2021-11-01 05:00:00,342.0,76332,8.4,0.0,93.0,0,2021,11,1,5,8.4,0
7302,2021-11-01 06:00:00,424.0,76332,8.2,0.0,94.0,0,2021,11,1,6,8.4,0
7303,2021-11-01 07:00:00,624.0,76332,8.1,0.0,94.0,0,2021,11,1,7,8.4,0
7304,2021-11-01 08:00:00,404.0,76332,9.1,0.0,93.0,0,2021,11,1,8,8.4,0
7305,2021-11-01 09:00:00,372.0,76332,12.1,0.0,84.0,0,2021,11,1,9,8.4,0
7306,2021-11-01 10:00:00,816.0,76332,13.8,0.0,75.0,0,2021,11,1,10,8.4,0
7307,2021-11-01 11:00:00,412.0,76332,17.6,0.0,56.0,0,2021,11,1,11,8.4,0
7308,2021-11-01 12:00:00,614.0,76332,18.5,0.0,48.0,0,2021,11,1,12,8.4,0
7309,2021-11-01 13:00:00,698.0,76332,19.5,0.0,44.0,0,2021,11,1,13,8.4,0
7310,2021-11-01 14:00:00,424.0,76332,19.0,0.0,39.0,0,2021,11,1,14,8.4,0
7311,2021-11-01 15:00:00,504.0,76332,19.0,0.0,42.0,0,2021,11,1,15,8.4,0
7312,2021-11-01 16:00:00,598.0,76332,18.2,0.0,46.0,0,2021,11,1,16,8.4,0
7313,2021-11-01 17:00:00,654.0,76332,16.0,0.0,60.0,0,2021,11,1,17,8.4,0
7314,2021-11-01 18:00:00,542.0,76332,14.4,0.0,67.0,0,2021,11,1,18,8.4,0
7315,2021-11-01 19:00:00,670.0,76332,15.0,0.0,64.0,0,2021,11,1,19,8.4,0
7316,2021-11-01 20:00:00,536.0,76332,14.6,0.0,64.0,0,2021,11,1,20,8.4,0
7317,2021-11-01 21:00:00,568.0,76332,13.0,0.0,71.0,0,2021,11,1,21,8.4,0
7318,2021-11-01 22:00:00,512.0,76332,12.6,0.0,72.0,0,2021,11,1,22,8.4,0
7319,2021-11-01 23:00:00,562.0,76332,11.7,0.0,73.0,0,2021,11,1,23,8.4,0
7320,2021-11-02 00:00:00,590.0,76332,10.2,0.0,81.0,0,2021,11,2,0,7.6,0
7321,2021-11-02 01:00:00,344.0,76332,9.3,0.0,83.0,0,2021,11,2,1,7.6,0
7322,2021-11-02 02:00:00,476.0,76332,8.4,0.0,88.0,0,2021,11,2,2,7.6,0
7323,2021-11-02 03:00:00,560.0,76332,7.4,0.0,91.0,0,2021,11,2,3,7.6,0
7324,2021-11-02 04:00:00,418.0,76332,7.4,0.0,92.0,0,2021,11,2,4,7.6,0
7325,2021-11-02 05:00:00,510.0,76332,7.0,0.0,92.0,0,2021,11,2,5,7.6,0
7326,2021-11-02 06:00:00,512.0,76332,6.9,0.0,93.0,0,2021,11,2,6,7.6,0
7327,2021-11-02 07:00:00,510.0,76332,6.4,0.0,93.0,0,2021,11,2,7,7.6,0
7328,2021-11-02 08:00:00,518.0,76332,7.7,0.0,91.0,0,2021,11,2,8,7.6,0
7329,2021-11-02 09:00:00,300.0,76332,11.7,0.0,76.0,0,2021,11,2,9,7.6,0
7330,2021-11-02 10:00:00,876.0,76332,15.2,0.0,58.0,0,2021,11,2,10,7.6,0
7331,2021-11-02 11:00:00,452.0,76332,15.5,0.0,51.0,0,2021,11,2,11,7.6,0
7332,2021-11-02 12:00:00,590.0,76332,16.3,0.0,44.0,0,2021,11,2,12,7.6,0
7333,2021-11-02 13:00:00,830.0,76332,17.0,0.0,44.0,0,2021,11,2,13,7.6,0
7334,2021-11-02 14:00:00,602.0,76332,17.7,0.0,42.0,0,2021,11,2,14,7.6,0
7335,2021-11-02 15:00:00,504.0,76332,17.6,0.0,42.0,0,2021,11,2,15,7.6,0
7336,2021-11-02 16:00:00,758.0,76332,16.6,0.0,44.0,0,2021,11,2,16,7.6,0
7337,2021-11-02 17:00:00,626.0,76332,15.5,0.0,49.0,0,2021,11,2,17,7.6,0
7338,2021-11-02 18:00:00,494.0,76332,14.7,0.0,51.0,0,2021,11,2,18,7.6,0
7339,2021-11-02 19:00:00,762.0,76332,13.5,0.0,57.0,0,2021,11,2,19,7.6,0
7340,2021-11-02 20:00:00,406.0,76332,12.8,0.0,59.0,0,2021,11,2,20,7.6,0
7341,2021-11-02 21:00:00,614.0,76332,12.1,0.0,61.0,0,2021,11,2,21,7.6,0
7342,2021-11-02 22:00:00,564.0,76332,11.7,0.0,64.0,0,2021,11,2,22,7.6,0
7343,2021-11-02 23:00:00,590.0,76332,10.6,0.0,69.0,0,2021,11,2,23,7.6,0
7344,2021-11-03 00:00:00,560.0,76332,10.8,0.0,69.0,0,2021,11,3,0,6.3,0
7345,2021-11-03 01:00:00,510.0,76332,8.6,0.0,78.0,0,2021,11,3,1,6.3,0
7346,2021-11-03 02:00:00,566.0,76332,8.2,0.0,81.0,0,2021,11,3,2,6.3,0
7347,2021-11-03 03:00:00,484.0,76332,8.1,0.0,81.0,0,2021,11,3,3,6.3,0
7348,2021-11-03 04:00:00,646.0,76332,8.8,0.0,77.0,0,2021,11,3,4,6.3,0
7349,2021-11-03 05:00:00,572.0,76332,7.4,0.0,83.0,0,2021,11,3,5,6.3,0
7350,2021-11-03 06:00:00,378.0,76332,7.4,0.0,83.0,0,2021,11,3,6,6.3,0
7351,2021-11-03 07:00:00,496.0,76332,7.0,0.0,84.0,0,2021,11,3,7,6.3,0
7352,2021-11-03 08:00:00,620.0,76332,7.5,0.0,83.0,0,2021,11,3,8,6.3,0
7353,2021-11-03 09:00:00,370.0,76332,10.5,0.0,70.0,0,2021,11,3,9,6.3,0
7354,2021-11-03 10:00:00,686.0,76332,14.6,0.0,56.0,0,2021,11,3,10,6.3,0
7355,2021-11-03 11:00:00,700.0,76332,16.0,0.0,50.0,0,2021,11,3,11,6.3,0
7356,2021-11-03 12:00:00,646.0,76332,16.8,0.0,48.0,0,2021,11,3,12,6.3,0
7357,2021-11-03 13:00:00,722.0,76332,18.3,0.0,40.0,0,2021,11,3,13,6.3,0
7358,2021-11-03 14:00:00,720.0,76332,18.0,0.0,35.0,0,2021,11,3,14,6.3,0
7359,2021-11-03 15:00:00,596.0,76332,18.3,0.0,37.0,0,2021,11,3,15,6.3,0
7360,2021-11-03 16:00:00,620.0,76332,17.5,0.0,42.0,0,2021,11,3,16,6.3,0
7361,2021-11-03 17:00:00,688.0,76332,15.2,0.0,52.0,0,2021,11,3,17,6.3,0
7362,2021-11-03 18:00:00,394.0,76332,13.5,0.0,56.0,0,2021,11,3,18,6.3,0
7363,2021-11-03 19:00:00,822.0,76332,12.8,0.0,55.0,0,2021,11,3,19,6.3,0
7364,2021-11-03 20:00:00,476.0,76332,12.4,0.0,55.0,0,2021,11,3,20,6.3,0
7365,2021-11-03 21:00:00,568.0,76332,10.0,0.0,67.0,0,2021,11,3,21,6.3,0
7366,2021-11-03 22:00:00,734.0,76332,9.3,0.0,71.0,0,2021,11,3,22,6.3,0
7367,2021-11-03 23:00:00,486.0,76332,8.9,0.0,75.0,0,2021,11,3,23,6.3,0
7368,2021-11-04 00:00:00,594.0,76332,7.7,0.0,78.0,0,2021,11,4,0,5.2,0
7369,2021-11-04 01:00:00,452.0,76332,7.9,0.0,80.0,0,2021,11,4,1,5.2,0
7370,2021-11-04 02:00:00,490.0,76332,7.4,0.0,82.0,0,2021,11,4,2,5.2,0
7371,2021-11-04 03:00:00,440.0,76332,6.7,0.0,88.0,0,2021,11,4,3,5.2,0
7372,2021-11-04 04:00:00,744.0,76332,6.2,0.0,89.0,0,2021,11,4,4,5.2,0
7373,2021-11-04 05:00:00,488.0,76332,6.2,0.0,88.0,0,2021,11,4,5,5.2,0
7374,2021-11-04 06:00:00,492.0,76332,6.1,0.0,90.0,0,2021,11,4,6,5.2,0
7375,2021-11-04 07:00:00,484.0,76332,5.8,0.0,91.0,0,2021,11,4,7,5.2,0
7376,2021-11-04 08:00:00,592.0,76332,6.9,0.0,86.0,0,2021,11,4,8,5.2,0
7377,2021-11-04 09:00:00,322.0,76332,10.0,0.0,75.0,0,2021,11,4,9,5.2,0
7378,2021-11-04 10:00:00,614.0,76332,11.6,0.0,68.0,0,2021,11,4,10,5.2,0
7379,2021-11-04 11:00:00,614.0,76332,14.9,0.0,58.0,0,2021,11,4,11,5.2,0
7380,2021-11-04 12:00:00,656.0,76332,17.2,0.0,50.0,0,2021,11,4,12,5.2,0
7381,2021-11-04 13:00:00,390.0,76332,19.0,0.0,45.0,0,2021,11,4,13,5.2,0
7382,2021-11-04 14:00:00,744.0,76332,19.3,0.0,38.0,0,2021,11,4,14,5.2,0
7383,2021-11-04 15:00:00,692.0,76332,20.2,0.0,29.0,0,2021,11,4,15,5.2,0
7384,2021-11-04 16:00:00,288.0,76332,18.8,0.0,33.0,0,2021,11,4,16,5.2,0
7385,2021-11-04 17:00:00,768.0,76332,16.2,0.0,49.0,0,2021,11,4,17,5.2,0
7386,2021-11-04 18:00:00,594.0,76332,14.2,0.0,56.0,0,2021,11,4,18,5.2,0
7387,2021-11-04 19:00:00,348.0,76332,12.3,0.0,64.0,0,2021,11,4,19,5.2,0
7388,2021-11-04 20:00:00,706.0,76332,11.8,0.0,67.0,0,2021,11,4,20,5.2,0
7389,2021-11-04 21:00:00,656.0,76332,10.6,0.0,71.0,0,2021,11,4,21,5.2,0
7390,2021-11-04 22:00:00,492.0,76332,9.9,0.0,77.0,0,2021,11,4,22,5.2,0
7391,2021-11-04 23:00:00,888.0,76332,9.6,0.0,77.0,0,2021,11,4,23,5.2,0
7392,2021-11-05 00:00:00,376.0,76332,8.8,0.0,82.0,0,2021,11,5,0,6.2,0
7393,2021-11-05 01:00:00,480.0,76332,8.4,0.0,82.0,0,2021,11,5,1,6.2,0
7394,2021-11-05 02:00:00,608.0,76332,7.3,0.0,88.0,0,2021,11,5,2,6.2,0
7395,2021-11-05 03:00:00,516.0,76332,7.3,0.0,88.0,0,2021,11,5,3,6.2,0
7396,2021-11-05 04:00:00,416.0,76332,5.9,0.0,92.0,0,2021,11,5,4,6.2,0
7397,2021-11-05 05:00:00,496.0,76332,5.6,0.0,93.0,0,2021,11,5,5,6.2,0
7398,2021-11-05 06:00:00,588.0,76332,5.4,0.0,93.0,0,2021,11,5,6,6.2,0
7399,2021-11-05 07:00:00,392.0,76332,5.3,0.0,93.0,0,2021,11,5,7,6.2,0
7400,2021-11-05 08:00:00,408.0,76332,6.4,0.0,92.0,0,2021,11,5,8,6.2,0
7401,2021-11-05 09:00:00,680.0,76332,9.1,0.0,82.0,0,2021,11,5,9,6.2,0
7402,2021-11-05 10:00:00,494.0,76332,11.5,0.0,72.0,0,2021,11,5,10,6.2,0
7403,2021-11-05 11:00:00,516.0,76332,13.1,0.0,70.0,0,2021,11,5,11,6.2,0
7404,2021-11-05 12:00:00,694.0,76332,15.0,0.0,57.0,0,2021,11,5,12,6.2,0
7405,2021-11-05 13:00:00,496.0,76332,17.8,0.0,51.0,0,2021,11,5,13,6.2,0
7406,2021-11-05 14:00:00,736.0,76332,18.1,0.0,49.0,0,2021,11,5,14,6.2,0
7407,2021-11-05 15:00:00,604.0,76332,18.2,0.0,48.0,0,2021,11,5,15,6.2,0
7408,2021-11-05 16:00:00,616.0,76332,17.7,0.0,55.0,0,2021,11,5,16,6.2,0
7409,2021-11-05 17:00:00,570.0,76332,16.6,0.0,64.0,0,2021,11,5,17,6.2,0
7410,2021-11-05 18:00:00,622.0,76332,15.2,0.0,70.0,0,2021,11,5,18,6.2,0
7411,2021-11-05 19:00:00,520.0,76332,14.1,0.0,74.0,0,2021,11,5,19,6.2,0
7412,2021-11-05 20:00:00,858.0,76332,13.3,0.0,77.0,0,2021,11,5,20,6.2,0
7413,2021-11-05 21:00:00,626.0,76332,12.4,0.0,82.0,0,2021,11,5,21,6.2,0
7414,2021-11-05 22:00:00,452.0,76332,11.5,0.0,86.0,0,2021,11,5,22,6.2,0
7415,2021-11-05 23:00:00,800.0,76332,10.7,0.0,89.0,0,2021,11,5,23,6.2,0
7416,2021-11-06 00:00:00,588.0,76332,9.6,0.0,92.0,1,2021,11,6,0,9.4,0
7417,2021-11-06 01:00:00,396.0,76332,9.0,0.0,93.0,1,2021,11,6,1,9.4,0
7418,2021-11-06 02:00:00,624.0,76332,8.3,0.0,93.0,1,2021,11,6,2,9.4,0
7419,2021-11-06 03:00:00,556.0,76332,8.0,0.0,94.0,1,2021,11,6,3,9.4,0
7420,2021-11-06 04:00:00,540.0,76332,7.2,0.0,95.0,1,2021,11,6,4,9.4,0
7421,2021-11-06 05:00:00,412.0,76332,7.2,0.0,95.0,1,2021,11,6,5,9.4,0
7422,2021-11-06 06:00:00,844.0,76332,6.5,0.0,95.0,1,2021,11,6,6,9.4,0
7423,2021-11-06 07:00:00,420.0,76332,6.3,0.0,95.0,1,2021,11,6,7,9.4,0
7424,2021-11-06 08:00:00,468.0,76332,7.2,0.0,95.0,1,2021,11,6,8,9.4,0
7425,2021-11-06 09:00:00,680.0,76332,9.3,0.0,89.0,1,2021,11,6,9,9.4,0
7426,2021-11-06 10:00:00,492.0,76332,12.0,0.0,76.0,1,2021,11,6,10,9.4,0
7427,2021-11-06 11:00:00,728.0,76332,13.7,0.0,69.0,1,2021,11,6,11,9.4,0
7428,2021-11-06 12:00:00,656.0,76332,15.8,0.0,59.0,1,2021,11,6,12,9.4,0
7429,2021-11-06 13:00:00,580.0,76332,18.2,0.0,50.0,1,2021,11,6,13,9.4,0
7430,2021-11-06 14:00:00,684.0,76332,18.9,0.0,47.0,1,2021,11,6,14,9.4,0
7431,2021-11-06 15:00:00,516.0,76332,19.8,0.0,43.0,1,2021,11,6,15,9.4,0
7432,2021-11-06 16:00:00,484.0,76332,20.0,0.0,40.0,1,2021,11,6,16,9.4,0
7433,2021-11-06 17:00:00,420.0,76332,18.2,0.0,49.0,1,2021,11,6,17,9.4,0
7434,2021-11-06 18:00:00,636.0,76332,15.7,0.0,59.0,1,2021,11,6,18,9.4,0
7435,2021-11-06 19:00:00,380.0,76332,13.1,0.0,71.0,1,2021,11,6,19,9.4,0
7436,2021-11-06 20:00:00,572.0,76332,11.8,0.0,76.0,1,2021,11,6,20,9.4,0
7437,2021-11-06 21:00:00,616.0,76332,10.7,0.0,78.0,1,2021,11,6,21,9.4,0
7438,2021-11-06 22:00:00,364.0,76332,10.0,0.0,80.0,1,2021,11,6,22,9.4,0
7439,2021-11-06 23:00:00,476.0,76332,9.5,0.0,82.0,1,2021,11,6,23,9.4,0
7440,2021-11-07 00:00:00,468.0,76332,8.6,0.0,87.0,1,2021,11,7,0,7.8,0
7441,2021-11-07 01:00:00,666.0,76332,7.9,0.0,89.0,1,2021,11,7,1,7.8,0
7442,2021-11-07 02:00:00,318.0,76332,8.7,0.0,87.0,1,2021,11,7,2,7.8,0
7443,2021-11-07 03:00:00,472.0,76332,8.1,0.0,90.0,1,2021,11,7,3,7.8,0
7444,2021-11-07 04:00:00,652.0,76332,7.2,0.0,92.0,1,2021,11,7,4,7.8,0
7445,2021-11-07 05:00:00,484.0,76332,7.1,0.0,93.0,1,2021,11,7,5,7.8,0
7446,2021-11-07 06:00:00,392.0,76332,7.2,0.0,92.0,1,2021,11,7,6,7.8,0
7447,2021-11-07 07:00:00,402.0,76332,7.5,0.0,91.0,1,2021,11,7,7,7.8,0
7448,2021-11-07 08:00:00,570.0,76332,8.7,0.0,87.0,1,2021,11,7,8,7.8,0
7449,2021-11-07 09:00:00,412.0,76332,10.6,0.0,78.0,1,2021,11,7,9,7.8,0
7450,2021-11-07 10:00:00,416.0,76332,14.0,0.0,68.0,1,2021,11,7,10,7.8,0
7451,2021-11-07 11:00:00,370.0,76332,16.2,0.0,60.0,1,2021,11,7,11,7.8,0
7452,2021-11-07 12:00:00,638.0,76332,17.5,0.0,58.0,1,2021,11,7,12,7.8,0
7453,2021-11-07 13:00:00,372.0,76332,18.1,0.0,56.0,1,2021,11,7,13,7.8,0
7454,2021-11-07 14:00:00,500.0,76332,18.6,0.0,55.0,1,2021,11,7,14,7.8,0
7455,2021-11-07 15:00:00,568.0,76332,20.0,0.0,43.0,1,2021,11,7,15,7.8,0
7456,2021-11-07 16:00:00,460.0,76332,18.9,0.0,41.0,1,2021,11,7,16,7.8,0
7457,2021-11-07 17:00:00,352.0,76332,18.0,0.0,39.0,1,2021,11,7,17,7.8,0
7458,2021-11-07 18:00:00,414.0,76332,14.6,0.0,55.0,1,2021,11,7,18,7.8,0
7459,2021-11-07 19:00:00,714.0,76332,13.4,0.0,63.0,1,2021,11,7,19,7.8,0
7460,2021-11-07 20:00:00,516.0,76332,12.1,0.0,71.0,1,2021,11,7,20,7.8,0
7461,2021-11-07 21:00:00,226.0,76332,11.6,0.0,76.0,1,2021,11,7,21,7.8,0
7462,2021-11-07 22:00:00,680.0,76332,11.3,0.0,80.0,1,2021,11,7,22,7.8,0
7463,2021-11-07 23:00:00,198.0,76332,12.0,0.0,79.0,1,2021,11,7,23,7.8,0
7464,2021-11-08 00:00:00,436.0,76332,12.0,0.0,80.0,0,2021,11,8,0,5.7,0
7465,2021-11-08 01:00:00,444.0,76332,11.3,0.0,85.0,0,2021,11,8,1,5.7,0
7466,2021-11-08 02:00:00,526.0,76332,10.9,0.0,86.0,0,2021,11,8,2,5.7,0
7467,2021-11-08 03:00:00,396.0,76332,10.3,0.0,90.0,0,2021,11,8,3,5.7,0
7468,2021-11-08 04:00:00,322.0,76332,10.4,0.0,91.0,0,2021,11,8,4,5.7,0
7469,2021-11-08 05:00:00,348.0,76332,10.6,0.0,91.0,0,2021,11,8,5,5.7,0
7470,2021-11-08 06:00:00,348.0,76332,11.1,0.0,88.0,0,2021,11,8,6,5.7,0
7471,2021-11-08 07:00:00,296.0,76332,14.6,0.0,76.0,0,2021,11,8,7,5.7,0
7472,2021-11-08 08:00:00,544.0,76332,16.9,0.0,67.0,0,2021,11,8,8,5.7,0
7473,2021-11-08 09:00:00,466.0,76332,16.8,0.2,73.0,0,2021,11,8,9,5.7,0
7474,2021-11-08 10:00:00,414.0,76332,14.9,0.0,91.0,0,2021,11,8,10,5.7,0
7475,2021-11-08 11:00:00,752.0,76332,11.8,0.0,88.0,0,2021,11,8,11,5.7,0
7476,2021-11-08 12:00:00,204.0,76332,10.7,33.4,86.0,0,2021,11,8,12,5.7,0
7477,2021-11-08 13:00:00,406.0,76332,10.5,0.0,85.0,0,2021,11,8,13,5.7,0
7478,2021-11-08 14:00:00,708.0,76332,10.4,0.0,74.0,0,2021,11,8,14,5.7,0
7479,2021-11-08 15:00:00,306.0,76332,10.2,4.0,76.0,0,2021,11,8,15,5.7,0
7480,2021-11-08 16:00:00,616.0,76332,10.8,0.0,64.0,0,2021,11,8,16,5.7,0
7481,2021-11-08 17:00:00,332.0,76332,10.5,0.0,56.0,0,2021,11,8,17,5.7,0
7482,2021-11-08 18:00:00,442.0,76332,9.4,0.0,66.0,0,2021,11,8,18,5.7,0
7483,2021-11-08 19:00:00,482.0,76332,8.8,0.0,63.0,0,2021,11,8,19,5.7,0
7484,2021-11-08 20:00:00,526.0,76332,8.8,0.0,61.0,0,2021,11,8,20,5.7,0
7485,2021-11-08 21:00:00,350.0,76332,8.7,0.0,57.0,0,2021,11,8,21,5.7,0
7486,2021-11-08 22:00:00,600.0,76332,8.5,0.0,60.0,0,2021,11,8,22,5.7,0
7487,2021-11-08 23:00:00,448.0,76332,8.7,0.0,61.0,0,2021,11,8,23,5.7,0
7488,2021-11-09 00:00:00,360.0,76332,8.0,0.0,67.0,0,2021,11,9,0,5.7,0
7489,2021-11-09 01:00:00,562.0,76332,7.9,0.0,67.0,0,2021,11,9,1,5.7,0
7490,2021-11-09 02:00:00,438.0,76332,7.5,0.0,68.0,0,2021,11,9,2,5.7,0
7491,2021-11-09 03:00:00,276.0,76332,7.9,0.0,67.0,0,2021,11,9,3,5.7,0
7492,2021-11-09 04:00:00,726.0,76332,7.8,0.0,70.0,0,2021,11,9,4,5.7,0
7493,2021-11-09 05:00:00,274.0,76332,7.9,0.0,69.0,0,2021,11,9,5,5.7,0
7494,2021-11-09 06:00:00,396.0,76332,7.2,0.0,77.0,0,2021,11,9,6,5.7,0
7495,2021-11-09 07:00:00,480.0,76332,6.8,0.0,82.0,0,2021,11,9,7,5.7,0
7496,2021-11-09 08:00:00,324.0,76332,6.7,0.0,88.0,0,2021,11,9,8,5.7,0
7497,2021-11-09 09:00:00,496.0,76332,7.2,0.5,86.0,0,2021,11,9,9,5.7,0
7498,2021-11-09 10:00:00,548.0,76332,9.8,0.0,74.0,0,2021,11,9,10,5.7,0
7499,2021-11-09 11:00:00,720.0,76332,11.0,0.0,63.0,0,2021,11,9,11,5.7,0
7500,2021-11-09 12:00:00,1064.0,76332,12.1,0.0,46.0,0,2021,11,9,12,5.7,0
7501,2021-11-09 13:00:00,956.0,76332,10.6,0.0,55.0,0,2021,11,9,13,5.7,0
7502,2021-11-09 14:00:00,620.0,76332,10.2,0.0,58.0,0,2021,11,9,14,5.7,0
7503,2021-11-09 15:00:00,1420.0,76332,9.3,0.1,59.0,0,2021,11,9,15,5.7,0
7504,2021-11-09 16:00:00,924.0,76332,9.7,0.0,61.0,0,2021,11,9,16,5.7,0
7505,2021-11-09 17:00:00,1208.0,76332,9.5,0.0,54.0,0,2021,11,9,17,5.7,0
7506,2021-11-09 18:00:00,892.0,76332,8.5,0.0,63.0,0,2021,11,9,18,5.7,0
7507,2021-11-09 19:00:00,1272.0,76332,8.5,0.0,63.0,0,2021,11,9,19,5.7,0
7508,2021-11-09 20:00:00,896.0,76332,7.0,0.0,74.0,0,2021,11,9,20,5.7,0
7509,2021-11-09 21:00:00,826.0,76332,8.2,0.0,62.0,0,2021,11,9,21,5.7,0
7510,2021-11-09 22:00:00,970.0,76332,9.0,0.0,54.0,0,2021,11,9,22,5.7,0
7511,2021-11-09 23:00:00,1028.0,76332,8.7,0.0,56.0,0,2021,11,9,23,5.7,0
7512,2021-11-10 00:00:00,746.0,76332,9.0,0.0,54.0,0,2021,11,10,0,3.9,0
7513,2021-11-10 01:00:00,1018.0,76332,8.3,0.0,62.0,0,2021,11,10,1,3.9,0
7514,2021-11-10 02:00:00,1132.0,76332,7.7,0.0,69.0,0,2021,11,10,2,3.9,0
7515,2021-11-10 03:00:00,872.0,76332,6.3,0.4,82.0,0,2021,11,10,3,3.9,0
7516,2021-11-10 04:00:00,976.0,76332,5.7,0.0,83.0,0,2021,11,10,4,3.9,0
7517,2021-11-10 05:00:00,990.0,76332,5.6,0.0,84.0,0,2021,11,10,5,3.9,0
7518,2021-11-10 06:00:00,728.0,76332,5.5,0.4,80.0,0,2021,11,10,6,3.9,0
7519,2021-11-10 07:00:00,794.0,76332,5.8,0.0,73.0,0,2021,11,10,7,3.9,0
7520,2021-11-10 08:00:00,1016.0,76332,6.1,0.0,70.0,0,2021,11,10,8,3.9,0
7521,2021-11-10 09:00:00,1036.0,76332,6.8,0.0,67.0,0,2021,11,10,9,3.9,0
7522,2021-11-10 10:00:00,848.0,76332,7.6,0.0,66.0,0,2021,11,10,10,3.9,0
7523,2021-11-10 11:00:00,1324.0,76332,7.8,0.0,63.0,0,2021,11,10,11,3.9,0
7524,2021-11-10 12:00:00,852.0,76332,7.6,0.1,74.0,0,2021,11,10,12,3.9,0
7525,2021-11-10 13:00:00,920.0,76332,8.3,0.0,71.0,0,2021,11,10,13,3.9,0
7526,2021-11-10 14:00:00,1216.0,76332,8.7,0.0,66.0,0,2021,11,10,14,3.9,0
7527,2021-11-10 15:00:00,828.0,76332,8.1,0.1,69.0,0,2021,11,10,15,3.9,0
