,ds,y,population,temp,rain,hum,week_weekend,st,holiday,warning
6580,2021-10-02 04:00:00,508.0,76322,17.7,0.0,90.0,1,25.0625,0,not
6581,2021-10-02 05:00:00,206.0,76322,17.0,0.0,94.0,1,25.0625,0,not
6582,2021-10-02 06:00:00,482.0,76322,17.4,0.0,92.0,1,25.0625,0,not
6583,2021-10-02 07:00:00,674.0,76322,18.2,0.0,90.0,1,25.0625,0,not
6584,2021-10-02 08:00:00,338.0,76322,19.2,0.0,80.0,1,25.0625,0,not
6585,2021-10-02 09:00:00,478.0,76322,21.4,0.0,73.0,1,25.0625,0,not
6586,2021-10-02 10:00:00,624.0,76322,23.9,0.0,57.0,1,25.0625,0,not
6587,2021-10-02 11:00:00,498.0,76322,24.8,0.0,54.0,1,25.0625,0,not
6588,2021-10-02 12:00:00,344.0,76322,26.5,0.0,53.0,1,25.0625,0,not
6589,2021-10-02 13:00:00,450.0,76322,27.0,0.0,51.0,1,25.0625,0,not
6590,2021-10-02 14:00:00,640.0,76322,27.9,0.0,41.0,1,25.0625,0,not
6591,2021-10-02 15:00:00,402.0,76322,28.2,0.0,41.0,1,25.0625,0,not
6592,2021-10-02 16:00:00,576.0,76322,27.6,0.0,39.0,1,25.0625,0,not
6593,2021-10-02 17:00:00,646.0,76322,24.5,0.0,60.0,1,25.0625,0,not
6594,2021-10-02 18:00:00,594.0,76322,22.2,0.0,70.0,1,25.0625,0,not
6595,2021-10-02 19:00:00,532.0,76322,20.4,0.0,78.0,1,25.0625,0,not
6596,2021-10-02 20:00:00,708.0,76322,19.6,0.0,78.0,1,25.0625,0,not
6597,2021-10-02 21:00:00,288.0,76322,18.5,0.0,83.0,1,25.0625,0,not
6598,2021-10-02 22:00:00,530.0,76322,18.0,0.0,84.0,1,25.0625,0,not
6599,2021-10-02 23:00:00,738.0,76322,17.7,0.0,86.0,1,25.0625,0,not
6600,2021-10-03 00:00:00,420.0,76322,16.9,0.0,90.0,1,23.64375,0,not
6601,2021-10-03 01:00:00,450.0,76322,16.7,0.0,92.0,1,23.64375,0,not
6602,2021-10-03 02:00:00,566.0,76322,16.1,0.0,93.0,1,23.64375,0,not
6603,2021-10-03 03:00:00,312.0,76322,15.7,0.0,95.0,1,23.64375,0,not
6604,2021-10-03 04:00:00,494.0,76322,15.4,0.0,95.0,1,23.64375,0,not
6605,2021-10-03 05:00:00,546.0,76322,15.2,0.0,95.0,1,23.64375,0,not
6606,2021-10-03 06:00:00,608.0,76322,14.8,0.0,95.0,1,23.64375,0,not
6607,2021-10-03 07:00:00,474.0,76322,14.5,0.0,96.0,1,23.64375,0,not
6608,2021-10-03 08:00:00,410.0,76322,16.0,0.0,96.0,1,23.64375,0,not
6609,2021-10-03 09:00:00,690.0,76322,17.6,0.0,88.0,1,23.64375,0,not
6610,2021-10-03 10:00:00,410.0,76322,19.9,0.0,80.0,1,23.64375,0,not
6611,2021-10-03 11:00:00,428.0,76322,22.8,0.0,71.0,1,23.64375,0,not
6612,2021-10-03 12:00:00,314.0,76322,24.4,0.0,67.0,1,23.64375,0,not
6613,2021-10-03 13:00:00,798.0,76322,27.2,0.0,53.0,1,23.64375,0,not
6614,2021-10-03 14:00:00,284.0,76322,28.5,0.0,50.0,1,23.64375,0,not
6615,2021-10-03 15:00:00,392.0,76322,28.7,0.0,46.0,1,23.64375,0,not
6616,2021-10-03 16:00:00,448.0,76322,27.7,0.0,52.0,1,23.64375,0,not
6617,2021-10-03 17:00:00,656.0,76322,27.5,0.0,52.0,1,23.64375,0,not
6618,2021-10-03 18:00:00,560.0,76322,26.0,0.0,51.0,1,23.64375,0,not
6619,2021-10-03 19:00:00,524.0,76322,22.3,0.0,63.0,1,23.64375,0,not
6620,2021-10-03 20:00:00,756.0,76322,20.8,0.0,74.0,1,23.64375,0,not
6621,2021-10-03 21:00:00,244.0,76322,20.9,0.0,76.0,1,23.64375,0,not
6622,2021-10-03 22:00:00,464.0,76322,19.6,0.0,80.0,1,23.64375,0,not
6623,2021-10-03 23:00:00,574.0,76322,18.4,0.0,84.0,1,23.64375,0,not
6624,2021-10-04 00:00:00,484.0,76322,23.0,0.0,51.0,0,22.225,1,not
6625,2021-10-04 01:00:00,420.0,76322,21.7,0.0,61.0,0,22.225,1,not
6626,2021-10-04 02:00:00,302.0,76322,20.9,0.0,70.0,0,22.225,1,not
6627,2021-10-04 03:00:00,642.0,76322,19.7,0.0,74.0,0,22.225,1,not
6628,2021-10-04 04:00:00,514.0,76322,17.3,0.0,86.0,0,22.225,1,not
6629,2021-10-04 05:00:00,500.0,76322,16.8,0.0,87.0,0,22.225,1,not
6630,2021-10-04 06:00:00,240.0,76322,16.7,0.0,87.0,0,22.225,1,not
6631,2021-10-04 07:00:00,570.0,76322,16.6,0.0,89.0,0,22.225,1,not
6632,2021-10-04 08:00:00,662.0,76322,18.9,0.0,83.0,0,22.225,1,not
6633,2021-10-04 09:00:00,392.0,76322,20.8,0.0,76.0,0,22.225,1,not
6634,2021-10-04 10:00:00,558.0,76322,23.3,0.0,70.0,0,22.225,1,not
6635,2021-10-04 11:00:00,686.0,76322,26.7,0.0,65.0,0,22.225,1,not
6636,2021-10-04 12:00:00,460.0,76322,27.9,0.0,61.0,0,22.225,1,not
6637,2021-10-04 13:00:00,640.0,76322,27.9,0.0,58.0,0,22.225,1,not
6638,2021-10-04 14:00:00,568.0,76322,28.5,0.0,61.0,0,22.225,1,not
6639,2021-10-04 15:00:00,502.0,76322,29.1,0.0,58.0,0,22.225,1,not
6640,2021-10-04 16:00:00,498.0,76322,28.7,0.0,59.0,0,22.225,1,not
6641,2021-10-04 17:00:00,768.0,76322,27.5,0.0,62.0,0,22.225,1,not
6642,2021-10-04 18:00:00,402.0,76322,25.5,0.0,75.0,0,22.225,1,not
6643,2021-10-04 19:00:00,490.0,76322,23.7,0.0,82.0,0,22.225,1,not
6644,2021-10-04 20:00:00,560.0,76322,22.6,0.0,85.0,0,22.225,1,not
6645,2021-10-04 21:00:00,492.0,76322,21.8,0.0,88.0,0,22.225,1,not
6646,2021-10-04 22:00:00,376.0,76322,21.1,0.0,89.0,0,22.225,1,not
6647,2021-10-04 23:00:00,560.0,76322,20.6,0.0,92.0,0,22.225,1,not
6648,2021-10-05 00:00:00,676.0,76322,20.1,0.0,93.0,0,20.80625,0,not
6649,2021-10-05 01:00:00,444.0,76322,19.4,0.0,95.0,0,20.80625,0,not
6650,2021-10-05 02:00:00,508.0,76322,19.0,0.0,96.0,0,20.80625,0,not
6651,2021-10-05 03:00:00,494.0,76322,18.5,0.0,96.0,0,20.80625,0,not
6652,2021-10-05 04:00:00,586.0,76322,18.0,0.0,96.0,0,20.80625,0,not
6653,2021-10-05 05:00:00,488.0,76322,17.4,0.0,96.0,0,20.80625,0,not
6654,2021-10-05 06:00:00,400.0,76322,17.2,0.0,96.0,0,20.80625,0,not
6655,2021-10-05 07:00:00,676.0,76322,17.2,0.0,96.0,0,20.80625,0,not
6656,2021-10-05 08:00:00,740.0,76322,18.0,0.0,96.0,0,20.80625,0,not
6657,2021-10-05 09:00:00,360.0,76322,21.2,0.0,83.0,0,20.80625,0,not
6658,2021-10-05 10:00:00,628.0,76322,23.7,0.0,67.0,0,20.80625,0,not
6659,2021-10-05 11:00:00,810.0,76322,25.6,0.0,60.0,0,20.80625,0,not
6660,2021-10-05 12:00:00,730.0,76322,27.4,0.0,53.0,0,20.80625,0,not
6661,2021-10-05 13:00:00,550.0,76322,28.2,0.0,48.0,0,20.80625,0,not
6662,2021-10-05 14:00:00,826.0,76322,29.1,0.0,46.0,0,20.80625,0,not
6663,2021-10-05 15:00:00,584.0,76322,29.0,0.0,45.0,0,20.80625,0,not
6664,2021-10-05 16:00:00,880.0,76322,29.0,0.0,43.0,0,20.80625,0,not
6665,2021-10-05 17:00:00,508.0,76322,27.6,0.0,49.0,0,20.80625,0,not
6666,2021-10-05 18:00:00,700.0,76322,24.2,0.0,65.0,0,20.80625,0,not
6667,2021-10-05 19:00:00,696.0,76322,22.5,0.0,72.0,0,20.80625,0,not
6668,2021-10-05 20:00:00,600.0,76322,21.4,0.0,78.0,0,20.80625,0,not
6669,2021-10-05 21:00:00,716.0,76322,20.3,0.0,82.0,0,20.80625,0,not
6670,2021-10-05 22:00:00,348.0,76322,19.5,0.0,87.0,0,20.80625,0,not
6671,2021-10-05 23:00:00,724.0,76322,19.1,0.0,88.0,0,20.80625,0,not
6672,2021-10-06 00:00:00,710.0,76322,18.5,0.0,90.0,0,19.3875,0,not
6673,2021-10-06 01:00:00,494.0,76322,17.9,0.0,93.0,0,19.3875,0,not
6674,2021-10-06 02:00:00,520.0,76322,17.4,0.0,93.0,0,19.3875,0,not
6675,2021-10-06 03:00:00,754.0,76322,17.2,0.0,95.0,0,19.3875,0,not
6676,2021-10-06 04:00:00,586.0,76322,17.0,0.0,95.0,0,19.3875,0,not
6677,2021-10-06 05:00:00,412.0,76322,16.8,0.0,95.0,0,19.3875,0,not
6678,2021-10-06 06:00:00,578.0,76322,16.6,0.0,95.0,0,19.3875,0,not
6679,2021-10-06 07:00:00,626.0,76322,17.3,0.0,94.0,0,19.3875,0,not
6680,2021-10-06 08:00:00,500.0,76322,18.1,0.0,90.0,0,19.3875,0,not
6681,2021-10-06 09:00:00,732.0,76322,19.8,0.0,85.0,0,19.3875,0,not
6682,2021-10-06 10:00:00,582.0,76322,21.9,0.0,78.0,0,19.3875,0,not
6683,2021-10-06 11:00:00,590.0,76322,23.0,0.0,71.0,0,19.3875,0,not
6684,2021-10-06 12:00:00,984.0,76322,24.7,0.0,63.0,0,19.3875,0,not
6685,2021-10-06 13:00:00,400.0,76322,24.7,0.0,65.0,0,19.3875,0,not
6686,2021-10-06 14:00:00,930.0,76322,25.4,0.0,65.0,0,19.3875,0,not
6687,2021-10-06 15:00:00,744.0,76322,25.0,0.0,63.0,0,19.3875,0,not
6688,2021-10-06 16:00:00,644.0,76322,24.2,0.0,64.0,0,19.3875,0,not
6689,2021-10-06 17:00:00,710.0,76322,24.1,0.0,64.0,0,19.3875,0,not
6690,2021-10-06 18:00:00,568.0,76322,22.8,0.0,72.0,0,19.3875,0,not
6691,2021-10-06 19:00:00,588.0,76322,22.2,0.0,73.0,0,19.3875,0,not
6692,2021-10-06 20:00:00,656.0,76322,21.6,0.0,76.0,0,19.3875,0,not
6693,2021-10-06 21:00:00,476.0,76322,21.3,0.0,77.0,0,19.3875,0,not
6694,2021-10-06 22:00:00,400.0,76322,21.0,0.0,76.0,0,19.3875,0,not
6695,2021-10-06 23:00:00,718.0,76322,20.8,0.0,77.0,0,19.3875,0,not
6696,2021-10-07 00:00:00,530.0,76322,19.6,0.0,83.0,0,17.96875,0,not
6697,2021-10-07 01:00:00,704.0,76322,18.9,0.0,88.0,0,17.96875,0,not
6698,2021-10-07 02:00:00,542.0,76322,19.0,0.0,89.0,0,17.96875,0,not
6699,2021-10-07 03:00:00,546.0,76322,18.7,0.0,90.0,0,17.96875,0,not
6700,2021-10-07 04:00:00,496.0,76322,18.7,0.0,89.0,0,17.96875,0,not
6701,2021-10-07 05:00:00,824.0,76322,18.8,0.0,88.0,0,17.96875,0,not
6702,2021-10-07 06:00:00,470.0,76322,17.7,0.0,93.0,0,17.96875,0,not
6703,2021-10-07 07:00:00,406.0,76322,17.6,0.0,93.0,0,17.96875,0,not
6704,2021-10-07 08:00:00,602.0,76322,19.6,0.0,85.0,0,17.96875,0,not
6705,2021-10-07 09:00:00,508.0,76322,20.3,0.0,81.0,0,17.96875,0,not
6706,2021-10-07 10:00:00,678.0,76322,22.0,0.0,74.0,0,17.96875,0,not
6707,2021-10-07 11:00:00,736.0,76322,24.9,0.0,65.0,0,17.96875,0,not
6708,2021-10-07 12:00:00,698.0,76322,26.6,0.0,57.0,0,17.96875,0,not
6709,2021-10-07 13:00:00,450.0,76322,26.2,0.0,54.0,0,17.96875,0,not
6710,2021-10-07 14:00:00,788.0,76322,27.0,0.0,51.0,0,17.96875,0,not
6711,2021-10-07 15:00:00,460.0,76322,27.2,0.0,50.0,0,17.96875,0,not
6712,2021-10-07 16:00:00,700.0,76322,25.8,0.0,58.0,0,17.96875,0,not
6713,2021-10-07 17:00:00,420.0,76322,22.1,0.0,79.0,0,17.96875,0,not
6714,2021-10-07 18:00:00,526.0,76322,21.4,0.0,78.0,0,17.96875,0,not
6715,2021-10-07 19:00:00,844.0,76322,21.2,0.0,76.0,0,17.96875,0,not
6716,2021-10-07 20:00:00,422.0,76322,20.3,0.0,82.0,0,17.96875,0,not
6717,2021-10-07 21:00:00,644.0,76322,20.3,0.0,84.0,0,17.96875,0,not
6718,2021-10-07 22:00:00,726.0,76322,19.7,0.0,86.0,0,17.96875,0,not
6719,2021-10-07 23:00:00,402.0,76322,20.3,0.0,83.0,0,17.96875,0,not
6720,2021-10-08 00:00:00,618.0,76322,19.7,0.0,88.0,0,16.549999999999997,0,not
6721,2021-10-08 01:00:00,506.0,76322,19.6,0.0,86.0,0,16.549999999999997,0,not
6722,2021-10-08 02:00:00,482.0,76322,18.5,0.0,91.0,0,16.549999999999997,0,not
6723,2021-10-08 03:00:00,698.0,76322,18.3,0.0,90.0,0,16.549999999999997,0,not
6724,2021-10-08 04:00:00,328.0,76322,18.3,0.0,92.0,0,16.549999999999997,0,not
6725,2021-10-08 05:00:00,584.0,76322,18.1,0.0,92.0,0,16.549999999999997,0,not
6726,2021-10-08 06:00:00,594.0,76322,18.1,0.0,92.0,0,16.549999999999997,0,not
6727,2021-10-08 07:00:00,494.0,76322,18.4,0.0,91.0,0,16.549999999999997,0,not
6728,2021-10-08 08:00:00,534.0,76322,19.0,0.0,90.0,0,16.549999999999997,0,not
6729,2021-10-08 09:00:00,570.0,76322,19.7,0.0,84.0,0,16.549999999999997,0,not
6730,2021-10-08 10:00:00,504.0,76322,20.6,0.0,80.0,0,16.549999999999997,0,not
6731,2021-10-08 11:00:00,728.0,76322,21.6,0.0,77.0,0,16.549999999999997,0,not
6732,2021-10-08 12:00:00,740.0,76322,22.2,0.0,74.0,0,16.549999999999997,0,not
6733,2021-10-08 13:00:00,472.0,76322,22.2,0.0,76.0,0,16.549999999999997,0,not
6734,2021-10-08 14:00:00,612.0,76322,21.6,0.3,87.0,0,16.549999999999997,0,not
6735,2021-10-08 15:00:00,704.0,76322,21.4,0.2,88.0,0,16.549999999999997,0,not
6736,2021-10-08 16:00:00,344.0,76322,21.5,0.2,87.0,0,16.549999999999997,0,not
6737,2021-10-08 17:00:00,540.0,76322,21.3,0.1,89.0,0,16.549999999999997,0,not
6738,2021-10-08 18:00:00,712.0,76322,21.0,0.0,88.0,0,16.549999999999997,0,not
6739,2021-10-08 19:00:00,668.0,76322,20.6,0.0,92.0,0,16.549999999999997,0,not
6740,2021-10-08 20:00:00,400.0,76322,20.7,0.0,92.0,0,16.549999999999997,0,not
6741,2021-10-08 21:00:00,528.0,76322,20.8,0.0,91.0,0,16.549999999999997,0,not
6742,2021-10-08 22:00:00,654.0,76322,20.5,0.0,93.0,0,16.549999999999997,0,not
6743,2021-10-08 23:00:00,470.0,76322,20.3,0.0,93.0,0,16.549999999999997,0,not
6744,2021-10-09 00:00:00,366.0,76322,20.6,0.0,92.0,1,15.13125,0,not
6745,2021-10-09 01:00:00,730.0,76322,20.4,0.0,91.0,1,15.13125,0,not
6746,2021-10-09 02:00:00,536.0,76322,20.2,0.0,92.0,1,15.13125,0,not
6747,2021-10-09 03:00:00,508.0,76322,20.3,0.0,89.0,1,15.13125,0,not
6748,2021-10-09 04:00:00,428.0,76322,20.0,0.0,91.0,1,15.13125,0,not
6749,2021-10-09 05:00:00,556.0,76322,19.9,0.0,92.0,1,15.13125,0,not
6750,2021-10-09 06:00:00,592.0,76322,19.8,0.0,92.0,1,15.13125,0,not
6751,2021-10-09 07:00:00,416.0,76322,20.1,0.0,89.0,1,15.13125,0,not
6752,2021-10-09 08:00:00,544.0,76322,20.5,0.0,87.0,1,15.13125,0,not
6753,2021-10-09 09:00:00,820.0,76322,21.6,0.0,81.0,1,15.13125,0,not
6754,2021-10-09 10:00:00,340.0,76322,23.2,0.0,76.0,1,15.13125,0,not
6755,2021-10-09 11:00:00,654.0,76322,24.8,0.0,68.0,1,15.13125,0,not
6756,2021-10-09 12:00:00,484.0,76322,25.6,0.0,64.0,1,15.13125,0,not
6757,2021-10-09 13:00:00,402.0,76322,26.6,0.0,66.0,1,15.13125,0,not
6758,2021-10-09 14:00:00,600.0,76322,26.0,0.0,64.0,1,15.13125,0,not
6759,2021-10-09 15:00:00,692.0,76322,27.0,0.0,63.0,1,15.13125,0,not
6760,2021-10-09 16:00:00,624.0,76322,27.1,0.0,60.0,1,15.13125,0,not
6761,2021-10-09 17:00:00,328.0,76322,26.4,0.0,64.0,1,15.13125,0,not
6762,2021-10-09 18:00:00,514.0,76322,24.3,0.0,76.0,1,15.13125,0,not
6763,2021-10-09 19:00:00,596.0,76322,22.8,0.0,84.0,1,15.13125,0,not
6764,2021-10-09 20:00:00,426.0,76322,22.0,0.0,88.0,1,15.13125,0,not
6765,2021-10-09 21:00:00,480.0,76322,21.6,0.0,89.0,1,15.13125,0,not
6766,2021-10-09 22:00:00,380.0,76322,21.1,0.0,91.0,1,15.13125,0,not
6767,2021-10-09 23:00:00,778.0,76322,20.4,0.0,93.0,1,15.13125,0,not
6768,2021-10-10 00:00:00,312.0,76322,19.9,0.0,94.0,1,13.7125,0,not
6769,2021-10-10 01:00:00,504.0,76322,19.5,0.0,94.0,1,13.7125,0,not
6770,2021-10-10 02:00:00,578.0,76322,19.0,0.0,95.0,1,13.7125,0,not
6771,2021-10-10 03:00:00,548.0,76322,18.9,0.0,96.0,1,13.7125,0,not
6772,2021-10-10 04:00:00,412.0,76322,19.1,0.0,95.0,1,13.7125,0,not
6773,2021-10-10 05:00:00,406.0,76322,19.5,0.0,95.0,1,13.7125,0,not
6774,2021-10-10 06:00:00,470.0,76322,19.5,0.0,95.0,1,13.7125,0,not
6775,2021-10-10 07:00:00,430.0,76322,19.6,0.0,95.0,1,13.7125,0,not
6776,2021-10-10 08:00:00,462.0,76322,20.1,0.0,94.0,1,13.7125,0,not
6777,2021-10-10 09:00:00,550.0,76322,21.4,0.0,86.0,1,13.7125,0,not
6778,2021-10-10 10:00:00,370.0,76322,23.4,0.0,75.0,1,13.7125,0,not
6779,2021-10-10 11:00:00,480.0,76322,25.1,0.0,70.0,1,13.7125,0,not
6780,2021-10-10 12:00:00,600.0,76322,27.7,0.0,62.0,1,13.7125,0,not
6781,2021-10-10 13:00:00,464.0,76322,28.6,0.0,60.0,1,13.7125,0,not
6782,2021-10-10 14:00:00,488.0,76322,28.2,0.0,59.0,1,13.7125,0,not
6783,2021-10-10 15:00:00,526.0,76322,29.4,0.0,57.0,1,13.7125,0,not
6784,2021-10-10 16:00:00,530.0,76322,29.4,0.0,54.0,1,13.7125,0,not
6785,2021-10-10 17:00:00,640.0,76322,27.3,0.0,66.0,1,13.7125,0,not
6786,2021-10-10 18:00:00,360.0,76322,25.2,0.0,75.0,1,13.7125,0,not
6787,2021-10-10 19:00:00,472.0,76322,24.3,0.0,78.0,1,13.7125,0,not
6788,2021-10-10 20:00:00,588.0,76322,23.7,0.0,80.0,1,13.7125,0,not
6789,2021-10-10 21:00:00,374.0,76322,23.4,0.0,82.0,1,13.7125,0,not
6790,2021-10-10 22:00:00,482.0,76322,23.1,0.0,84.0,1,13.7125,0,not
6791,2021-10-10 23:00:00,334.0,76322,23.3,0.0,80.0,1,13.7125,0,not
6792,2021-10-11 00:00:00,748.0,76322,23.0,0.0,82.0,0,12.29375,1,not
6793,2021-10-11 01:00:00,580.0,76322,22.1,0.0,76.0,0,12.29375,1,not
6794,2021-10-11 02:00:00,412.0,76322,20.8,0.0,79.0,0,12.29375,1,not
6795,2021-10-11 03:00:00,386.0,76322,18.8,0.2,84.0,0,12.29375,1,not
6796,2021-10-11 04:00:00,568.0,76322,18.3,0.0,78.0,0,12.29375,1,not
6797,2021-10-11 05:00:00,540.0,76322,17.4,0.0,76.0,0,12.29375,1,not
6798,2021-10-11 06:00:00,460.0,76322,16.3,0.0,78.0,0,12.29375,1,not
6799,2021-10-11 07:00:00,496.0,76322,14.5,1.0,88.0,0,12.29375,1,not
6800,2021-10-11 08:00:00,460.0,76322,14.6,0.0,86.0,0,12.29375,1,not
6801,2021-10-11 09:00:00,558.0,76322,14.1,0.3,87.0,0,12.29375,1,not
6802,2021-10-11 10:00:00,418.0,76322,14.1,3.0,93.0,0,12.29375,1,not
6803,2021-10-11 11:00:00,402.0,76322,14.1,1.3,92.0,0,12.29375,1,not
6804,2021-10-11 12:00:00,674.0,76322,14.1,1.4,91.0,0,12.29375,1,not
6805,2021-10-11 13:00:00,440.0,76322,14.2,2.6,94.0,0,12.29375,1,not
6806,2021-10-11 14:00:00,416.0,76322,14.5,1.2,93.0,0,12.29375,1,not
6807,2021-10-11 15:00:00,418.0,76322,14.4,1.3,93.0,0,12.29375,1,not
6808,2021-10-11 16:00:00,588.0,76322,14.6,2.7,94.0,0,12.29375,1,not
6809,2021-10-11 17:00:00,454.0,76322,14.7,1.8,95.0,0,12.29375,1,not
6810,2021-10-11 18:00:00,418.0,76322,14.8,1.1,94.0,0,12.29375,1,not
6811,2021-10-11 19:00:00,418.0,76322,14.9,1.2,94.0,0,12.29375,1,not
6812,2021-10-11 20:00:00,640.0,76322,14.9,0.7,95.0,0,12.29375,1,not
6813,2021-10-11 21:00:00,344.0,76322,15.0,0.6,96.0,0,12.29375,1,not
6814,2021-10-11 22:00:00,372.0,76322,15.1,0.6,95.0,0,12.29375,1,not
6815,2021-10-11 23:00:00,448.0,76322,15.4,0.3,96.0,0,12.29375,1,not
6816,2021-10-12 00:00:00,538.0,76322,15.4,0.6,96.0,0,10.875,0,not
6817,2021-10-12 01:00:00,470.0,76322,15.6,0.1,96.0,0,10.875,0,not
6818,2021-10-12 02:00:00,484.0,76322,15.6,0.7,96.0,0,10.875,0,not
6819,2021-10-12 03:00:00,480.0,76322,15.7,0.2,94.0,0,10.875,0,not
6820,2021-10-12 04:00:00,590.0,76322,15.6,0.8,94.0,0,10.875,0,not
6821,2021-10-12 05:00:00,450.0,76322,15.2,1.8,93.0,0,10.875,0,not
6822,2021-10-12 06:00:00,480.0,76322,14.8,0.6,90.0,0,10.875,0,not
6823,2021-10-12 07:00:00,476.0,76322,14.7,0.3,91.0,0,10.875,0,not
6824,2021-10-12 08:00:00,542.0,76322,14.7,0.4,90.0,0,10.875,0,not
6825,2021-10-12 09:00:00,486.0,76322,14.5,0.4,91.0,0,10.875,0,not
6826,2021-10-12 10:00:00,560.0,76322,14.3,1.9,90.0,0,10.875,0,not
6827,2021-10-12 11:00:00,716.0,76322,14.6,0.5,90.0,0,10.875,0,not
6828,2021-10-12 12:00:00,512.0,76322,15.0,0.2,87.0,0,10.875,0,not
6829,2021-10-12 13:00:00,360.0,76322,15.4,0.0,87.0,0,10.875,0,not
6830,2021-10-12 14:00:00,576.0,76322,15.6,0.0,90.0,0,10.875,0,not
6831,2021-10-12 15:00:00,676.0,76322,15.8,0.0,90.0,0,10.875,0,not
6832,2021-10-12 16:00:00,532.0,76322,15.3,0.2,93.0,0,10.875,0,not
6833,2021-10-12 17:00:00,356.0,76322,15.4,0.2,93.0,0,10.875,0,not
6834,2021-10-12 18:00:00,764.0,76322,15.4,0.2,93.0,0,10.875,0,not
6835,2021-10-12 19:00:00,458.0,76322,15.4,0.0,93.0,0,10.875,0,not
6836,2021-10-12 20:00:00,434.0,76322,15.2,0.2,94.0,0,10.875,0,not
6837,2021-10-12 21:00:00,308.0,76322,15.3,0.0,94.0,0,10.875,0,not
6838,2021-10-12 22:00:00,588.0,76322,15.1,0.0,93.0,0,10.875,0,not
6839,2021-10-12 23:00:00,564.0,76322,14.8,0.0,94.0,0,10.875,0,not
6840,2021-10-13 00:00:00,356.0,76322,14.8,0.1,93.0,0,9.45625,0,not
6841,2021-10-13 01:00:00,534.0,76322,14.7,0.0,94.0,0,9.45625,0,not
6842,2021-10-13 02:00:00,730.0,76322,14.8,0.0,95.0,0,9.45625,0,not
6843,2021-10-13 03:00:00,408.0,76322,14.7,0.0,93.0,0,9.45625,0,not
6844,2021-10-13 04:00:00,486.0,76322,14.7,0.0,93.0,0,9.45625,0,not
6845,2021-10-13 05:00:00,294.0,76322,14.6,0.0,92.0,0,9.45625,0,not
6846,2021-10-13 06:00:00,666.0,76322,14.7,0.0,92.0,0,9.45625,0,not
6847,2021-10-13 07:00:00,430.0,76322,14.9,0.0,92.0,0,9.45625,0,not
6848,2021-10-13 08:00:00,468.0,76322,15.5,0.0,91.0,0,9.45625,0,not
6849,2021-10-13 09:00:00,476.0,76322,16.6,0.0,86.0,0,9.45625,0,not
6850,2021-10-13 10:00:00,618.0,76322,17.5,0.0,78.0,0,9.45625,0,not
6851,2021-10-13 11:00:00,378.0,76322,18.2,0.0,75.0,0,9.45625,0,not
6852,2021-10-13 12:00:00,684.0,76322,19.8,0.0,72.0,0,9.45625,0,not
6853,2021-10-13 13:00:00,548.0,76322,20.1,0.0,68.0,0,9.45625,0,not
6854,2021-10-13 14:00:00,524.0,76322,20.5,0.0,67.0,0,9.45625,0,not
6855,2021-10-13 15:00:00,580.0,76322,20.4,0.0,73.0,0,9.45625,0,not
6856,2021-10-13 16:00:00,640.0,76322,20.4,0.0,70.0,0,9.45625,0,not
6857,2021-10-13 17:00:00,496.0,76322,19.3,0.0,83.0,0,9.45625,0,not
6858,2021-10-13 18:00:00,616.0,76322,19.0,0.0,85.0,0,9.45625,0,not
6859,2021-10-13 19:00:00,662.0,76322,18.2,0.0,86.0,0,9.45625,0,not
6860,2021-10-13 20:00:00,408.0,76322,17.6,0.0,89.0,0,9.45625,0,not
6861,2021-10-13 21:00:00,398.0,76322,17.5,0.0,88.0,0,9.45625,0,not
6862,2021-10-13 22:00:00,552.0,76322,17.0,0.0,91.0,0,9.45625,0,not
6863,2021-10-13 23:00:00,632.0,76322,16.7,0.0,91.0,0,9.45625,0,not
6864,2021-10-14 00:00:00,560.0,76322,16.2,0.0,93.0,0,8.037499999999998,0,not
6865,2021-10-14 01:00:00,428.0,76322,15.6,0.0,95.0,0,8.037499999999998,0,not
6866,2021-10-14 02:00:00,424.0,76322,14.9,0.0,95.0,0,8.037499999999998,0,not
6867,2021-10-14 03:00:00,516.0,76322,14.4,0.0,96.0,0,8.037499999999998,0,not
6868,2021-10-14 04:00:00,466.0,76322,14.0,0.0,96.0,0,8.037499999999998,0,not
6869,2021-10-14 05:00:00,366.0,76322,13.9,0.0,97.0,0,8.037499999999998,0,not
6870,2021-10-14 06:00:00,446.0,76322,14.4,0.0,96.0,0,8.037499999999998,0,not
6871,2021-10-14 07:00:00,600.0,76322,14.5,0.0,97.0,0,8.037499999999998,0,not
6872,2021-10-14 08:00:00,398.0,76322,14.5,0.0,97.0,0,8.037499999999998,0,not
6873,2021-10-14 09:00:00,452.0,76322,15.1,0.0,95.0,0,8.037499999999998,0,not
6874,2021-10-14 10:00:00,540.0,76322,16.4,0.0,87.0,0,8.037499999999998,0,not
6875,2021-10-14 11:00:00,588.0,76322,18.8,0.0,78.0,0,8.037499999999998,0,not
6876,2021-10-14 12:00:00,464.0,76322,21.7,0.0,72.0,0,8.037499999999998,0,not
6877,2021-10-14 13:00:00,752.0,76322,22.5,0.0,65.0,0,8.037499999999998,0,not
6878,2021-10-14 14:00:00,364.0,76322,24.0,0.0,58.0,0,8.037499999999998,0,not
6879,2021-10-14 15:00:00,616.0,76322,25.8,0.0,53.0,0,8.037499999999998,0,not
6880,2021-10-14 16:00:00,600.0,76322,25.4,0.0,50.0,0,8.037499999999998,0,not
