,ds,y,week,population,temp,rain,hum,st
32923,2020-10-03 20:00:00,502.0,weekend,"22,430",20.4,0.0,88.7,15.080000000000002
32924,2020-10-03 21:00:00,479.0,weekend,"22,430",19.8,0.0,92.6,15.080000000000002
32925,2020-10-03 22:00:00,467.0,weekend,"22,430",19.6,0.0,93.0,15.080000000000002
32926,2020-10-03 23:00:00,352.0,weekend,"22,430",19.1,0.0,93.7,15.080000000000002
32927,2020-10-04 00:00:00,145.0,weekend,"22,430",18.5,0.0,96.5,11.940000000000001
32928,2020-10-04 01:00:00,90.0,weekend,"22,430",18.3,0.0,97.8,11.940000000000001
32929,2020-10-04 02:00:00,94.0,weekend,"22,430",18.3,0.0,97.7,11.940000000000001
32930,2020-10-04 03:00:00,168.0,weekend,"22,430",18.2,0.0,98.0,11.940000000000001
32931,2020-10-04 04:00:00,178.0,weekend,"22,430",18.2,0.0,98.3,11.940000000000001
32932,2020-10-04 05:00:00,30.0,weekend,"22,430",18.0,0.0,99.1,11.940000000000001
32933,2020-10-04 06:00:00,30.0,weekend,"22,430",17.9,0.0,99.1,11.940000000000001
32934,2020-10-04 07:00:00,33.0,weekend,"22,430",17.9,0.0,99.3,11.940000000000001
32935,2020-10-04 08:00:00,37.0,weekend,"22,430",18.3,0.0,98.5,11.940000000000001
32936,2020-10-04 09:00:00,133.0,weekend,"22,430",18.3,0.0,97.9,11.940000000000001
32937,2020-10-04 10:00:00,234.0,weekend,"22,430",19.1,0.0,93.0,11.940000000000001
32938,2020-10-04 11:00:00,438.0,weekend,"22,430",20.0,0.0,89.5,11.940000000000001
32939,2020-10-04 12:00:00,470.0,weekend,"22,430",20.6,0.0,86.2,11.940000000000001
32940,2020-10-04 13:00:00,216.0,weekend,"22,430",21.6,0.0,82.2,11.940000000000001
32941,2020-10-04 14:00:00,190.0,weekend,"22,430",23.0,0.0,64.2,11.940000000000001
32942,2020-10-04 15:00:00,133.0,weekend,"22,430",21.3,0.0,66.7,11.940000000000001
32943,2020-10-04 16:00:00,342.0,weekend,"22,430",21.3,0.0,68.1,11.940000000000001
32944,2020-10-04 17:00:00,386.0,weekend,"22,430",20.5,0.0,61.5,11.940000000000001
32945,2020-10-04 18:00:00,412.0,weekend,"22,430",19.8,0.0,55.9,11.940000000000001
32946,2020-10-04 19:00:00,405.0,weekend,"22,430",19.4,0.0,58.9,11.940000000000001
32947,2020-10-04 20:00:00,599.0,weekend,"22,430",17.3,0.0,73.3,11.940000000000001
32948,2020-10-04 21:00:00,224.0,weekend,"22,430",16.3,0.0,82.2,11.940000000000001
32949,2020-10-04 22:00:00,423.0,weekend,"22,430",16.9,0.0,67.7,11.940000000000001
32950,2020-10-04 23:00:00,238.0,weekend,"22,430",15.5,0.0,60.6,11.940000000000001
32951,2020-10-05 00:00:00,174.0,weekday,"22,430",14.6,0.0,58.5,8.8
32952,2020-10-05 01:00:00,404.0,weekday,"22,430",12.7,0.0,54.3,8.8
32953,2020-10-05 02:00:00,123.0,weekday,"22,430",12.4,0.0,51.9,8.8
32954,2020-10-05 03:00:00,70.0,weekday,"22,430",11.9,0.0,49.8,8.8
32955,2020-10-05 04:00:00,49.0,weekday,"22,430",11.2,0.0,52.2,8.8
32956,2020-10-05 05:00:00,56.0,weekday,"22,430",10.4,0.0,53.0,8.8
32957,2020-10-05 06:00:00,74.0,weekday,"22,430",8.8,0.0,61.9,8.8
32958,2020-10-05 07:00:00,39.0,weekday,"22,430",7.0,0.0,75.9,8.8
32959,2020-10-05 08:00:00,346.0,weekday,"22,430",11.5,0.0,48.4,8.8
32960,2020-10-05 09:00:00,483.0,weekday,"22,430",13.9,0.0,42.2,8.8
32961,2020-10-05 10:00:00,452.0,weekday,"22,430",15.7,0.0,42.2,8.8
32962,2020-10-05 11:00:00,293.0,weekday,"22,430",17.0,0.0,44.9,8.8
32963,2020-10-05 12:00:00,229.0,weekday,"22,430",17.9,0.0,43.4,8.8
32964,2020-10-05 13:00:00,311.0,weekday,"22,430",18.7,0.0,43.0,8.8
32965,2020-10-05 14:00:00,285.0,weekday,"22,430",19.4,0.0,42.3,8.8
32966,2020-10-05 15:00:00,304.0,weekday,"22,430",19.9,0.0,44.2,8.8
32967,2020-10-05 16:00:00,215.0,weekday,"22,430",19.8,0.0,42.3,8.8
32968,2020-10-05 17:00:00,165.0,weekday,"22,430",18.2,0.0,46.8,8.8
32969,2020-10-05 18:00:00,323.0,weekday,"22,430",16.6,0.0,51.2,8.8
32970,2020-10-05 19:00:00,581.0,weekday,"22,430",16.1,0.0,53.5,8.8
32971,2020-10-05 20:00:00,528.0,weekday,"22,430",15.2,0.0,57.0,8.8
32972,2020-10-05 21:00:00,212.0,weekday,"22,430",14.6,0.0,59.7,8.8
32973,2020-10-05 22:00:00,262.0,weekday,"22,430",13.6,0.0,63.6,8.8
32974,2020-10-05 23:00:00,195.0,weekday,"22,430",11.9,0.0,76.4,8.8
32975,2020-10-06 00:00:00,153.0,weekday,"22,430",12.8,0.0,72.1,9.4
32976,2020-10-06 01:00:00,187.0,weekday,"22,430",11.5,0.0,80.2,9.4
32977,2020-10-06 02:00:00,262.0,weekday,"22,430",10.1,0.0,88.1,9.4
32978,2020-10-06 03:00:00,146.0,weekday,"22,430",8.9,0.0,92.1,9.4
32979,2020-10-06 04:00:00,112.0,weekday,"22,430",7.8,0.0,95.6,9.4
32980,2020-10-06 05:00:00,142.0,weekday,"22,430",6.5,0.0,95.9,9.4
32981,2020-10-06 06:00:00,83.0,weekday,"22,430",5.8,0.0,97.2,9.4
32982,2020-10-06 07:00:00,91.0,weekday,"22,430",5.4,0.0,97.2,9.4
32983,2020-10-06 08:00:00,310.0,weekday,"22,430",7.8,0.0,97.1,9.4
32984,2020-10-06 09:00:00,260.0,weekday,"22,430",13.2,0.0,75.2,9.4
32985,2020-10-06 10:00:00,566.0,weekday,"22,430",16.0,0.0,63.5,9.4
32986,2020-10-06 11:00:00,315.0,weekday,"22,430",18.7,0.0,47.0,9.4
32987,2020-10-06 12:00:00,476.0,weekday,"22,430",19.6,0.0,40.7,9.4
32988,2020-10-06 13:00:00,330.0,weekday,"22,430",20.1,0.0,37.2,9.4
32989,2020-10-06 14:00:00,154.0,weekday,"22,430",20.8,0.0,36.0,9.4
32990,2020-10-06 15:00:00,296.0,weekday,"22,430",20.7,0.0,37.0,9.4
32991,2020-10-06 16:00:00,266.0,weekday,"22,430",20.4,0.0,34.8,9.4
32992,2020-10-06 17:00:00,256.0,weekday,"22,430",19.5,0.0,38.8,9.4
32993,2020-10-06 18:00:00,307.0,weekday,"22,430",14.9,0.0,60.0,9.4
32994,2020-10-06 19:00:00,503.0,weekday,"22,430",13.0,0.0,69.9,9.4
32995,2020-10-06 20:00:00,405.0,weekday,"22,430",10.4,0.0,81.4,9.4
32996,2020-10-06 21:00:00,435.0,weekday,"22,430",9.8,0.0,84.6,9.4
32997,2020-10-06 22:00:00,346.0,weekday,"22,430",9.2,0.0,89.1,9.4
32998,2020-10-06 23:00:00,150.0,weekday,"22,430",9.2,0.0,90.5,9.4
32999,2020-10-07 00:00:00,369.0,weekday,"22,430",9.4,0.0,90.7,9.56
33000,2020-10-07 01:00:00,330.0,weekday,"22,430",9.0,0.0,92.6,9.56
33001,2020-10-07 02:00:00,203.0,weekday,"22,430",9.2,0.0,92.6,9.56
33002,2020-10-07 03:00:00,127.0,weekday,"22,430",9.3,0.0,92.7,9.56
33003,2020-10-07 04:00:00,32.0,weekday,"22,430",9.0,0.0,94.2,9.56
33004,2020-10-07 05:00:00,47.0,weekday,"22,430",9.0,0.0,94.7,9.56
33005,2020-10-07 06:00:00,85.0,weekday,"22,430",8.8,0.0,96.0,9.56
33006,2020-10-07 07:00:00,282.0,weekday,"22,430",8.1,0.0,97.2,9.56
33007,2020-10-07 08:00:00,453.0,weekday,"22,430",8.8,0.0,96.6,9.56
33008,2020-10-07 09:00:00,531.0,weekday,"22,430",12.8,0.0,78.6,9.56
33009,2020-10-07 10:00:00,274.0,weekday,"22,430",16.6,0.0,62.4,9.56
33010,2020-10-07 11:00:00,373.0,weekday,"22,430",18.8,0.0,50.8,9.56
33011,2020-10-07 12:00:00,139.0,weekday,"22,430",20.0,0.0,46.5,9.56
33012,2020-10-07 13:00:00,287.0,weekday,"22,430",21.6,0.0,44.3,9.56
33013,2020-10-07 14:00:00,438.0,weekday,"22,430",21.5,0.0,47.6,9.56
33014,2020-10-07 15:00:00,245.0,weekday,"22,430",21.7,0.0,47.2,9.56
33015,2020-10-07 16:00:00,206.0,weekday,"22,430",21.8,0.0,51.3,9.56
33016,2020-10-07 17:00:00,330.0,weekday,"22,430",20.6,0.0,53.1,9.56
33017,2020-10-07 18:00:00,422.0,weekday,"22,430",18.9,0.0,65.6,9.56
33018,2020-10-07 19:00:00,541.0,weekday,"22,430",18.3,0.0,70.8,9.56
33019,2020-10-07 20:00:00,456.0,weekday,"22,430",17.3,0.0,75.7,9.56
33020,2020-10-07 21:00:00,284.0,weekday,"22,430",16.2,0.0,80.7,9.56
33021,2020-10-07 22:00:00,254.0,weekday,"22,430",15.0,0.0,85.7,9.56
33022,2020-10-07 23:00:00,329.0,weekday,"22,430",15.9,0.0,82.0,9.56
33023,2020-10-08 00:00:00,145.0,weekday,"22,430",14.3,0.0,88.7,9.72
33024,2020-10-08 01:00:00,155.0,weekday,"22,430",12.7,0.0,93.2,9.72
33025,2020-10-08 02:00:00,361.0,weekday,"22,430",11.5,0.0,97.0,9.72
33026,2020-10-08 03:00:00,76.0,weekday,"22,430",11.1,0.0,97.2,9.72
33027,2020-10-08 04:00:00,122.0,weekday,"22,430",10.2,0.0,97.6,9.72
33028,2020-10-08 05:00:00,49.0,weekday,"22,430",9.6,0.0,97.9,9.72
33029,2020-10-08 06:00:00,65.0,weekday,"22,430",9.3,0.0,99.1,9.72
33030,2020-10-08 07:00:00,114.0,weekday,"22,430",9.1,0.0,98.6,9.72
33031,2020-10-08 08:00:00,270.0,weekday,"22,430",10.9,0.0,99.2,9.72
33032,2020-10-08 09:00:00,200.0,weekday,"22,430",16.3,0.0,81.0,9.72
33033,2020-10-08 10:00:00,297.0,weekday,"22,430",18.8,0.0,62.7,9.72
33034,2020-10-08 11:00:00,415.0,weekday,"22,430",19.5,0.0,54.2,9.72
33035,2020-10-08 12:00:00,441.0,weekday,"22,430",21.8,0.0,45.4,9.72
33036,2020-10-08 13:00:00,314.0,weekday,"22,430",22.1,0.0,45.5,9.72
33037,2020-10-08 14:00:00,411.0,weekday,"22,430",23.2,0.0,41.9,9.72
33038,2020-10-08 15:00:00,386.0,weekday,"22,430",22.2,0.0,42.7,9.72
33039,2020-10-08 16:00:00,247.0,weekday,"22,430",21.5,0.0,42.0,9.72
33040,2020-10-08 17:00:00,290.0,weekday,"22,430",20.2,0.0,41.1,9.72
33041,2020-10-08 18:00:00,148.0,weekday,"22,430",17.8,0.0,47.4,9.72
33042,2020-10-08 19:00:00,250.0,weekday,"22,430",15.8,0.0,52.6,9.72
33043,2020-10-08 20:00:00,427.0,weekday,"22,430",12.7,0.0,68.7,9.72
33044,2020-10-08 21:00:00,333.0,weekday,"22,430",11.6,0.0,76.3,9.72
33045,2020-10-08 22:00:00,346.0,weekday,"22,430",11.5,0.0,82.2,9.72
33046,2020-10-08 23:00:00,363.0,weekday,"22,430",10.7,0.0,85.9,9.72
33047,2020-10-09 00:00:00,245.0,weekday,"22,430",9.8,0.0,90.9,9.879999999999999
33048,2020-10-09 01:00:00,153.0,weekday,"22,430",9.4,0.0,92.6,9.879999999999999
33049,2020-10-09 02:00:00,81.0,weekday,"22,430",8.5,0.0,95.5,9.879999999999999
33050,2020-10-09 03:00:00,99.0,weekday,"22,430",7.8,0.0,96.1,9.879999999999999
33051,2020-10-09 04:00:00,33.0,weekday,"22,430",7.0,0.0,97.2,9.879999999999999
33052,2020-10-09 05:00:00,32.0,weekday,"22,430",6.5,0.0,97.7,9.879999999999999
33053,2020-10-09 06:00:00,33.0,weekday,"22,430",6.3,0.0,97.8,9.879999999999999
33054,2020-10-09 07:00:00,71.0,weekday,"22,430",7.1,0.0,98.3,9.879999999999999
33055,2020-10-09 08:00:00,371.0,weekday,"22,430",8.8,0.0,97.6,9.879999999999999
33056,2020-10-09 09:00:00,260.0,weekday,"22,430",13.5,0.0,85.4,9.879999999999999
33057,2020-10-09 10:00:00,171.0,weekday,"22,430",18.0,0.0,61.2,9.879999999999999
33058,2020-10-09 11:00:00,393.0,weekday,"22,430",19.7,0.0,57.6,9.879999999999999
33059,2020-10-09 12:00:00,386.0,weekday,"22,430",21.4,0.0,51.6,9.879999999999999
33060,2020-10-09 13:00:00,614.0,weekday,"22,430",22.5,0.0,49.7,9.879999999999999
33061,2020-10-09 14:00:00,352.0,weekday,"22,430",23.1,0.0,44.5,9.879999999999999
33062,2020-10-09 15:00:00,172.0,weekday,"22,430",22.3,0.0,46.8,9.879999999999999
33063,2020-10-09 16:00:00,181.0,weekday,"22,430",21.0,0.0,48.9,9.879999999999999
33064,2020-10-09 17:00:00,151.0,weekday,"22,430",20.0,0.0,53.2,9.879999999999999
33065,2020-10-09 18:00:00,152.0,weekday,"22,430",17.4,0.0,60.4,9.879999999999999
33066,2020-10-09 19:00:00,293.0,weekday,"22,430",15.9,0.0,65.2,9.879999999999999
33067,2020-10-09 20:00:00,532.0,weekday,"22,430",14.5,0.0,72.2,9.879999999999999
33068,2020-10-09 21:00:00,490.0,weekday,"22,430",14.6,0.0,74.9,9.879999999999999
33069,2020-10-09 22:00:00,366.0,weekday,"22,430",15.0,0.0,73.4,9.879999999999999
33070,2020-10-09 23:00:00,165.0,weekday,"22,430",14.3,0.0,83.4,9.879999999999999
33071,2020-10-10 00:00:00,42.0,weekend,"22,430",15.0,0.0,74.5,10.04
33072,2020-10-10 01:00:00,37.0,weekend,"22,430",14.3,0.0,82.3,10.04
33073,2020-10-10 02:00:00,33.0,weekend,"22,430",13.8,0.0,85.9,10.04
33074,2020-10-10 03:00:00,47.0,weekend,"22,430",13.5,0.0,88.8,10.04
33075,2020-10-10 04:00:00,29.0,weekend,"22,430",13.4,0.0,90.1,10.04
33076,2020-10-10 05:00:00,29.0,weekend,"22,430",12.8,0.0,92.8,10.04
33077,2020-10-10 06:00:00,30.0,weekend,"22,430",12.4,0.0,93.8,10.04
33078,2020-10-10 07:00:00,110.0,weekend,"22,430",12.1,0.0,95.1,10.04
33079,2020-10-10 08:00:00,43.0,weekend,"22,430",13.7,0.0,90.1,10.04
33080,2020-10-10 09:00:00,154.0,weekend,"22,430",16.6,0.0,80.2,10.04
33081,2020-10-10 10:00:00,472.0,weekend,"22,430",18.3,0.0,61.5,10.04
33082,2020-10-10 11:00:00,493.0,weekend,"22,430",20.1,0.0,55.9,10.04
33083,2020-10-10 12:00:00,626.0,weekend,"22,430",21.7,0.0,52.2,10.04
33084,2020-10-10 13:00:00,378.0,weekend,"22,430",23.0,0.0,50.1,10.04
33085,2020-10-10 14:00:00,405.0,weekend,"22,430",22.9,0.0,49.0,10.04
33086,2020-10-10 15:00:00,432.0,weekend,"22,430",23.8,0.0,46.8,10.04
33087,2020-10-10 16:00:00,400.0,weekend,"22,430",22.7,0.0,49.9,10.04
33088,2020-10-10 17:00:00,409.0,weekend,"22,430",21.2,0.0,56.4,10.04
33089,2020-10-10 18:00:00,256.0,weekend,"22,430",18.1,0.0,72.0,10.04
33090,2020-10-10 19:00:00,293.0,weekend,"22,430",15.1,0.0,84.2,10.04
33091,2020-10-10 20:00:00,252.0,weekend,"22,430",13.3,0.0,91.0,10.04
33092,2020-10-10 21:00:00,184.0,weekend,"22,430",13.4,0.0,92.5,10.04
33093,2020-10-10 22:00:00,299.0,weekend,"22,430",12.8,0.0,92.8,10.04
33094,2020-10-10 23:00:00,381.0,weekend,"22,430",12.8,0.0,94.2,10.04
33095,2020-10-11 00:00:00,192.0,weekend,"22,430",12.3,0.0,94.9,10.2
33096,2020-10-11 01:00:00,83.0,weekend,"22,430",11.8,0.0,96.8,10.2
33097,2020-10-11 02:00:00,34.0,weekend,"22,430",11.0,0.0,96.8,10.2
33098,2020-10-11 03:00:00,31.0,weekend,"22,430",9.8,0.0,97.9,10.2
33099,2020-10-11 04:00:00,29.0,weekend,"22,430",8.8,0.0,98.2,10.2
33100,2020-10-11 05:00:00,30.0,weekend,"22,430",8.1,0.0,97.7,10.2
33101,2020-10-11 06:00:00,39.0,weekend,"22,430",8.2,0.0,99.2,10.2
33102,2020-10-11 07:00:00,96.0,weekend,"22,430",7.3,0.0,99.5,10.2
33103,2020-10-11 08:00:00,80.0,weekend,"22,430",9.9,0.0,99.9,10.2
33104,2020-10-11 09:00:00,116.0,weekend,"22,430",12.4,0.0,95.1,10.2
33105,2020-10-11 10:00:00,379.0,weekend,"22,430",16.8,0.0,73.4,10.2
33106,2020-10-11 11:00:00,516.0,weekend,"22,430",19.3,0.0,63.1,10.2
33107,2020-10-11 12:00:00,592.0,weekend,"22,430",20.1,0.0,60.6,10.2
33108,2020-10-11 13:00:00,261.0,weekend,"22,430",21.4,0.0,54.3,10.2
33109,2020-10-11 14:00:00,162.0,weekend,"22,430",21.7,0.0,54.3,10.2
33110,2020-10-11 15:00:00,151.0,weekend,"22,430",20.8,0.0,56.8,10.2
33111,2020-10-11 16:00:00,282.0,weekend,"22,430",20.4,0.0,56.1,10.2
33112,2020-10-11 17:00:00,285.0,weekend,"22,430",19.1,0.0,61.8,10.2
33113,2020-10-11 18:00:00,457.0,weekend,"22,430",17.2,0.0,76.3,10.2
33114,2020-10-11 19:00:00,403.0,weekend,"22,430",14.7,0.0,86.4,10.2
33115,2020-10-11 20:00:00,527.0,weekend,"22,430",14.1,0.0,88.5,10.2
33116,2020-10-11 21:00:00,296.0,weekend,"22,430",13.6,0.0,92.2,10.2
33117,2020-10-11 22:00:00,337.0,weekend,"22,430",14.0,0.0,92.0,10.2
33118,2020-10-11 23:00:00,364.0,weekend,"22,430",13.8,0.0,92.4,10.2
33119,2020-10-12 00:00:00,459.0,weekday,"22,430",12.7,0.0,95.5,9.566666666666666
33120,2020-10-12 01:00:00,223.0,weekday,"22,430",11.7,0.0,97.4,9.566666666666666
33121,2020-10-12 02:00:00,57.0,weekday,"22,430",11.2,0.0,98.2,9.566666666666666
33122,2020-10-12 03:00:00,61.0,weekday,"22,430",11.2,0.0,98.3,9.566666666666666
33123,2020-10-12 04:00:00,31.0,weekday,"22,430",11.3,0.0,98.6,9.566666666666666
33124,2020-10-12 05:00:00,31.0,weekday,"22,430",11.6,0.0,98.1,9.566666666666666
33125,2020-10-12 06:00:00,33.0,weekday,"22,430",11.7,0.0,97.9,9.566666666666666
33126,2020-10-12 07:00:00,106.0,weekday,"22,430",12.0,0.0,97.9,9.566666666666666
33127,2020-10-12 08:00:00,231.0,weekday,"22,430",13.0,0.0,95.4,9.566666666666666
33128,2020-10-12 09:00:00,246.0,weekday,"22,430",14.4,0.0,91.7,9.566666666666666
33129,2020-10-12 10:00:00,511.0,weekday,"22,430",15.8,0.0,88.8,9.566666666666666
33130,2020-10-12 11:00:00,442.0,weekday,"22,430",18.1,0.0,81.5,9.566666666666666
33131,2020-10-12 12:00:00,299.0,weekday,"22,430",20.9,0.0,58.2,9.566666666666666
33132,2020-10-12 13:00:00,386.0,weekday,"22,430",22.4,0.0,53.4,9.566666666666666
33133,2020-10-12 14:00:00,371.0,weekday,"22,430",22.5,0.0,49.9,9.566666666666666
33134,2020-10-12 15:00:00,167.0,weekday,"22,430",23.3,0.0,42.1,9.566666666666666
33135,2020-10-12 16:00:00,131.0,weekday,"22,430",22.3,0.0,49.5,9.566666666666666
33136,2020-10-12 17:00:00,121.0,weekday,"22,430",21.4,0.0,52.9,9.566666666666666
33137,2020-10-12 18:00:00,307.0,weekday,"22,430",17.9,0.0,71.6,9.566666666666666
33138,2020-10-12 19:00:00,309.0,weekday,"22,430",15.1,0.0,84.9,9.566666666666666
33139,2020-10-12 20:00:00,608.0,weekday,"22,430",13.8,0.0,89.5,9.566666666666666
33140,2020-10-12 21:00:00,282.0,weekday,"22,430",13.0,0.0,92.7,9.566666666666666
33141,2020-10-12 22:00:00,297.0,weekday,"22,430",12.6,0.0,93.2,9.566666666666666
33142,2020-10-12 23:00:00,585.0,weekday,"22,430",11.8,0.0,96.3,9.566666666666666
33143,2020-10-13 00:00:00,126.0,weekday,"22,430",11.4,0.0,96.7,8.933333333333334
33144,2020-10-13 01:00:00,211.0,weekday,"22,430",10.9,0.0,96.5,8.933333333333334
33145,2020-10-13 02:00:00,170.0,weekday,"22,430",10.6,0.0,95.2,8.933333333333334
33146,2020-10-13 03:00:00,104.0,weekday,"22,430",13.3,0.0,74.1,8.933333333333334
33147,2020-10-13 04:00:00,139.0,weekday,"22,430",11.1,0.0,84.8,8.933333333333334
33148,2020-10-13 05:00:00,65.0,weekday,"22,430",8.4,0.0,93.8,8.933333333333334
33149,2020-10-13 06:00:00,42.0,weekday,"22,430",7.3,0.0,95.8,8.933333333333334
33150,2020-10-13 07:00:00,144.0,weekday,"22,430",6.7,0.0,97.6,8.933333333333334
33151,2020-10-13 08:00:00,595.0,weekday,"22,430",8.3,0.0,98.0,8.933333333333334
33152,2020-10-13 09:00:00,316.0,weekday,"22,430",13.8,0.0,70.0,8.933333333333334
33153,2020-10-13 10:00:00,373.0,weekday,"22,430",16.5,0.0,47.1,8.933333333333334
33154,2020-10-13 11:00:00,413.0,weekday,"22,430",17.6,0.0,44.2,8.933333333333334
33155,2020-10-13 12:00:00,203.0,weekday,"22,430",18.7,0.0,38.5,8.933333333333334
33156,2020-10-13 13:00:00,274.0,weekday,"22,430",19.2,0.0,33.2,8.933333333333334
33157,2020-10-13 14:00:00,184.0,weekday,"22,430",18.2,0.0,30.7,8.933333333333334
33158,2020-10-13 15:00:00,139.0,weekday,"22,430",18.2,0.0,27.4,8.933333333333334
33159,2020-10-13 16:00:00,307.0,weekday,"22,430",17.6,0.0,31.9,8.933333333333334
33160,2020-10-13 17:00:00,263.0,weekday,"22,430",16.8,0.0,36.1,8.933333333333334
33161,2020-10-13 18:00:00,170.0,weekday,"22,430",15.2,0.0,44.1,8.933333333333334
33162,2020-10-13 19:00:00,428.0,weekday,"22,430",11.6,0.0,64.3,8.933333333333334
33163,2020-10-13 20:00:00,594.0,weekday,"22,430",10.7,0.0,74.5,8.933333333333334
33164,2020-10-13 21:00:00,518.0,weekday,"22,430",8.2,0.0,83.6,8.933333333333334
33165,2020-10-13 22:00:00,549.0,weekday,"22,430",6.9,0.0,87.9,8.933333333333334
33166,2020-10-13 23:00:00,426.0,weekday,"22,430",6.3,0.0,90.2,8.933333333333334
33167,2020-10-14 00:00:00,309.0,weekday,"22,430",5.8,0.0,91.8,8.3
33168,2020-10-14 01:00:00,405.0,weekday,"22,430",4.9,0.0,94.2,8.3
33169,2020-10-14 02:00:00,76.0,weekday,"22,430",4.3,0.0,94.9,8.3
33170,2020-10-14 03:00:00,47.0,weekday,"22,430",4.1,0.0,96.7,8.3
33171,2020-10-14 04:00:00,32.0,weekday,"22,430",3.6,0.0,97.0,8.3
33172,2020-10-14 05:00:00,47.0,weekday,"22,430",4.0,0.0,97.1,8.3
33173,2020-10-14 06:00:00,33.0,weekday,"22,430",4.4,0.0,96.2,8.3
33174,2020-10-14 07:00:00,38.0,weekday,"22,430",5.6,0.0,95.3,8.3
33175,2020-10-14 08:00:00,268.0,weekday,"22,430",7.5,0.0,90.1,8.3
33176,2020-10-14 09:00:00,362.0,weekday,"22,430",9.0,0.0,87.7,8.3
33177,2020-10-14 10:00:00,370.0,weekday,"22,430",11.2,0.0,83.3,8.3
33178,2020-10-14 11:00:00,307.0,weekday,"22,430",13.9,0.0,74.9,8.3
33179,2020-10-14 12:00:00,361.0,weekday,"22,430",17.4,0.0,63.8,8.3
33180,2020-10-14 13:00:00,208.0,weekday,"22,430",17.5,0.0,58.5,8.3
33181,2020-10-14 14:00:00,185.0,weekday,"22,430",19.2,0.0,50.7,8.3
33182,2020-10-14 15:00:00,200.0,weekday,"22,430",18.0,0.0,58.1,8.3
33183,2020-10-14 16:00:00,236.0,weekday,"22,430",18.2,0.0,52.4,8.3
33184,2020-10-14 17:00:00,279.0,weekday,"22,430",17.7,0.0,48.1,8.3
33185,2020-10-14 18:00:00,165.0,weekday,"22,430",13.6,0.0,68.6,8.3
33186,2020-10-14 19:00:00,399.0,weekday,"22,430",11.2,0.0,80.0,8.3
33187,2020-10-14 20:00:00,734.0,weekday,"22,430",10.1,0.0,84.1,8.3
33188,2020-10-14 21:00:00,515.0,weekday,"22,430",8.6,0.0,91.0,8.3
33189,2020-10-14 22:00:00,594.0,weekday,"22,430",6.9,0.0,92.8,8.3
33190,2020-10-14 23:00:00,243.0,weekday,"22,430",6.0,0.0,95.5,8.3
33191,2020-10-15 00:00:00,294.0,weekday,"22,430",5.7,0.0,96.7,6.4
33192,2020-10-15 01:00:00,173.0,weekday,"22,430",7.3,0.0,94.2,6.4
33193,2020-10-15 02:00:00,186.0,weekday,"22,430",10.0,0.0,60.7,6.4
33194,2020-10-15 03:00:00,78.0,weekday,"22,430",8.1,0.0,73.9,6.4
33195,2020-10-15 04:00:00,37.0,weekday,"22,430",5.5,0.0,89.6,6.4
33196,2020-10-15 05:00:00,147.0,weekday,"22,430",4.2,0.0,94.3,6.4
33197,2020-10-15 06:00:00,143.0,weekday,"22,430",3.1,0.0,96.5,6.4
33198,2020-10-15 07:00:00,43.0,weekday,"22,430",2.2,0.0,96.6,6.4
33199,2020-10-15 08:00:00,255.0,weekday,"22,430",4.0,0.0,97.3,6.4
33200,2020-10-15 09:00:00,406.0,weekday,"22,430",8.7,0.0,79.0,6.4
33201,2020-10-15 10:00:00,203.0,weekday,"22,430",12.6,0.0,55.3,6.4
33202,2020-10-15 11:00:00,304.0,weekday,"22,430",16.2,0.0,36.9,6.4
33203,2020-10-15 12:00:00,341.0,weekday,"22,430",17.9,0.0,33.4,6.4
33204,2020-10-15 13:00:00,297.0,weekday,"22,430",18.9,0.0,29.9,6.4
33205,2020-10-15 14:00:00,318.0,weekday,"22,430",20.4,0.0,26.4,6.4
33206,2020-10-15 15:00:00,275.0,weekday,"22,430",20.6,0.0,25.7,6.4
33207,2020-10-15 16:00:00,303.0,weekday,"22,430",20.1,0.0,28.2,6.4
33208,2020-10-15 17:00:00,151.0,weekday,"22,430",18.5,0.0,39.1,6.4
33209,2020-10-15 18:00:00,215.0,weekday,"22,430",14.3,0.0,58.9,6.4
33210,2020-10-15 19:00:00,586.0,weekday,"22,430",12.2,0.0,64.6,6.4
33211,2020-10-15 20:00:00,545.0,weekday,"22,430",10.5,0.0,73.9,6.4
33212,2020-10-15 21:00:00,446.0,weekday,"22,430",10.0,0.0,77.9,6.4
33213,2020-10-15 22:00:00,389.0,weekday,"22,430",9.1,0.0,85.0,6.4
33214,2020-10-15 23:00:00,229.0,weekday,"22,430",8.0,0.0,88.9,6.4
33215,2020-10-16 00:00:00,140.0,weekday,"22,430",7.7,0.0,89.5,7.5
33216,2020-10-16 01:00:00,327.0,weekday,"22,430",6.9,0.0,92.2,7.5
33217,2020-10-16 02:00:00,152.0,weekday,"22,430",5.7,0.0,94.1,7.5
33218,2020-10-16 03:00:00,46.0,weekday,"22,430",4.7,0.0,95.7,7.5
33219,2020-10-16 04:00:00,42.0,weekday,"22,430",3.5,0.0,96.2,7.5
33220,2020-10-16 05:00:00,128.0,weekday,"22,430",3.0,0.0,97.0,7.5
33221,2020-10-16 06:00:00,34.0,weekday,"22,430",2.8,0.0,96.9,7.5
33222,2020-10-16 07:00:00,157.0,weekday,"22,430",2.9,0.0,97.7,7.5
33223,2020-10-16 08:00:00,311.0,weekday,"22,430",5.3,0.0,95.3,7.5
