,index,ds,week_weekday,population,temp,rain,hum,st,holiday,warning,y
8080,8080,2021-12-03 16:00:00,1,7800.0,7.4,0.0,40.9,-1.2,0,not,101.0
8081,8081,2021-12-03 17:00:00,1,7800.0,5.4,0.0,43.8,-1.2,0,not,107.0
8082,8082,2021-12-03 18:00:00,1,7800.0,4.0,0.0,46.2,-1.2,0,not,115.0
8083,8083,2021-12-03 19:00:00,1,7800.0,2.8,0.0,49.1,-1.2,0,not,116.0
8084,8084,2021-12-03 20:00:00,1,7800.0,2.3,0.0,50.1,-1.2,0,not,102.0
8085,8085,2021-12-03 21:00:00,1,7800.0,1.9,0.0,50.1,-1.2,0,not,95.0
8086,8086,2021-12-03 22:00:00,1,7800.0,2.0,0.0,44.6,-1.2,0,not,177.0
8087,8087,2021-12-03 23:00:00,1,7800.0,1.7,0.0,42.5,-1.2,0,not,175.0
8088,8088,2021-12-04 00:00:00,0,7800.0,1.3,0.0,44.2,-2.8,0,not,68.0
8089,8089,2021-12-04 01:00:00,0,7800.0,0.8,0.0,44.3,-2.8,0,not,65.0
8090,8090,2021-12-04 02:00:00,0,7800.0,0.8,0.0,44.5,-2.8,0,not,58.0
8091,8091,2021-12-04 03:00:00,0,7800.0,0.8,0.0,45.0,-2.8,0,not,57.0
8092,8092,2021-12-04 04:00:00,0,7800.0,0.1,0.0,46.2,-2.8,0,not,55.0
8093,8093,2021-12-04 05:00:00,0,7800.0,-0.2,0.0,47.3,-2.8,0,not,58.0
8094,8094,2021-12-04 06:00:00,0,7800.0,-2.8,0.0,58.4,-2.8,0,not,64.0
8095,8095,2021-12-04 07:00:00,0,7800.0,-4.0,0.0,65.3,-2.8,0,not,80.0
8096,8096,2021-12-04 08:00:00,0,7800.0,-4.7,0.0,71.6,-2.8,0,not,106.0
8097,8097,2021-12-04 09:00:00,0,7800.0,-2.7,0.0,66.6,-2.8,0,not,124.0
8098,8098,2021-12-04 10:00:00,0,7800.0,2.7,0.0,47.8,-2.8,0,not,125.0
8099,8099,2021-12-04 11:00:00,0,7800.0,5.4,0.0,36.0,-2.8,0,not,198.0
8100,8100,2021-12-04 12:00:00,0,7800.0,6.7,0.0,48.4,-2.8,0,not,232.0
8101,8101,2021-12-04 13:00:00,0,7800.0,6.5,0.0,52.0,-2.8,0,not,121.0
8102,8102,2021-12-04 14:00:00,0,7800.0,5.8,0.0,53.1,-2.8,0,not,123.0
8103,8103,2021-12-04 15:00:00,0,7800.0,5.0,0.0,57.8,-2.8,0,not,109.0
8104,8104,2021-12-04 16:00:00,0,7800.0,4.1,0.0,68.7,-2.8,0,not,99.0
8105,8105,2021-12-04 17:00:00,0,7800.0,2.9,0.0,80.3,-2.8,0,not,111.0
8106,8106,2021-12-04 18:00:00,0,7800.0,3.2,0.0,78.6,-2.8,0,not,119.0
8107,8107,2021-12-04 19:00:00,0,7800.0,0.0,0.0,87.9,-2.8,0,not,175.0
8108,8108,2021-12-04 20:00:00,0,7800.0,-0.6,0.0,90.8,-2.8,0,not,229.0
8109,8109,2021-12-04 21:00:00,0,7800.0,-0.8,0.0,90.1,-2.8,0,not,94.0
8110,8110,2021-12-04 22:00:00,0,7800.0,-2.1,0.0,92.4,-2.8,0,not,98.0
8111,8111,2021-12-04 23:00:00,0,7800.0,-3.3,0.0,93.9,-2.8,0,not,79.0
8112,8112,2021-12-05 00:00:00,0,7800.0,-4.0,0.0,93.7,-3.5,0,not,69.0
8113,8113,2021-12-05 01:00:00,0,7800.0,-4.2,0.0,95.4,-3.5,0,not,64.0
8114,8114,2021-12-05 02:00:00,0,7800.0,-4.5,0.0,95.5,-3.5,0,not,58.0
8115,8115,2021-12-05 03:00:00,0,7800.0,-5.4,0.0,94.3,-3.5,0,not,55.0
8116,8116,2021-12-05 04:00:00,0,7800.0,-5.8,0.0,94.3,-3.5,0,not,53.0
8117,8117,2021-12-05 05:00:00,0,7800.0,-6.2,0.0,93.3,-3.5,0,not,59.0
8118,8118,2021-12-05 06:00:00,0,7800.0,-6.5,0.0,93.3,-3.5,0,not,62.0
8119,8119,2021-12-05 07:00:00,0,7800.0,-6.9,0.0,92.4,-3.5,0,not,69.0
8120,8120,2021-12-05 08:00:00,0,7800.0,-6.9,0.0,92.6,-3.5,0,not,99.0
8121,8121,2021-12-05 09:00:00,0,7800.0,-4.8,0.0,94.7,-3.5,0,not,146.0
8122,8122,2021-12-05 10:00:00,0,7800.0,-0.8,0.0,92.0,-3.5,0,not,263.0
8123,8123,2021-12-05 11:00:00,0,7800.0,3.2,0.0,71.6,-3.5,0,not,161.0
8124,8124,2021-12-05 12:00:00,0,7800.0,5.5,0.0,63.7,-3.5,0,not,117.0
8125,8125,2021-12-05 13:00:00,0,7800.0,7.6,0.0,54.8,-3.5,0,not,121.0
8126,8126,2021-12-05 14:00:00,0,7800.0,9.0,0.0,48.8,-3.5,0,not,110.0
8127,8127,2021-12-05 15:00:00,0,7800.0,9.8,0.0,45.1,-3.5,0,not,107.0
8128,8128,2021-12-05 16:00:00,0,7800.0,9.8,0.0,45.3,-3.5,0,not,114.0
8129,8129,2021-12-05 17:00:00,0,7800.0,5.8,0.0,60.4,-3.5,0,not,244.0
8130,8130,2021-12-05 18:00:00,0,7800.0,2.2,0.0,72.4,-3.5,0,not,134.0
8131,8131,2021-12-05 19:00:00,0,7800.0,-0.1,0.0,80.2,-3.5,0,not,119.0
8132,8132,2021-12-05 20:00:00,0,7800.0,-1.3,0.0,85.1,-3.5,0,not,105.0
8133,8133,2021-12-05 21:00:00,0,7800.0,-2.0,0.0,86.9,-3.5,0,not,94.0
8134,8134,2021-12-05 22:00:00,0,7800.0,-2.6,0.0,88.6,-3.5,0,not,92.0
8135,8135,2021-12-05 23:00:00,0,7800.0,-3.4,0.0,90.8,-3.5,0,not,107.0
8136,8136,2021-12-06 00:00:00,1,7800.0,-4.0,0.0,92.6,-2.8,0,not,191.0
8137,8137,2021-12-06 01:00:00,1,7800.0,-4.1,0.0,92.7,-2.8,0,not,58.0
8138,8138,2021-12-06 02:00:00,1,7800.0,-4.4,0.0,93.4,-2.8,0,not,56.0
8139,8139,2021-12-06 03:00:00,1,7800.0,-5.0,0.0,93.9,-2.8,0,not,53.0
8140,8140,2021-12-06 04:00:00,1,7800.0,-5.3,0.0,93.6,-2.8,0,not,55.0
8141,8141,2021-12-06 05:00:00,1,7800.0,-5.3,0.0,93.4,-2.8,0,not,56.0
8142,8142,2021-12-06 06:00:00,1,7800.0,-5.5,0.0,93.6,-2.8,0,not,60.0
8143,8143,2021-12-06 07:00:00,1,7800.0,-5.5,0.0,94.2,-2.8,0,not,84.0
8144,8144,2021-12-06 08:00:00,1,7800.0,-5.5,0.0,94.3,-2.8,0,not,120.0
8145,8145,2021-12-06 09:00:00,1,7800.0,-3.6,0.0,94.5,-2.8,0,not,122.0
8146,8146,2021-12-06 10:00:00,1,7800.0,0.7,0.0,86.2,-2.8,0,not,122.0
8147,8147,2021-12-06 11:00:00,1,7800.0,4.9,0.0,69.1,-2.8,0,not,110.0
8148,8148,2021-12-06 12:00:00,1,7800.0,7.3,0.0,57.7,-2.8,0,not,244.0
8149,8149,2021-12-06 13:00:00,1,7800.0,8.7,0.0,52.4,-2.8,0,not,145.0
8150,8150,2021-12-06 14:00:00,1,7800.0,10.4,0.0,52.5,-2.8,0,not,106.0
8151,8151,2021-12-06 15:00:00,1,7800.0,11.5,0.0,53.5,-2.8,0,not,99.0
8152,8152,2021-12-06 16:00:00,1,7800.0,11.4,0.0,54.4,-2.8,0,not,91.0
8153,8153,2021-12-06 17:00:00,1,7800.0,9.2,0.0,65.6,-2.8,0,not,103.0
8154,8154,2021-12-06 18:00:00,1,7800.0,5.7,0.0,76.8,-2.8,0,not,117.0
8155,8155,2021-12-06 19:00:00,1,7800.0,4.2,0.0,82.3,-2.8,0,not,106.0
8156,8156,2021-12-06 20:00:00,1,7800.0,2.8,0.0,86.8,-2.8,0,not,160.0
8157,8157,2021-12-06 21:00:00,1,7800.0,2.5,0.0,88.5,-2.8,0,not,223.0
8158,8158,2021-12-06 22:00:00,1,7800.0,1.4,0.0,90.9,-2.8,0,not,90.0
8159,8159,2021-12-06 23:00:00,1,7800.0,1.2,0.0,92.4,-2.8,0,not,83.0
8160,8160,2021-12-07 00:00:00,1,7800.0,-0.3,0.0,93.5,-0.7,0,not,73.0
8161,8161,2021-12-07 01:00:00,1,7800.0,-0.9,0.0,94.7,-0.7,0,not,60.0
8162,8162,2021-12-07 02:00:00,1,7800.0,-1.6,0.0,95.9,-0.7,0,not,57.0
8163,8163,2021-12-07 03:00:00,1,7800.0,-2.4,0.0,96.2,-0.7,0,not,53.0
8164,8164,2021-12-07 04:00:00,1,7800.0,-3.0,0.0,96.5,-0.7,0,not,52.0
8165,8165,2021-12-07 05:00:00,1,7800.0,-3.4,0.0,96.2,-0.7,0,not,55.0
8166,8166,2021-12-07 06:00:00,1,7800.0,-4.1,0.0,95.6,-0.7,0,not,62.0
8167,8167,2021-12-07 07:00:00,1,7800.0,-4.2,0.0,95.5,-0.7,0,not,84.0
8168,8168,2021-12-07 08:00:00,1,7800.0,-4.1,0.0,95.5,-0.7,0,not,124.0
8169,8169,2021-12-07 09:00:00,1,7800.0,-2.4,0.0,96.5,-0.7,0,not,121.0
8170,8170,2021-12-07 10:00:00,1,7800.0,2.4,0.0,94.0,-0.7,0,not,235.0
8171,8171,2021-12-07 11:00:00,1,7800.0,6.85,0.0,72.8,-0.7,0,not,173.0
8172,8172,2021-12-07 12:00:00,1,7800.0,11.3,0.0,51.6,-0.7,0,not,109.0
8173,8173,2021-12-07 13:00:00,1,7800.0,12.9,0.0,45.6,-0.7,0,not,111.0
8174,8174,2021-12-07 14:00:00,1,7800.0,13.6,0.0,44.0,-0.7,0,not,107.0
8175,8175,2021-12-07 15:00:00,1,7800.0,13.8,0.0,42.2,-0.7,0,not,107.0
8176,8176,2021-12-07 16:00:00,1,7800.0,13.0,0.0,43.9,-0.7,0,not,93.0
8177,8177,2021-12-07 17:00:00,1,7800.0,11.3,0.0,47.9,-0.7,0,not,107.0
8178,8178,2021-12-07 18:00:00,1,7800.0,7.0,0.0,63.2,-0.7,0,not,121.0
8179,8179,2021-12-07 19:00:00,1,7800.0,4.4,0.0,72.4,-0.7,0,not,184.0
8180,8180,2021-12-07 20:00:00,1,7800.0,2.5,0.0,80.7,-0.7,0,not,219.0
8181,8181,2021-12-07 21:00:00,1,7800.0,2.8,0.0,82.0,-0.7,0,not,98.0
8182,8182,2021-12-07 22:00:00,1,7800.0,2.2,0.0,82.3,-0.7,0,not,93.0
8183,8183,2021-12-07 23:00:00,1,7800.0,0.3,0.0,86.6,-0.7,0,not,83.0
8184,8184,2021-12-08 00:00:00,1,7800.0,-1.1,0.0,90.5,0.1,0,not,69.0
8185,8185,2021-12-08 01:00:00,1,7800.0,-1.5,0.0,92.8,0.1,0,not,62.0
8186,8186,2021-12-08 02:00:00,1,7800.0,-2.2,0.0,94.2,0.1,0,not,56.0
8187,8187,2021-12-08 03:00:00,1,7800.0,-2.8,0.0,93.8,0.1,0,not,54.0
8188,8188,2021-12-08 04:00:00,1,7800.0,-3.2,0.0,94.7,0.1,0,not,51.0
8189,8189,2021-12-08 05:00:00,1,7800.0,-3.5,0.0,95.3,0.1,0,not,56.0
8190,8190,2021-12-08 06:00:00,1,7800.0,-4.1,0.0,95.1,0.1,0,not,64.0
8191,8191,2021-12-08 07:00:00,1,7800.0,-4.4,0.0,94.3,0.1,0,not,88.0
8192,8192,2021-12-08 08:00:00,1,7800.0,-4.1,0.0,95.1,0.1,0,not,150.0
8193,8193,2021-12-08 09:00:00,1,7800.0,-2.5,0.0,95.7,0.1,0,not,252.0
8194,8194,2021-12-08 10:00:00,1,7800.0,2.5,0.0,90.6,0.1,0,not,126.0
8195,8195,2021-12-08 11:00:00,1,7800.0,7.5,0.0,73.0,0.1,0,not,117.0
8196,8196,2021-12-08 12:00:00,1,7800.0,10.9,0.0,54.7,0.1,0,not,107.0
8197,8197,2021-12-08 13:00:00,1,7800.0,11.9,0.0,51.3,0.1,0,not,115.0
8198,8198,2021-12-08 14:00:00,1,7800.0,12.3,0.0,44.3,0.1,0,not,109.0
8199,8199,2021-12-08 15:00:00,1,7800.0,12.6,0.0,42.0,0.1,0,not,96.0
8200,8200,2021-12-08 16:00:00,1,7800.0,12.3,0.0,40.7,0.1,0,not,90.0
8201,8201,2021-12-08 17:00:00,1,7800.0,7.8,0.0,57.1,0.1,0,not,99.0
8202,8202,2021-12-08 18:00:00,1,7800.0,3.8,0.0,70.9,0.1,0,not,158.0
8203,8203,2021-12-08 19:00:00,1,7800.0,1.5,0.0,78.9,0.1,0,not,248.0
8204,8204,2021-12-08 20:00:00,1,7800.0,-0.2,0.0,83.2,0.1,0,not,110.0
8205,8205,2021-12-08 21:00:00,1,7800.0,-0.8,0.0,86.5,0.1,0,not,98.0
8206,8206,2021-12-08 22:00:00,1,7800.0,-1.8,0.0,89.2,0.1,0,not,39.0
8207,8207,2021-12-08 23:00:00,1,7800.0,-2.0,0.0,90.0,0.1,0,not,129.0
8208,8208,2021-12-09 00:00:00,1,7800.0,-2.4,0.0,91.0,-1.2,0,not,50.0
8209,8209,2021-12-09 01:00:00,1,7800.0,-2.3,0.0,90.5,-1.2,0,not,74.0
8210,8210,2021-12-09 02:00:00,1,7800.0,-2.7,0.0,93.3,-1.2,0,not,54.0
8211,8211,2021-12-09 03:00:00,1,7800.0,-2.9,0.0,92.9,-1.2,0,not,56.0
8212,8212,2021-12-09 04:00:00,1,7800.0,-3.8,0.0,93.7,-1.2,0,not,52.0
8213,8213,2021-12-09 05:00:00,1,7800.0,-4.1,0.0,94.3,-1.2,0,not,56.0
8214,8214,2021-12-09 06:00:00,1,7800.0,-4.2,0.0,94.3,-1.2,0,not,58.0
8215,8215,2021-12-09 07:00:00,1,7800.0,-4.7,0.0,94.6,-1.2,0,not,107.0
8216,8216,2021-12-09 08:00:00,1,7800.0,-5.0,0.0,94.0,-1.2,0,not,250.0
8217,8217,2021-12-09 09:00:00,1,7800.0,-2.3,0.0,94.8,-1.2,0,not,149.0
8218,8218,2021-12-09 10:00:00,1,7800.0,0.6,0.0,88.7,-1.2,0,not,117.0
8219,8219,2021-12-09 11:00:00,1,7800.0,3.9,0.0,80.9,-1.2,0,not,111.0
8220,8220,2021-12-09 12:00:00,1,7800.0,7.1,0.0,70.0,-1.2,0,not,105.0
8221,8221,2021-12-09 13:00:00,1,7800.0,8.8,0.0,67.2,-1.2,0,not,111.0
8222,8222,2021-12-09 14:00:00,1,7800.0,10.1,0.0,64.6,-1.2,0,not,109.0
8223,8223,2021-12-09 15:00:00,1,7800.0,10.5,0.0,64.1,-1.2,0,not,94.0
8224,8224,2021-12-09 16:00:00,1,7800.0,10.2,0.0,64.8,-1.2,0,not,90.0
8225,8225,2021-12-09 17:00:00,1,7800.0,8.7,0.0,71.3,-1.2,0,not,100.0
8226,8226,2021-12-09 18:00:00,1,7800.0,6.2,0.0,79.4,-1.2,0,not,191.0
8227,8227,2021-12-09 19:00:00,1,7800.0,4.6,0.0,85.1,-1.2,0,not,202.0
8228,8228,2021-12-09 20:00:00,1,7800.0,2.8,0.0,89.8,-1.2,0,not,103.0
8229,8229,2021-12-09 21:00:00,1,7800.0,1.7,0.0,91.7,-1.2,0,not,89.0
8230,8230,2021-12-09 22:00:00,1,7800.0,1.9,0.0,92.6,-1.2,0,not,96.0
8231,8231,2021-12-09 23:00:00,1,7800.0,1.7,0.0,93.3,-1.2,0,not,79.0
8232,8232,2021-12-10 00:00:00,1,7800.0,0.5,0.0,94.3,1.7,0,not,72.0
8233,8233,2021-12-10 01:00:00,1,7800.0,-0.3,0.0,96.1,1.7,0,not,66.0
8234,8234,2021-12-10 02:00:00,1,7800.0,-1.2,0.0,96.3,1.7,0,not,54.0
8235,8235,2021-12-10 03:00:00,1,7800.0,-1.9,0.0,96.3,1.7,0,not,51.0
8236,8236,2021-12-10 04:00:00,1,7800.0,-1.5,0.0,96.8,1.7,0,not,51.0
8237,8237,2021-12-10 05:00:00,1,7800.0,-1.1,0.0,97.1,1.7,0,not,53.0
8238,8238,2021-12-10 06:00:00,1,7800.0,-0.6,0.0,97.2,1.7,0,not,60.0
8239,8239,2021-12-10 07:00:00,1,7800.0,-0.7,0.0,97.3,1.7,0,not,195.0
8240,8240,2021-12-10 08:00:00,1,7800.0,0.0,0.0,97.8,1.7,0,not,180.0
8241,8241,2021-12-10 09:00:00,1,7800.0,1.9,0.0,96.5,1.7,0,not,119.0
8242,8242,2021-12-10 10:00:00,1,7800.0,5.0,0.0,88.8,1.7,0,not,123.0
8243,8243,2021-12-10 11:00:00,1,7800.0,6.1,0.0,84.9,1.7,0,not,125.0
8244,8244,2021-12-10 12:00:00,1,7800.0,8.1,0.0,77.8,1.7,0,not,107.0
8245,8245,2021-12-10 13:00:00,1,7800.0,8.8,0.0,74.6,1.7,0,not,114.0
8246,8246,2021-12-10 14:00:00,1,7800.0,10.2,0.0,70.2,1.7,0,not,110.0
8247,8247,2021-12-10 15:00:00,1,7800.0,10.8,0.0,68.7,1.7,0,not,110.0
8248,8248,2021-12-10 16:00:00,1,7800.0,10.6,0.0,71.4,1.7,0,not,165.0
8249,8249,2021-12-10 17:00:00,1,7800.0,9.3,0.0,77.4,1.7,0,not,192.0
8250,8250,2021-12-10 18:00:00,1,7800.0,6.0,0.0,87.4,1.7,0,not,112.0
8251,8251,2021-12-10 19:00:00,1,7800.0,3.9,0.0,92.3,1.7,0,not,107.0
8252,8252,2021-12-10 20:00:00,1,7800.0,2.8,0.0,94.8,1.7,0,not,101.0
8253,8253,2021-12-10 21:00:00,1,7800.0,2.8,0.0,95.4,1.7,0,not,90.0
8254,8254,2021-12-10 22:00:00,1,7800.0,3.7,0.0,95.1,1.7,0,not,87.0
8255,8255,2021-12-10 23:00:00,1,7800.0,2.9,0.0,96.1,1.7,0,not,74.0
8256,8256,2021-12-11 00:00:00,0,7800.0,8.1,0.0,89.9,-0.7500000000000002,0,not,71.0
8257,8257,2021-12-11 01:00:00,0,7800.0,7.8,0.0,80.4,-0.7500000000000002,0,not,161.0
8258,8258,2021-12-11 02:00:00,0,7800.0,7.9,0.0,77.6,-0.7500000000000002,0,not,108.0
8259,8259,2021-12-11 03:00:00,0,7800.0,3.7,0.0,92.7,-0.7500000000000002,0,not,52.0
8260,8260,2021-12-11 04:00:00,0,7800.0,2.7,0.0,94.8,-0.7500000000000002,0,not,55.0
8261,8261,2021-12-11 05:00:00,0,7800.0,1.8,0.0,96.2,-0.7500000000000002,0,not,57.0
8262,8262,2021-12-11 06:00:00,0,7800.0,1.4,0.0,96.0,-0.7500000000000002,0,not,58.0
8263,8263,2021-12-11 07:00:00,0,7800.0,0.1,0.0,97.2,-0.7500000000000002,0,not,73.0
8264,8264,2021-12-11 08:00:00,0,7800.0,-0.8,0.0,97.3,-0.7500000000000002,0,not,99.0
8265,8265,2021-12-11 09:00:00,0,7800.0,0.4,0.0,98.4,-0.7500000000000002,0,not,120.0
8266,8266,2021-12-11 10:00:00,0,7800.0,4.6,0.0,92.6,-0.7500000000000002,0,not,123.0
8267,8267,2021-12-11 11:00:00,0,7800.0,9.4,0.0,69.3,-0.7500000000000002,0,not,118.0
8268,8268,2021-12-11 12:00:00,0,7800.0,10.2,0.0,64.9,-0.7500000000000002,0,not,222.0
8269,8269,2021-12-11 13:00:00,0,7800.0,11.7,0.0,59.8,-0.7500000000000002,0,not,189.0
8270,8270,2021-12-11 14:00:00,0,7800.0,11.9,0.0,57.9,-0.7500000000000002,0,not,108.0
8271,8271,2021-12-11 15:00:00,0,7800.0,11.2,0.0,60.2,-0.7500000000000002,0,not,101.0
8272,8272,2021-12-11 16:00:00,0,7800.0,10.9,0.0,61.4,-0.7500000000000002,0,not,95.0
8273,8273,2021-12-11 17:00:00,0,7800.0,9.6,0.0,66.8,-0.7500000000000002,0,not,105.0
8274,8274,2021-12-11 18:00:00,0,7800.0,9.0,0.0,68.4,-0.7500000000000002,0,not,118.0
8275,8275,2021-12-11 19:00:00,0,7800.0,7.5,0.0,74.0,-0.7500000000000002,0,not,133.0
8276,8276,2021-12-11 20:00:00,0,7800.0,5.6,0.0,81.4,-0.7500000000000002,0,not,238.0
8277,8277,2021-12-11 21:00:00,0,7800.0,5.3,0.0,84.0,-0.7500000000000002,0,not,123.0
8278,8278,2021-12-11 22:00:00,0,7800.0,5.2,0.0,85.2,-0.7500000000000002,0,not,97.0
8279,8279,2021-12-11 23:00:00,0,7800.0,4.9,0.0,86.4,-0.7500000000000002,0,not,87.0
8280,8280,2021-12-12 00:00:00,0,7800.0,4.2,0.0,88.8,-3.2,0,not,78.0
8281,8281,2021-12-12 01:00:00,0,7800.0,4.0,0.0,90.6,-3.2,0,not,71.0
8282,8282,2021-12-12 02:00:00,0,7800.0,4.7,0.0,87.8,-3.2,0,not,66.0
8283,8283,2021-12-12 03:00:00,0,7800.0,7.1,0.0,71.4,-3.2,0,not,66.0
8284,8284,2021-12-12 04:00:00,0,7800.0,6.2,0.0,71.4,-3.2,0,not,66.0
8285,8285,2021-12-12 05:00:00,0,7800.0,6.2,0.0,67.7,-3.2,0,not,65.0
8286,8286,2021-12-12 06:00:00,0,7800.0,5.0,0.0,78.5,-3.2,0,not,69.0
8287,8287,2021-12-12 07:00:00,0,7800.0,5.1,0.0,78.5,-3.2,0,not,77.0
8288,8288,2021-12-12 08:00:00,0,7800.0,7.0,0.0,66.4,-3.2,0,not,105.0
8289,8289,2021-12-12 09:00:00,0,7800.0,7.4,0.0,60.1,-3.2,0,not,128.0
8290,8290,2021-12-12 10:00:00,0,7800.0,8.1,0.0,57.8,-3.2,0,not,256.0
8291,8291,2021-12-12 11:00:00,0,7800.0,8.2,0.0,55.3,-3.2,0,not,167.0
8292,8292,2021-12-12 12:00:00,0,7800.0,8.2,0.0,54.8,-3.2,0,not,111.0
8293,8293,2021-12-12 13:00:00,0,7800.0,8.3,0.0,51.7,-3.2,0,not,119.0
8294,8294,2021-12-12 14:00:00,0,7800.0,8.1,0.0,47.5,-3.2,0,not,116.0
8295,8295,2021-12-12 15:00:00,0,7800.0,8.0,0.0,42.7,-3.2,0,not,110.0
8296,8296,2021-12-12 16:00:00,0,7800.0,6.8,0.0,45.3,-3.2,0,not,159.0
8297,8297,2021-12-12 17:00:00,0,7800.0,5.4,0.0,47.1,-3.2,0,not,215.0
8298,8298,2021-12-12 18:00:00,0,7800.0,3.8,0.0,47.0,-3.2,0,not,116.0
8299,8299,2021-12-12 19:00:00,0,7800.0,2.4,0.0,42.2,-3.2,0,not,109.0
8300,8300,2021-12-12 20:00:00,0,7800.0,1.2,0.0,45.7,-3.2,0,not,108.0
8301,8301,2021-12-12 21:00:00,0,7800.0,0.1,0.0,48.5,-3.2,0,not,94.0
8302,8302,2021-12-12 22:00:00,0,7800.0,-0.7,0.0,47.3,-3.2,0,not,80.0
8303,8303,2021-12-12 23:00:00,0,7800.0,-1.5,0.0,50.2,-3.2,0,not,185.0
8304,8304,2021-12-13 00:00:00,1,7800.0,-2.0,0.0,54.4,-7.1,0,not,115.0
8305,8305,2021-12-13 01:00:00,1,7800.0,-2.8,0.0,53.6,-7.1,0,not,60.0
8306,8306,2021-12-13 02:00:00,1,7800.0,-3.3,0.0,48.3,-7.1,0,not,53.0
8307,8307,2021-12-13 03:00:00,1,7800.0,-3.8,0.0,45.0,-7.1,0,not,54.0
8308,8308,2021-12-13 04:00:00,1,7800.0,-4.0,0.0,41.9,-7.1,0,not,50.0
8309,8309,2021-12-13 05:00:00,1,7800.0,-4.3,0.0,38.9,-7.1,0,not,52.0
8310,8310,2021-12-13 06:00:00,1,7800.0,-5.1,0.0,40.0,-7.1,0,not,58.0
8311,8311,2021-12-13 07:00:00,1,7800.0,-6.5,0.0,49.1,-7.1,0,not,78.0
8312,8312,2021-12-13 08:00:00,1,7800.0,-8.2,0.0,63.6,-7.1,0,not,114.0
8313,8313,2021-12-13 09:00:00,1,7800.0,-6.0,0.0,57.4,-7.1,0,not,119.0
8314,8314,2021-12-13 10:00:00,1,7800.0,-1.3,0.0,28.7,-7.1,0,not,121.0
8315,8315,2021-12-13 11:00:00,1,7800.0,0.1,0.0,23.7,-7.1,0,not,113.0
8316,8316,2021-12-13 12:00:00,1,7800.0,1.5,0.0,24.0,-7.1,0,not,214.0
8317,8317,2021-12-13 13:00:00,1,7800.0,2.7,0.0,24.3,-7.1,0,not,170.0
8318,8318,2021-12-13 14:00:00,1,7800.0,3.3,0.0,23.3,-7.1,0,not,108.0
8319,8319,2021-12-13 15:00:00,1,7800.0,3.7,0.0,24.6,-7.1,0,not,103.0
8320,8320,2021-12-13 16:00:00,1,7800.0,3.0,0.0,24.8,-7.1,0,not,92.0
8321,8321,2021-12-13 17:00:00,1,7800.0,1.4,0.0,28.1,-7.1,0,not,100.0
8322,8322,2021-12-13 18:00:00,1,7800.0,-0.7,0.0,35.5,-7.1,0,not,115.0
8323,8323,2021-12-13 19:00:00,1,7800.0,-3.9,0.0,51.4,-7.1,0,not,113.0
8324,8324,2021-12-13 20:00:00,1,7800.0,-5.6,0.0,60.0,-7.1,0,not,183.0
8325,8325,2021-12-13 21:00:00,1,7800.0,-6.3,0.0,61.9,-7.1,0,not,182.0
8326,8326,2021-12-13 22:00:00,1,7800.0,-7.0,0.0,65.6,-7.1,0,not,91.0
8327,8327,2021-12-13 23:00:00,1,7800.0,-7.2,0.0,66.8,-7.1,0,not,81.0
8328,8328,2021-12-14 00:00:00,1,7800.0,-8.2,0.0,72.4,-5.6,0,not,80.0
8329,8329,2021-12-14 01:00:00,1,7800.0,-8.3,0.0,73.9,-5.6,0,not,67.0
8330,8330,2021-12-14 02:00:00,1,7800.0,-8.9,0.0,76.9,-5.6,0,not,63.0
8331,8331,2021-12-14 03:00:00,1,7800.0,-9.2,0.0,78.9,-5.6,0,not,57.0
8332,8332,2021-12-14 04:00:00,1,7800.0,-9.7,0.0,81.5,-5.6,0,not,54.0
8333,8333,2021-12-14 05:00:00,1,7800.0,-9.7,0.0,83.4,-5.6,0,not,58.0
8334,8334,2021-12-14 06:00:00,1,7800.0,-9.9,0.0,84.5,-5.6,0,not,63.0
8335,8335,2021-12-14 07:00:00,1,7800.0,-8.9,0.0,84.7,-5.6,0,not,93.0
8336,8336,2021-12-14 08:00:00,1,7800.0,-8.7,0.0,84.9,-5.6,0,not,123.0
8337,8337,2021-12-14 09:00:00,1,7800.0,-5.1,0.0,78.6,-5.6,0,not,181.0
8338,8338,2021-12-14 10:00:00,1,7800.0,-2.2,0.0,72.7,-5.6,0,not,226.0
8339,8339,2021-12-14 11:00:00,1,7800.0,1.0,0.0,63.4,-5.6,0,not,107.0
8340,8340,2021-12-14 12:00:00,1,7800.0,6.9,0.0,53.4,-5.6,0,not,109.0
8341,8341,2021-12-14 13:00:00,1,7800.0,7.6,0.0,44.2,-5.6,0,not,115.0
8342,8342,2021-12-14 14:00:00,1,7800.0,8.9,0.0,42.5,-5.6,0,not,109.0
8343,8343,2021-12-14 15:00:00,1,7800.0,9.5,0.0,41.3,-5.6,0,not,108.0
8344,8344,2021-12-14 16:00:00,1,7800.0,9.2,0.0,44.5,-5.6,0,not,87.0
8345,8345,2021-12-14 17:00:00,1,7800.0,7.9,0.0,49.4,-5.6,0,not,92.0
8346,8346,2021-12-14 18:00:00,1,7800.0,4.9,0.0,60.7,-5.6,0,not,111.0
8347,8347,2021-12-14 19:00:00,1,7800.0,2.6,0.0,68.5,-5.6,0,not,224.0
8348,8348,2021-12-14 20:00:00,1,7800.0,2.8,0.0,69.7,-5.6,0,not,169.0
8349,8349,2021-12-14 21:00:00,1,7800.0,2.4,0.0,72.3,-5.6,0,not,99.0
