,index,ds,week_weekday,population,temp,rain,hum,st,holiday,warning,y
6190,6190,2021-09-15 22:00:00,1,76362.0,19.0,0.0,72.0,27.5,0,not,608.0
6191,6191,2021-09-15 23:00:00,1,76362.0,17.5,0.0,81.0,27.5,0,not,326.0
6192,6192,2021-09-16 00:00:00,1,76362.0,17.3,0.0,83.0,27.5,0,not,492.0
6193,6193,2021-09-16 01:00:00,1,76362.0,16.5,0.0,86.0,27.5,0,not,348.0
6194,6194,2021-09-16 02:00:00,1,76362.0,15.7,0.0,90.0,27.5,0,not,464.0
6195,6195,2021-09-16 03:00:00,1,76362.0,15.3,0.0,91.0,27.5,0,not,544.0
6196,6196,2021-09-16 04:00:00,1,76362.0,15.2,0.0,92.0,27.5,0,not,476.0
6197,6197,2021-09-16 05:00:00,1,76362.0,14.9,0.0,94.0,27.5,0,not,444.0
6198,6198,2021-09-16 06:00:00,1,76362.0,15.3,0.0,93.0,27.5,0,not,420.0
6199,6199,2021-09-16 07:00:00,1,76362.0,16.2,0.0,90.0,27.5,0,not,264.0
6200,6200,2021-09-16 08:00:00,1,76362.0,18.1,0.0,79.0,27.5,0,not,452.0
6201,6201,2021-09-16 09:00:00,1,76362.0,20.5,0.0,68.0,27.5,0,not,656.0
6202,6202,2021-09-16 10:00:00,1,76362.0,22.0,0.0,66.0,27.5,0,not,436.0
6203,6203,2021-09-16 11:00:00,1,76362.0,23.8,0.0,62.0,27.5,0,not,488.0
6204,6204,2021-09-16 12:00:00,1,76362.0,25.2,0.0,58.0,27.5,0,not,890.0
6205,6205,2021-09-16 13:00:00,1,76362.0,26.2,0.0,52.0,27.5,0,not,498.0
6206,6206,2021-09-16 14:00:00,1,76362.0,25.9,0.0,52.0,27.5,0,not,638.0
6207,6207,2021-09-16 15:00:00,1,76362.0,25.2,0.0,56.0,27.5,0,not,570.0
6208,6208,2021-09-16 16:00:00,1,76362.0,25.1,0.0,56.0,27.5,0,not,756.0
6209,6209,2021-09-16 17:00:00,1,76362.0,24.7,0.0,60.0,27.5,0,not,408.0
6210,6210,2021-09-16 18:00:00,1,76362.0,24.0,0.0,59.0,27.5,0,not,636.0
6211,6211,2021-09-16 19:00:00,1,76362.0,23.4,0.0,64.0,27.5,0,not,562.0
6212,6212,2021-09-16 20:00:00,1,76362.0,22.9,0.0,69.0,27.5,0,not,364.0
6213,6213,2021-09-16 21:00:00,1,76362.0,22.7,0.0,70.0,27.5,0,not,538.0
6214,6214,2021-09-16 22:00:00,1,76362.0,21.4,0.0,80.0,27.5,0,not,652.0
6215,6215,2021-09-16 23:00:00,1,76362.0,20.7,0.0,84.0,27.5,0,not,572.0
6216,6216,2021-09-17 00:00:00,1,76362.0,20.8,0.0,85.0,23.6,0,not,312.0
6217,6217,2021-09-17 01:00:00,1,76362.0,20.0,0.1,92.0,23.6,0,not,418.0
6218,6218,2021-09-17 02:00:00,1,76362.0,19.7,0.0,93.0,23.6,0,not,652.0
6219,6219,2021-09-17 03:00:00,1,76362.0,19.7,0.1,94.0,23.6,0,not,448.0
6220,6220,2021-09-17 04:00:00,1,76362.0,19.7,0.5,92.0,23.6,0,not,462.0
6221,6221,2021-09-17 05:00:00,1,76362.0,19.2,4.0,96.0,23.6,0,not,652.0
6222,6222,2021-09-17 06:00:00,1,76362.0,18.4,2.8,91.0,23.6,0,not,276.0
6223,6223,2021-09-17 07:00:00,1,76362.0,18.3,0.3,92.0,23.6,0,not,636.0
6224,6224,2021-09-17 08:00:00,1,76362.0,18.3,1.8,94.0,23.6,0,not,340.0
6225,6225,2021-09-17 09:00:00,1,76362.0,18.3,16.4,95.0,23.6,0,not,548.0
6226,6226,2021-09-17 10:00:00,1,76362.0,18.6,10.2,93.0,23.6,0,not,440.0
6227,6227,2021-09-17 11:00:00,1,76362.0,18.5,1.6,92.0,23.6,0,not,684.0
6228,6228,2021-09-17 12:00:00,1,76362.0,18.7,0.0,88.0,23.6,0,not,718.0
6229,6229,2021-09-17 13:00:00,1,76362.0,19.8,0.0,82.0,23.6,0,not,414.0
6230,6230,2021-09-17 14:00:00,1,76362.0,20.2,0.0,76.0,23.6,0,not,500.0
6231,6231,2021-09-17 15:00:00,1,76362.0,20.7,0.0,76.0,23.6,0,not,432.0
6232,6232,2021-09-17 16:00:00,1,76362.0,21.0,0.0,75.0,23.6,0,not,742.0
6233,6233,2021-09-17 17:00:00,1,76362.0,21.0,0.0,73.0,23.6,0,not,418.0
6234,6234,2021-09-17 18:00:00,1,76362.0,20.4,0.0,80.0,23.6,0,not,510.0
6235,6235,2021-09-17 19:00:00,1,76362.0,20.0,0.0,83.0,23.6,0,not,594.0
6236,6236,2021-09-17 20:00:00,1,76362.0,19.7,0.0,84.0,23.6,0,not,564.0
6237,6237,2021-09-17 21:00:00,1,76362.0,19.3,0.0,87.0,23.6,0,not,434.0
6238,6238,2021-09-17 22:00:00,1,76362.0,19.0,0.0,89.0,23.6,0,not,522.0
6239,6239,2021-09-17 23:00:00,1,76362.0,18.7,0.0,90.0,23.6,0,not,552.0
6240,6240,2021-09-18 00:00:00,0,76362.0,18.4,0.0,90.0,27.4,0,not,392.0
6241,6241,2021-09-18 01:00:00,0,76362.0,17.5,0.0,94.0,27.4,0,not,438.0
6242,6242,2021-09-18 02:00:00,0,76362.0,16.7,0.0,95.0,27.4,0,not,646.0
6243,6243,2021-09-18 03:00:00,0,76362.0,16.6,0.0,96.0,27.4,0,not,500.0
6244,6244,2021-09-18 04:00:00,0,76362.0,16.6,0.0,97.0,27.4,0,not,440.0
6245,6245,2021-09-18 05:00:00,0,76362.0,16.4,0.0,97.0,27.4,0,not,464.0
6246,6246,2021-09-18 06:00:00,0,76362.0,16.2,0.0,97.0,27.4,0,not,476.0
6247,6247,2021-09-18 07:00:00,0,76362.0,16.5,0.0,97.0,27.4,0,not,608.0
6248,6248,2021-09-18 08:00:00,0,76362.0,16.9,0.0,95.0,27.4,0,not,552.0
6249,6249,2021-09-18 09:00:00,0,76362.0,18.0,0.0,89.0,27.4,0,not,460.0
6250,6250,2021-09-18 10:00:00,0,76362.0,20.2,0.0,80.0,27.4,0,not,356.0
6251,6251,2021-09-18 11:00:00,0,76362.0,22.8,0.0,71.0,27.4,0,not,866.0
6252,6252,2021-09-18 12:00:00,0,76362.0,24.1,0.0,58.0,27.4,0,not,432.0
6253,6253,2021-09-18 13:00:00,0,76362.0,25.1,0.0,59.0,27.4,0,not,596.0
6254,6254,2021-09-18 14:00:00,0,76362.0,25.8,0.0,55.0,27.4,0,not,786.0
6255,6255,2021-09-18 15:00:00,0,76362.0,26.1,0.0,54.0,27.4,0,not,372.0
6256,6256,2021-09-18 16:00:00,0,76362.0,25.8,0.0,55.0,27.4,0,not,812.0
6257,6257,2021-09-18 17:00:00,0,76362.0,26.1,0.0,57.0,27.4,0,not,584.0
6258,6258,2021-09-18 18:00:00,0,76362.0,23.0,0.0,72.0,27.4,0,not,604.0
6259,6259,2021-09-18 19:00:00,0,76362.0,21.4,0.0,80.0,27.4,0,not,300.0
6260,6260,2021-09-18 20:00:00,0,76362.0,20.6,0.0,84.0,27.4,0,not,452.0
6261,6261,2021-09-18 21:00:00,0,76362.0,19.8,0.0,88.0,27.4,0,not,472.0
6262,6262,2021-09-18 22:00:00,0,76362.0,20.0,0.0,89.0,27.4,0,not,556.0
6263,6263,2021-09-18 23:00:00,0,76362.0,19.2,0.0,91.0,27.4,0,not,460.0
6264,6264,2021-09-19 00:00:00,0,76362.0,18.7,0.0,94.0,27.6,0,not,456.0
6265,6265,2021-09-19 01:00:00,0,76362.0,18.1,0.0,95.0,27.6,0,not,648.0
6266,6266,2021-09-19 02:00:00,0,76362.0,17.4,0.0,96.0,27.6,0,not,478.0
6267,6267,2021-09-19 03:00:00,0,76362.0,17.4,0.0,96.0,27.6,0,not,394.0
6268,6268,2021-09-19 04:00:00,0,76362.0,17.2,0.0,96.0,27.6,0,not,684.0
6269,6269,2021-09-19 05:00:00,0,76362.0,17.0,0.0,95.0,27.6,0,not,336.0
6270,6270,2021-09-19 06:00:00,0,76362.0,17.2,0.0,97.0,27.6,0,not,308.0
6271,6271,2021-09-19 07:00:00,0,76362.0,17.5,0.0,96.0,27.6,0,not,568.0
6272,6272,2021-09-19 08:00:00,0,76362.0,18.0,0.0,94.0,27.6,0,not,300.0
6273,6273,2021-09-19 09:00:00,0,76362.0,19.3,0.0,85.0,27.6,0,not,432.0
6274,6274,2021-09-19 10:00:00,0,76362.0,21.3,0.0,76.0,27.6,0,not,468.0
6275,6275,2021-09-19 11:00:00,0,76362.0,23.8,0.0,60.0,27.6,0,not,540.0
6276,6276,2021-09-19 12:00:00,0,76362.0,25.2,0.0,58.0,27.6,0,not,532.0
6277,6277,2021-09-19 13:00:00,0,76362.0,26.2,0.0,57.0,27.6,0,not,280.0
6278,6278,2021-09-19 14:00:00,0,76362.0,25.2,0.0,53.0,27.6,0,not,778.0
6279,6279,2021-09-19 15:00:00,0,76362.0,26.1,0.0,51.0,27.6,0,not,320.0
6280,6280,2021-09-19 16:00:00,0,76362.0,25.8,0.0,51.0,27.6,0,not,326.0
6281,6281,2021-09-19 17:00:00,0,76362.0,26.1,0.0,54.0,27.6,0,not,516.0
6282,6282,2021-09-19 18:00:00,0,76362.0,23.2,0.0,69.0,27.6,0,not,336.0
6283,6283,2021-09-19 19:00:00,0,76362.0,21.2,0.0,79.0,27.6,0,not,460.0
6284,6284,2021-09-19 20:00:00,0,76362.0,20.2,0.0,84.0,27.6,0,not,394.0
6285,6285,2021-09-19 21:00:00,0,76362.0,19.6,0.0,86.0,27.6,0,not,418.0
6286,6286,2021-09-19 22:00:00,0,76362.0,18.9,0.0,88.0,27.6,0,not,334.0
6287,6287,2021-09-19 23:00:00,0,76362.0,18.4,0.0,89.0,27.6,0,not,322.0
6288,6288,2021-09-20 00:00:00,1,76362.0,17.9,0.0,92.0,27.5,1,not,600.0
6289,6289,2021-09-20 01:00:00,1,76362.0,17.5,0.0,93.0,27.5,1,not,532.0
6290,6290,2021-09-20 02:00:00,1,76362.0,16.9,0.0,94.0,27.5,1,not,464.0
6291,6291,2021-09-20 03:00:00,1,76362.0,16.6,0.0,95.0,27.5,1,not,454.0
6292,6292,2021-09-20 04:00:00,1,76362.0,16.3,0.0,95.0,27.5,1,not,384.0
6293,6293,2021-09-20 05:00:00,1,76362.0,16.0,0.0,95.0,27.5,1,not,430.0
6294,6294,2021-09-20 06:00:00,1,76362.0,15.9,0.0,95.0,27.5,1,not,276.0
6295,6295,2021-09-20 07:00:00,1,76362.0,16.2,0.0,95.0,27.5,1,not,664.0
6296,6296,2021-09-20 08:00:00,1,76362.0,18.3,0.0,86.0,27.5,1,not,248.0
6297,6297,2021-09-20 09:00:00,1,76362.0,20.4,0.0,76.0,27.5,1,not,328.0
6298,6298,2021-09-20 10:00:00,1,76362.0,22.8,0.0,67.0,27.5,1,not,524.0
6299,6299,2021-09-20 11:00:00,1,76362.0,24.8,0.0,60.0,27.5,1,not,360.0
6300,6300,2021-09-20 12:00:00,1,76362.0,24.3,0.0,60.0,27.5,1,not,348.0
6301,6301,2021-09-20 13:00:00,1,76362.0,25.1,0.0,60.0,27.5,1,not,398.0
6302,6302,2021-09-20 14:00:00,1,76362.0,25.3,0.0,62.0,27.5,1,not,570.0
6303,6303,2021-09-20 15:00:00,1,76362.0,25.6,0.0,63.0,27.5,1,not,384.0
6304,6304,2021-09-20 16:00:00,1,76362.0,25.4,0.0,63.0,27.5,1,not,234.0
6305,6305,2021-09-20 17:00:00,1,76362.0,25.1,0.0,63.0,27.5,1,not,490.0
6306,6306,2021-09-20 18:00:00,1,76362.0,24.2,0.0,68.0,27.5,1,not,324.0
6307,6307,2021-09-20 19:00:00,1,76362.0,23.3,0.0,71.0,27.5,1,not,500.0
6308,6308,2021-09-20 20:00:00,1,76362.0,22.8,0.0,74.0,27.5,1,not,372.0
6309,6309,2021-09-20 21:00:00,1,76362.0,22.6,0.0,76.0,27.5,1,not,514.0
6310,6310,2021-09-20 22:00:00,1,76362.0,22.4,0.0,77.0,27.5,1,not,338.0
6311,6311,2021-09-20 23:00:00,1,76362.0,22.6,0.0,75.0,27.5,1,not,504.0
6312,6312,2021-09-21 00:00:00,1,76362.0,22.6,0.0,76.0,28.3,1,not,344.0
6313,6313,2021-09-21 01:00:00,1,76362.0,22.6,0.0,76.0,28.3,1,not,564.0
6314,6314,2021-09-21 02:00:00,1,76362.0,22.8,0.0,75.0,28.3,1,not,608.0
6315,6315,2021-09-21 03:00:00,1,76362.0,22.7,0.0,77.0,28.3,1,not,320.0
6316,6316,2021-09-21 04:00:00,1,76362.0,22.8,0.0,77.0,28.3,1,not,384.0
6317,6317,2021-09-21 05:00:00,1,76362.0,23.2,0.0,77.0,28.3,1,not,328.0
6318,6318,2021-09-21 06:00:00,1,76362.0,23.3,0.0,78.0,28.3,1,not,380.0
6319,6319,2021-09-21 07:00:00,1,76362.0,23.7,0.0,78.0,28.3,1,not,572.0
6320,6320,2021-09-21 08:00:00,1,76362.0,23.3,0.0,82.0,28.3,1,not,228.0
6321,6321,2021-09-21 09:00:00,1,76362.0,22.0,5.4,96.0,28.3,1,not,340.0
6322,6322,2021-09-21 10:00:00,1,76362.0,22.5,0.7,95.0,28.3,1,not,332.0
6323,6323,2021-09-21 11:00:00,1,76362.0,22.5,0.0,94.0,28.3,1,not,286.0
6324,6324,2021-09-21 12:00:00,1,76362.0,22.3,0.8,93.0,28.3,1,not,378.0
6325,6325,2021-09-21 13:00:00,1,76362.0,23.3,0.8,90.0,28.3,1,not,308.0
6326,6326,2021-09-21 14:00:00,1,76362.0,24.5,0.0,79.0,28.3,1,not,410.0
6327,6327,2021-09-21 15:00:00,1,76362.0,25.1,0.0,76.0,28.3,1,not,222.0
6328,6328,2021-09-21 16:00:00,1,76362.0,26.1,0.0,71.0,28.3,1,not,472.0
6329,6329,2021-09-21 17:00:00,1,76362.0,25.5,0.0,74.0,28.3,1,not,348.0
6330,6330,2021-09-21 18:00:00,1,76362.0,24.3,0.0,81.0,28.3,1,not,220.0
6331,6331,2021-09-21 19:00:00,1,76362.0,22.3,0.0,91.0,28.3,1,not,342.0
6332,6332,2021-09-21 20:00:00,1,76362.0,22.1,0.0,92.0,28.3,1,not,266.0
6333,6333,2021-09-21 21:00:00,1,76362.0,21.4,0.0,93.0,28.3,1,not,592.0
6334,6334,2021-09-21 22:00:00,1,76362.0,20.3,0.0,95.0,28.3,1,not,438.0
6335,6335,2021-09-21 23:00:00,1,76362.0,19.7,0.0,95.0,28.3,1,not,446.0
6336,6336,2021-09-22 00:00:00,1,76362.0,19.2,0.0,95.0,29.0,1,not,312.0
6337,6337,2021-09-22 01:00:00,1,76362.0,18.4,0.0,96.0,29.0,1,not,418.0
6338,6338,2021-09-22 02:00:00,1,76362.0,18.1,0.0,96.0,29.0,1,not,438.0
6339,6339,2021-09-22 03:00:00,1,76362.0,17.7,0.0,96.0,29.0,1,not,416.0
6340,6340,2021-09-22 04:00:00,1,76362.0,17.4,0.0,96.0,29.0,1,not,520.0
6341,6341,2021-09-22 05:00:00,1,76362.0,17.3,0.0,96.0,29.0,1,not,412.0
6342,6342,2021-09-22 06:00:00,1,76362.0,17.3,0.0,95.0,29.0,1,not,392.0
6343,6343,2021-09-22 07:00:00,1,76362.0,17.8,0.0,94.0,29.0,1,not,416.0
6344,6344,2021-09-22 08:00:00,1,76362.0,20.0,0.0,87.0,29.0,1,not,258.0
6345,6345,2021-09-22 09:00:00,1,76362.0,20.7,0.1,86.0,29.0,1,not,256.0
6346,6346,2021-09-22 10:00:00,1,76362.0,23.3,0.2,75.0,29.0,1,not,426.0
6347,6347,2021-09-22 11:00:00,1,76362.0,26.3,0.0,66.0,29.0,1,not,264.0
6348,6348,2021-09-22 12:00:00,1,76362.0,24.7,0.2,77.0,29.0,1,not,498.0
6349,6349,2021-09-22 13:00:00,1,76362.0,27.0,0.0,66.0,29.0,1,not,458.0
6350,6350,2021-09-22 14:00:00,1,76362.0,28.3,0.0,47.0,29.0,1,not,324.0
6351,6351,2021-09-22 15:00:00,1,76362.0,28.2,0.0,40.0,29.0,1,not,372.0
6352,6352,2021-09-22 16:00:00,1,76362.0,27.8,0.0,41.0,29.0,1,not,444.0
6353,6353,2021-09-22 17:00:00,1,76362.0,26.8,0.0,47.0,29.0,1,not,344.0
6354,6354,2021-09-22 18:00:00,1,76362.0,24.2,0.0,56.0,29.0,1,not,496.0
6355,6355,2021-09-22 19:00:00,1,76362.0,22.0,0.0,65.0,29.0,1,not,424.0
6356,6356,2021-09-22 20:00:00,1,76362.0,20.2,0.0,75.0,29.0,1,not,544.0
6357,6357,2021-09-22 21:00:00,1,76362.0,22.2,0.0,63.0,29.0,1,not,496.0
6358,6358,2021-09-22 22:00:00,1,76362.0,20.7,0.0,71.0,29.0,1,not,316.0
6359,6359,2021-09-22 23:00:00,1,76362.0,20.6,0.0,72.0,29.0,1,not,492.0
6360,6360,2021-09-23 00:00:00,1,76362.0,19.7,0.0,75.0,26.2,0,not,372.0
6361,6361,2021-09-23 01:00:00,1,76362.0,18.5,0.0,81.0,26.2,0,not,374.0
6362,6362,2021-09-23 02:00:00,1,76362.0,17.7,0.0,86.0,26.2,0,not,594.0
6363,6363,2021-09-23 03:00:00,1,76362.0,16.6,0.0,90.0,26.2,0,not,396.0
6364,6364,2021-09-23 04:00:00,1,76362.0,16.6,0.0,91.0,26.2,0,not,468.0
6365,6365,2021-09-23 05:00:00,1,76362.0,17.2,0.0,83.0,26.2,0,not,434.0
6366,6366,2021-09-23 06:00:00,1,76362.0,16.9,0.0,80.0,26.2,0,not,490.0
6367,6367,2021-09-23 07:00:00,1,76362.0,17.0,0.0,82.0,26.2,0,not,426.0
6368,6368,2021-09-23 08:00:00,1,76362.0,20.6,0.0,66.0,26.2,0,not,370.0
6369,6369,2021-09-23 09:00:00,1,76362.0,22.0,0.0,59.0,26.2,0,not,422.0
6370,6370,2021-09-23 10:00:00,1,76362.0,23.6,0.0,56.0,26.2,0,not,458.0
6371,6371,2021-09-23 11:00:00,1,76362.0,23.2,0.0,55.0,26.2,0,not,450.0
6372,6372,2021-09-23 12:00:00,1,76362.0,24.7,0.0,49.0,26.2,0,not,456.0
6373,6373,2021-09-23 13:00:00,1,76362.0,25.5,0.0,45.0,26.2,0,not,498.0
6374,6374,2021-09-23 14:00:00,1,76362.0,25.7,0.0,44.0,26.2,0,not,446.0
6375,6375,2021-09-23 15:00:00,1,76362.0,26.2,0.0,44.0,26.2,0,not,286.0
6376,6376,2021-09-23 16:00:00,1,76362.0,25.4,0.0,45.0,26.2,0,not,516.0
6377,6377,2021-09-23 17:00:00,1,76362.0,24.8,0.0,47.0,26.2,0,not,446.0
6378,6378,2021-09-23 18:00:00,1,76362.0,22.3,0.0,61.0,26.2,0,not,470.0
6379,6379,2021-09-23 19:00:00,1,76362.0,20.5,0.0,68.0,26.2,0,not,416.0
6380,6380,2021-09-23 20:00:00,1,76362.0,19.0,0.0,73.0,26.2,0,not,662.0
6381,6381,2021-09-23 21:00:00,1,76362.0,17.9,0.0,80.0,26.2,0,not,598.0
6382,6382,2021-09-23 22:00:00,1,76362.0,17.3,0.0,83.0,26.2,0,not,464.0
6383,6383,2021-09-23 23:00:00,1,76362.0,17.0,0.0,85.0,26.2,0,not,600.0
6384,6384,2021-09-24 00:00:00,1,76362.0,16.4,0.0,86.0,26.7,0,not,466.0
6385,6385,2021-09-24 01:00:00,1,76362.0,16.3,0.0,88.0,26.7,0,not,350.0
6386,6386,2021-09-24 02:00:00,1,76362.0,15.5,0.0,91.0,26.7,0,not,400.0
6387,6387,2021-09-24 03:00:00,1,76362.0,15.1,0.0,93.0,26.7,0,not,468.0
6388,6388,2021-09-24 04:00:00,1,76362.0,14.7,0.0,93.0,26.7,0,not,308.0
6389,6389,2021-09-24 05:00:00,1,76362.0,14.5,0.0,94.0,26.7,0,not,348.0
6390,6390,2021-09-24 06:00:00,1,76362.0,14.3,0.0,95.0,26.7,0,not,436.0
6391,6391,2021-09-24 07:00:00,1,76362.0,14.8,0.0,93.0,26.7,0,not,418.0
6392,6392,2021-09-24 08:00:00,1,76362.0,17.1,0.0,82.0,26.7,0,not,490.0
6393,6393,2021-09-24 09:00:00,1,76362.0,18.8,0.0,77.0,26.7,0,not,440.0
6394,6394,2021-09-24 10:00:00,1,76362.0,20.4,0.0,74.0,26.7,0,not,758.0
6395,6395,2021-09-24 11:00:00,1,76362.0,23.3,0.0,63.0,26.7,0,not,750.0
6396,6396,2021-09-24 12:00:00,1,76362.0,24.4,0.0,56.0,26.7,0,not,612.0
6397,6397,2021-09-24 13:00:00,1,76362.0,25.5,0.0,52.0,26.7,0,not,768.0
6398,6398,2021-09-24 14:00:00,1,76362.0,25.2,0.0,53.0,26.7,0,not,452.0
6399,6399,2021-09-24 15:00:00,1,76362.0,24.8,0.0,53.0,26.7,0,not,522.0
6400,6400,2021-09-24 16:00:00,1,76362.0,24.7,0.0,57.0,26.7,0,not,414.0
6401,6401,2021-09-24 17:00:00,1,76362.0,23.6,0.0,62.0,26.7,0,not,656.0
6402,6402,2021-09-24 18:00:00,1,76362.0,22.0,0.0,72.0,26.7,0,not,492.0
6403,6403,2021-09-24 19:00:00,1,76362.0,21.5,0.0,75.0,26.7,0,not,524.0
6404,6404,2021-09-24 20:00:00,1,76362.0,20.5,0.0,80.0,26.7,0,not,410.0
6405,6405,2021-09-24 21:00:00,1,76362.0,18.9,0.0,86.0,26.7,0,not,406.0
6406,6406,2021-09-24 22:00:00,1,76362.0,18.2,0.0,89.0,26.7,0,not,606.0
6407,6407,2021-09-24 23:00:00,1,76362.0,17.9,0.0,90.0,26.7,0,not,460.0
6408,6408,2021-09-25 00:00:00,0,76362.0,17.6,0.0,91.0,24.1,0,not,386.0
6409,6409,2021-09-25 01:00:00,0,76362.0,16.8,0.0,93.0,24.1,0,not,498.0
6410,6410,2021-09-25 02:00:00,0,76362.0,16.5,0.0,94.0,24.1,0,not,518.0
6411,6411,2021-09-25 03:00:00,0,76362.0,16.3,0.0,94.0,24.1,0,not,616.0
6412,6412,2021-09-25 04:00:00,0,76362.0,16.7,0.0,92.0,24.1,0,not,382.0
6413,6413,2021-09-25 05:00:00,0,76362.0,17.0,0.0,92.0,24.1,0,not,406.0
6414,6414,2021-09-25 06:00:00,0,76362.0,17.4,0.0,90.0,24.1,0,not,432.0
6415,6415,2021-09-25 07:00:00,0,76362.0,17.5,0.0,88.0,24.1,0,not,560.0
6416,6416,2021-09-25 08:00:00,0,76362.0,17.9,0.1,92.0,24.1,0,not,430.0
6417,6417,2021-09-25 09:00:00,0,76362.0,18.5,0.7,94.0,24.1,0,not,318.0
6418,6418,2021-09-25 10:00:00,0,76362.0,19.3,0.0,90.0,24.1,0,not,516.0
6419,6419,2021-09-25 11:00:00,0,76362.0,19.5,1.4,92.0,24.1,0,not,824.0
6420,6420,2021-09-25 12:00:00,0,76362.0,20.1,0.0,87.0,24.1,0,not,360.0
6421,6421,2021-09-25 13:00:00,0,76362.0,20.6,0.0,87.0,24.1,0,not,490.0
6422,6422,2021-09-25 14:00:00,0,76362.0,20.0,5.7,95.0,24.1,0,not,666.0
6423,6423,2021-09-25 15:00:00,0,76362.0,20.5,0.6,89.0,24.1,0,not,596.0
6424,6424,2021-09-25 16:00:00,0,76362.0,20.9,0.0,89.0,24.1,0,not,444.0
6425,6425,2021-09-25 17:00:00,0,76362.0,20.9,0.0,87.0,24.1,0,not,464.0
6426,6426,2021-09-25 18:00:00,0,76362.0,20.2,0.0,89.0,24.1,0,not,584.0
6427,6427,2021-09-25 19:00:00,0,76362.0,19.3,0.0,94.0,24.1,0,not,484.0
6428,6428,2021-09-25 20:00:00,0,76362.0,19.1,0.0,93.0,24.1,0,not,500.0
6429,6429,2021-09-25 21:00:00,0,76362.0,18.4,0.0,94.0,24.1,0,not,372.0
6430,6430,2021-09-25 22:00:00,0,76362.0,17.9,0.0,95.0,24.1,0,not,552.0
6431,6431,2021-09-25 23:00:00,0,76362.0,17.4,0.0,96.0,24.1,0,not,552.0
6432,6432,2021-09-26 00:00:00,0,76362.0,17.2,0.0,96.0,26.1,0,not,346.0
6433,6433,2021-09-26 01:00:00,0,76362.0,16.9,0.0,96.0,26.1,0,not,386.0
6434,6434,2021-09-26 02:00:00,0,76362.0,16.6,0.0,96.0,26.1,0,not,384.0
6435,6435,2021-09-26 03:00:00,0,76362.0,16.4,0.0,96.0,26.1,0,not,496.0
6436,6436,2021-09-26 04:00:00,0,76362.0,16.2,0.0,96.0,26.1,0,not,436.0
6437,6437,2021-09-26 05:00:00,0,76362.0,16.4,0.0,96.0,26.1,0,not,348.0
6438,6438,2021-09-26 06:00:00,0,76362.0,16.5,0.0,96.0,26.1,0,not,428.0
6439,6439,2021-09-26 07:00:00,0,76362.0,16.6,0.0,96.0,26.1,0,not,528.0
6440,6440,2021-09-26 08:00:00,0,76362.0,17.3,0.0,94.0,26.1,0,not,364.0
6441,6441,2021-09-26 09:00:00,0,76362.0,19.2,0.0,85.0,26.1,0,not,312.0
6442,6442,2021-09-26 10:00:00,0,76362.0,20.7,0.0,73.0,26.1,0,not,674.0
6443,6443,2021-09-26 11:00:00,0,76362.0,22.4,0.0,66.0,26.1,0,not,346.0
6444,6444,2021-09-26 12:00:00,0,76362.0,23.7,0.0,63.0,26.1,0,not,572.0
6445,6445,2021-09-26 13:00:00,0,76362.0,24.2,0.0,58.0,26.1,0,not,520.0
6446,6446,2021-09-26 14:00:00,0,76362.0,24.4,0.0,58.0,26.1,0,not,428.0
6447,6447,2021-09-26 15:00:00,0,76362.0,23.7,0.0,59.0,26.1,0,not,432.0
6448,6448,2021-09-26 16:00:00,0,76362.0,23.4,0.0,61.0,26.1,0,not,448.0
6449,6449,2021-09-26 17:00:00,0,76362.0,22.7,0.0,65.0,26.1,0,not,472.0
6450,6450,2021-09-26 18:00:00,0,76362.0,20.5,0.0,81.0,26.1,0,not,380.0
6451,6451,2021-09-26 19:00:00,0,76362.0,19.9,0.0,81.0,26.1,0,not,340.0
6452,6452,2021-09-26 20:00:00,0,76362.0,20.0,0.0,73.0,26.1,0,not,316.0
6453,6453,2021-09-26 21:00:00,0,76362.0,19.1,0.0,74.0,26.1,0,not,506.0
6454,6454,2021-09-26 22:00:00,0,76362.0,18.1,0.0,82.0,26.1,0,not,530.0
6455,6455,2021-09-26 23:00:00,0,76362.0,17.6,0.0,83.0,26.1,0,not,402.0
6456,6456,2021-09-27 00:00:00,1,76362.0,17.2,0.0,86.0,25.5,0,not,406.0
6457,6457,2021-09-27 01:00:00,1,76362.0,17.1,0.0,85.0,25.5,0,not,284.0
6458,6458,2021-09-27 02:00:00,1,76362.0,16.5,0.0,88.0,25.5,0,not,742.0
6459,6459,2021-09-27 03:00:00,1,76362.0,16.1,0.0,90.0,25.5,0,not,312.0
6460,6460,2021-09-27 04:00:00,1,76362.0,16.6,0.0,89.0,25.5,0,not,262.0
6461,6461,2021-09-27 05:00:00,1,76362.0,16.6,0.0,88.0,25.5,0,not,456.0
6462,6462,2021-09-27 06:00:00,1,76362.0,16.8,0.0,87.0,25.5,0,not,448.0
6463,6463,2021-09-27 07:00:00,1,76362.0,16.9,0.0,89.0,25.5,0,not,364.0
6464,6464,2021-09-27 08:00:00,1,76362.0,18.0,0.0,82.0,25.5,0,not,260.0
6465,6465,2021-09-27 09:00:00,1,76362.0,19.2,0.0,73.0,25.5,0,not,562.0
6466,6466,2021-09-27 10:00:00,1,76362.0,20.8,0.0,68.0,25.5,0,not,506.0
6467,6467,2021-09-27 11:00:00,1,76362.0,22.8,0.0,60.0,25.5,0,not,616.0
6468,6468,2021-09-27 12:00:00,1,76362.0,22.3,0.0,61.0,25.5,0,not,468.0
