,ds,week_weekday,population,temp,rain,hum,st,holiday,warning,y
7702,2021-11-17 22:00:00,1,22897.0,5.2,0.0,74.3,2.0,0,not,611.0
7703,2021-11-17 23:00:00,1,22897.0,4.1,0.0,79.0,2.0,0,not,397.0
7704,2021-11-18 00:00:00,1,22897.0,2.9,0.0,84.4,3.0,0,not,238.0
7705,2021-11-18 01:00:00,1,22897.0,1.5,0.0,88.3,3.0,0,not,52.0
7706,2021-11-18 02:00:00,1,22897.0,1.7,0.0,88.6,3.0,0,not,47.0
7707,2021-11-18 03:00:00,1,22897.0,1.2,0.0,89.5,3.0,0,not,43.0
7708,2021-11-18 04:00:00,1,22897.0,0.4,0.0,93.1,3.0,0,not,37.0
7709,2021-11-18 05:00:00,1,22897.0,-0.2,0.0,94.8,3.0,0,not,28.0
7710,2021-11-18 06:00:00,1,22897.0,-0.8,0.0,95.2,3.0,0,not,41.0
7711,2021-11-18 07:00:00,1,22897.0,-1.2,0.0,95.7,3.0,0,not,106.0
7712,2021-11-18 08:00:00,1,22897.0,-0.5,0.0,95.7,3.0,0,not,391.0
7713,2021-11-18 09:00:00,1,22897.0,2.7,0.0,92.7,3.0,0,not,407.0
7714,2021-11-18 10:00:00,1,22897.0,7.2,0.0,74.4,3.0,0,not,347.0
7715,2021-11-18 11:00:00,1,22897.0,11.9,0.0,60.4,3.0,0,not,708.0
7716,2021-11-18 12:00:00,1,22897.0,15.9,0.0,56.8,3.0,0,not,505.0
7717,2021-11-18 13:00:00,1,22897.0,17.8,0.0,52.4,3.0,0,not,177.0
7718,2021-11-18 14:00:00,1,22897.0,18.7,0.0,45.3,3.0,0,not,314.0
7719,2021-11-18 15:00:00,1,22897.0,18.3,0.0,47.8,3.0,0,not,565.0
7720,2021-11-18 16:00:00,1,22897.0,17.3,0.0,46.4,3.0,0,not,127.0
7721,2021-11-18 17:00:00,1,22897.0,14.5,0.0,57.3,3.0,0,not,87.0
7722,2021-11-18 18:00:00,1,22897.0,10.8,0.0,69.4,3.0,0,not,135.0
7723,2021-11-18 19:00:00,1,22897.0,8.2,0.0,79.4,3.0,0,not,214.0
7724,2021-11-18 20:00:00,1,22897.0,6.0,0.0,84.6,3.0,0,not,173.0
7725,2021-11-18 21:00:00,1,22897.0,4.7,0.0,90.2,3.0,0,not,251.0
7726,2021-11-18 22:00:00,1,22897.0,3.8,0.0,92.5,3.0,0,not,724.0
7727,2021-11-18 23:00:00,1,22897.0,3.1,0.0,94.0,3.0,0,not,886.0
7728,2021-11-19 00:00:00,1,22897.0,2.4,0.0,95.2,4.9,0,not,505.0
7729,2021-11-19 01:00:00,1,22897.0,1.9,0.0,95.5,4.9,0,not,115.0
7730,2021-11-19 02:00:00,1,22897.0,1.1,0.0,96.3,4.9,0,not,50.0
7731,2021-11-19 03:00:00,1,22897.0,0.7,0.0,97.0,4.9,0,not,45.0
7732,2021-11-19 04:00:00,1,22897.0,0.6,0.0,97.0,4.9,0,not,64.0
7733,2021-11-19 05:00:00,1,22897.0,-0.1,0.0,97.1,4.9,0,not,80.0
7734,2021-11-19 06:00:00,1,22897.0,-0.5,0.0,96.8,4.9,0,not,31.0
7735,2021-11-19 07:00:00,1,22897.0,-0.6,0.0,97.4,4.9,0,not,160.0
7736,2021-11-19 08:00:00,1,22897.0,-0.3,0.0,97.4,4.9,0,not,86.0
7737,2021-11-19 09:00:00,1,22897.0,2.9,0.0,99.1,4.9,0,not,309.0
7738,2021-11-19 10:00:00,1,22897.0,9.0,0.0,81.7,4.9,0,not,305.0
7739,2021-11-19 11:00:00,1,22897.0,13.7,0.0,65.0,4.9,0,not,484.0
7740,2021-11-19 12:00:00,1,22897.0,16.1,0.0,62.0,4.9,0,not,227.0
7741,2021-11-19 13:00:00,1,22897.0,18.0,0.0,51.2,4.9,0,not,452.0
7742,2021-11-19 14:00:00,1,22897.0,18.5,0.0,52.0,4.9,0,not,321.0
7743,2021-11-19 15:00:00,1,22897.0,18.9,0.0,50.7,4.9,0,not,146.0
7744,2021-11-19 16:00:00,1,22897.0,18.2,0.0,51.6,4.9,0,not,191.0
7745,2021-11-19 17:00:00,1,22897.0,16.4,0.0,55.3,4.9,0,not,226.0
7746,2021-11-19 18:00:00,1,22897.0,11.2,0.0,73.3,4.9,0,not,378.0
7747,2021-11-19 19:00:00,1,22897.0,8.7,0.0,82.2,4.9,0,not,369.0
7748,2021-11-19 20:00:00,1,22897.0,7.2,0.0,87.2,4.9,0,not,296.0
7749,2021-11-19 21:00:00,1,22897.0,6.1,0.0,91.2,4.9,0,not,339.0
7750,2021-11-19 22:00:00,1,22897.0,4.8,0.0,93.0,4.9,0,not,605.0
7751,2021-11-19 23:00:00,1,22897.0,4.2,0.0,94.3,4.9,0,not,280.0
7752,2021-11-20 00:00:00,0,22897.0,4.1,0.0,94.8,5.7,0,not,165.0
7753,2021-11-20 01:00:00,0,22897.0,3.9,0.0,96.4,5.7,0,not,58.0
7754,2021-11-20 02:00:00,0,22897.0,3.7,0.0,96.6,5.7,0,not,149.0
7755,2021-11-20 03:00:00,0,22897.0,2.8,0.0,96.9,5.7,0,not,200.0
7756,2021-11-20 04:00:00,0,22897.0,2.8,0.0,97.7,5.7,0,not,35.0
7757,2021-11-20 05:00:00,0,22897.0,2.8,0.0,98.1,5.7,0,not,39.0
7758,2021-11-20 06:00:00,0,22897.0,1.4,0.0,97.6,5.7,0,not,47.0
7759,2021-11-20 07:00:00,0,22897.0,1.1,0.0,97.8,5.7,0,not,40.0
7760,2021-11-20 08:00:00,0,22897.0,1.4,0.0,98.2,5.7,0,not,103.0
7761,2021-11-20 09:00:00,0,22897.0,4.0,0.0,99.4,5.7,0,not,118.0
7762,2021-11-20 10:00:00,0,22897.0,8.8,0.0,90.6,5.7,0,not,270.0
7763,2021-11-20 11:00:00,0,22897.0,12.2,0.0,79.5,5.7,0,not,362.0
7764,2021-11-20 12:00:00,0,22897.0,15.2,0.0,70.5,5.7,0,not,702.0
7765,2021-11-20 13:00:00,0,22897.0,16.8,0.0,62.0,5.7,0,not,264.0
7766,2021-11-20 14:00:00,0,22897.0,17.1,0.0,56.2,5.7,0,not,343.0
7767,2021-11-20 15:00:00,0,22897.0,17.5,0.0,56.5,5.7,0,not,184.0
7768,2021-11-20 16:00:00,0,22897.0,17.2,0.0,58.2,5.7,0,not,103.0
7769,2021-11-20 17:00:00,0,22897.0,13.7,0.0,71.2,5.7,0,not,277.0
7770,2021-11-20 18:00:00,0,22897.0,10.2,0.0,82.4,5.7,0,not,221.0
7771,2021-11-20 19:00:00,0,22897.0,8.3,0.0,87.0,5.7,0,not,343.0
7772,2021-11-20 20:00:00,0,22897.0,6.8,0.0,92.0,5.7,0,not,251.0
7773,2021-11-20 21:00:00,0,22897.0,5.5,0.0,94.6,5.7,0,not,712.0
7774,2021-11-20 22:00:00,0,22897.0,4.6,0.0,95.6,5.7,0,not,166.0
7775,2021-11-20 23:00:00,0,22897.0,4.4,0.0,96.5,5.7,0,not,250.0
7776,2021-11-21 00:00:00,0,22897.0,3.4,0.0,96.2,5.9,0,not,353.0
7777,2021-11-21 01:00:00,0,22897.0,3.5,0.0,97.0,5.9,0,not,609.0
7778,2021-11-21 02:00:00,0,22897.0,2.8,0.0,97.2,5.9,0,not,150.0
7779,2021-11-21 03:00:00,0,22897.0,2.2,0.0,97.7,5.9,0,not,47.0
7780,2021-11-21 04:00:00,0,22897.0,2.9,0.0,97.7,5.9,0,not,42.0
7781,2021-11-21 05:00:00,0,22897.0,3.5,0.0,98.3,5.9,0,not,42.0
7782,2021-11-21 06:00:00,0,22897.0,3.5,0.0,98.1,5.9,0,not,29.0
7783,2021-11-21 07:00:00,0,22897.0,3.4,0.0,98.1,5.9,0,not,79.0
7784,2021-11-21 08:00:00,0,22897.0,3.9,0.0,98.7,5.9,0,not,61.0
7785,2021-11-21 09:00:00,0,22897.0,5.3,0.0,98.5,5.9,0,not,58.0
7786,2021-11-21 10:00:00,0,22897.0,7.8,0.0,92.5,5.9,0,not,238.0
7787,2021-11-21 11:00:00,0,22897.0,10.8,0.0,80.8,5.9,0,not,346.0
7788,2021-11-21 12:00:00,0,22897.0,12.7,0.0,73.0,5.9,0,not,427.0
7789,2021-11-21 13:00:00,0,22897.0,13.3,0.0,69.6,5.9,0,not,160.0
7790,2021-11-21 14:00:00,0,22897.0,13.9,0.0,68.2,5.9,0,not,126.0
7791,2021-11-21 15:00:00,0,22897.0,13.6,0.0,70.1,5.9,0,not,205.0
7792,2021-11-21 16:00:00,0,22897.0,13.7,0.0,70.2,5.9,0,not,271.0
7793,2021-11-21 17:00:00,0,22897.0,11.9,0.0,79.1,5.9,0,not,201.0
7794,2021-11-21 18:00:00,0,22897.0,11.2,0.0,81.4,5.9,0,not,605.0
7795,2021-11-21 19:00:00,0,22897.0,9.3,0.0,89.1,5.9,0,not,425.0
7796,2021-11-21 20:00:00,0,22897.0,8.0,0.0,91.7,5.9,0,not,435.0
7797,2021-11-21 21:00:00,0,22897.0,7.5,0.0,93.1,5.9,0,not,160.0
7798,2021-11-21 22:00:00,0,22897.0,7.1,0.0,94.0,5.9,0,not,420.0
7799,2021-11-21 23:00:00,0,22897.0,7.1,0.0,95.6,5.9,0,not,517.0
7800,2021-11-22 00:00:00,1,22897.0,7.6,0.0,95.0,2.0,0,not,403.0
7801,2021-11-22 01:00:00,1,22897.0,7.5,0.0,95.8,2.0,0,not,201.0
7802,2021-11-22 02:00:00,1,22897.0,8.1,0.0,94.7,2.0,0,not,85.0
7803,2021-11-22 03:00:00,1,22897.0,9.4,0.0,76.2,2.0,0,not,53.0
7804,2021-11-22 04:00:00,1,22897.0,7.1,0.0,83.6,2.0,0,not,54.0
7805,2021-11-22 05:00:00,1,22897.0,7.0,0.0,84.3,2.0,0,not,44.0
7806,2021-11-22 06:00:00,1,22897.0,6.5,0.0,83.4,2.0,0,not,44.0
7807,2021-11-22 07:00:00,1,22897.0,6.9,0.0,69.2,2.0,0,not,139.0
7808,2021-11-22 08:00:00,1,22897.0,6.8,0.0,70.6,2.0,0,not,367.0
7809,2021-11-22 09:00:00,1,22897.0,7.0,0.0,63.5,2.0,0,not,441.0
7810,2021-11-22 10:00:00,1,22897.0,6.9,0.0,67.2,2.0,0,not,468.0
7811,2021-11-22 11:00:00,1,22897.0,6.6,0.0,67.6,2.0,0,not,368.0
7812,2021-11-22 12:00:00,1,22897.0,7.2,0.0,56.5,2.0,0,not,263.0
7813,2021-11-22 13:00:00,1,22897.0,6.0,0.0,62.7,2.0,0,not,296.0
7814,2021-11-22 14:00:00,1,22897.0,7.4,0.0,49.4,2.0,0,not,182.0
7815,2021-11-22 15:00:00,1,22897.0,6.3,0.0,56.5,2.0,0,not,146.0
7816,2021-11-22 16:00:00,1,22897.0,6.7,0.0,43.7,2.0,0,not,208.0
7817,2021-11-22 17:00:00,1,22897.0,4.7,0.0,62.3,2.0,0,not,329.0
7818,2021-11-22 18:00:00,1,22897.0,4.1,0.0,56.3,2.0,0,not,128.0
7819,2021-11-22 19:00:00,1,22897.0,3.5,0.0,62.3,2.0,0,not,480.0
7820,2021-11-22 20:00:00,1,22897.0,3.2,0.0,59.7,2.0,0,not,465.0
7821,2021-11-22 21:00:00,1,22897.0,3.1,0.0,57.3,2.0,0,not,447.0
7822,2021-11-22 22:00:00,1,22897.0,2.8,0.0,61.9,2.0,0,not,351.0
7823,2021-11-22 23:00:00,1,22897.0,3.0,0.0,59.8,2.0,0,not,402.0
7824,2021-11-23 00:00:00,1,22897.0,2.8,0.0,62.4,-2.3,0,not,240.0
7825,2021-11-23 01:00:00,1,22897.0,2.8,0.0,61.2,-2.3,0,not,116.0
7826,2021-11-23 02:00:00,1,22897.0,2.7,0.0,63.8,-2.3,0,not,45.0
7827,2021-11-23 03:00:00,1,22897.0,2.4,0.0,62.5,-2.3,0,not,44.0
7828,2021-11-23 04:00:00,1,22897.0,1.4,0.0,71.6,-2.3,0,not,68.0
7829,2021-11-23 05:00:00,1,22897.0,0.8,0.0,70.5,-2.3,0,not,52.0
7830,2021-11-23 06:00:00,1,22897.0,0.3,0.0,67.7,-2.3,0,not,75.0
7831,2021-11-23 07:00:00,1,22897.0,0.0,0.0,64.1,-2.3,0,not,35.0
7832,2021-11-23 08:00:00,1,22897.0,-0.3,0.0,62.1,-2.3,0,not,329.0
7833,2021-11-23 09:00:00,1,22897.0,0.4,0.0,58.1,-2.3,0,not,411.0
7834,2021-11-23 10:00:00,1,22897.0,2.7,0.0,53.2,-2.3,0,not,235.0
7835,2021-11-23 11:00:00,1,22897.0,3.2,0.0,55.5,-2.3,0,not,282.0
7836,2021-11-23 12:00:00,1,22897.0,4.4,0.0,52.1,-2.3,0,not,169.0
7837,2021-11-23 13:00:00,1,22897.0,4.8,0.0,55.1,-2.3,0,not,209.0
7838,2021-11-23 14:00:00,1,22897.0,3.7,0.0,62.9,-2.3,0,not,326.0
7839,2021-11-23 15:00:00,1,22897.0,4.7,0.0,60.4,-2.3,0,not,202.0
7840,2021-11-23 16:00:00,1,22897.0,4.7,0.0,54.9,-2.3,0,not,480.0
7841,2021-11-23 17:00:00,1,22897.0,4.2,0.0,57.3,-2.3,0,not,330.0
7842,2021-11-23 18:00:00,1,22897.0,3.7,0.0,58.7,-2.3,0,not,575.0
7843,2021-11-23 19:00:00,1,22897.0,3.5,0.0,58.1,-2.3,0,not,642.0
7844,2021-11-23 20:00:00,1,22897.0,3.4,0.0,57.3,-2.3,0,not,449.0
7845,2021-11-23 21:00:00,1,22897.0,4.4,0.0,52.9,-2.3,0,not,246.0
7846,2021-11-23 22:00:00,1,22897.0,4.0,0.0,59.9,-2.3,0,not,241.0
7847,2021-11-23 23:00:00,1,22897.0,3.5,0.0,65.4,-2.3,0,not,231.0
7848,2021-11-24 00:00:00,1,22897.0,3.6,0.0,67.9,1.3,0,not,103.0
7849,2021-11-24 01:00:00,1,22897.0,4.5,0.0,65.2,1.3,0,not,231.0
7850,2021-11-24 02:00:00,1,22897.0,4.1,0.0,68.7,1.3,0,not,87.0
7851,2021-11-24 03:00:00,1,22897.0,3.9,0.0,67.4,1.3,0,not,47.0
7852,2021-11-24 04:00:00,1,22897.0,3.3,0.0,61.6,1.3,0,not,28.0
7853,2021-11-24 05:00:00,1,22897.0,2.7,0.0,48.1,1.3,0,not,31.0
7854,2021-11-24 06:00:00,1,22897.0,1.5,0.0,52.9,1.3,0,not,33.0
7855,2021-11-24 07:00:00,1,22897.0,1.6,0.0,51.4,1.3,0,not,212.0
7856,2021-11-24 08:00:00,1,22897.0,-0.1,0.0,64.2,1.3,0,not,323.0
7857,2021-11-24 09:00:00,1,22897.0,1.9,0.0,57.5,1.3,0,not,663.0
7858,2021-11-24 10:00:00,1,22897.0,7.5,0.0,47.2,1.3,0,not,606.0
7859,2021-11-24 11:00:00,1,22897.0,10.8,0.0,42.5,1.3,0,not,394.0
7860,2021-11-24 12:00:00,1,22897.0,10.9,0.0,42.6,1.3,0,not,257.0
7861,2021-11-24 13:00:00,1,22897.0,11.7,0.0,41.0,1.3,0,not,278.0
7862,2021-11-24 14:00:00,1,22897.0,11.6,0.0,39.8,1.3,0,not,135.0
7863,2021-11-24 15:00:00,1,22897.0,11.4,0.0,42.0,1.3,0,not,244.0
7864,2021-11-24 16:00:00,1,22897.0,10.9,0.0,43.3,1.3,0,not,423.0
7865,2021-11-24 17:00:00,1,22897.0,10.0,0.0,40.3,1.3,0,not,520.0
7866,2021-11-24 18:00:00,1,22897.0,5.4,0.0,59.7,1.3,0,not,246.0
7867,2021-11-24 19:00:00,1,22897.0,2.4,0.0,73.8,1.3,0,not,183.0
7868,2021-11-24 20:00:00,1,22897.0,1.9,0.0,75.5,1.3,0,not,517.0
7869,2021-11-24 21:00:00,1,22897.0,0.4,0.0,81.6,1.3,0,not,246.0
7870,2021-11-24 22:00:00,1,22897.0,-0.1,0.0,83.6,1.3,0,not,318.0
7871,2021-11-24 23:00:00,1,22897.0,-0.2,0.0,86.5,1.3,0,not,461.0
7872,2021-11-25 00:00:00,1,22897.0,-0.3,0.0,86.9,2.0,0,not,338.0
7873,2021-11-25 01:00:00,1,22897.0,0.2,0.0,88.4,2.0,0,not,132.0
7874,2021-11-25 02:00:00,1,22897.0,0.4,0.0,90.0,2.0,0,not,155.0
7875,2021-11-25 03:00:00,1,22897.0,-0.2,0.0,90.9,2.0,0,not,85.0
7876,2021-11-25 04:00:00,1,22897.0,-0.2,0.0,92.7,2.0,0,not,91.0
7877,2021-11-25 05:00:00,1,22897.0,0.3,0.0,92.5,2.0,0,not,60.0
7878,2021-11-25 06:00:00,1,22897.0,0.0,0.0,93.8,2.0,0,not,35.0
7879,2021-11-25 07:00:00,1,22897.0,0.8,0.0,92.7,2.0,0,not,50.0
7880,2021-11-25 08:00:00,1,22897.0,1.8,0.0,91.6,2.0,0,not,210.0
7881,2021-11-25 09:00:00,1,22897.0,5.5,0.0,80.9,2.0,0,not,496.0
7882,2021-11-25 10:00:00,1,22897.0,11.9,0.0,62.6,2.0,0,not,384.0
7883,2021-11-25 11:00:00,1,22897.0,13.2,0.0,50.7,2.0,0,not,226.0
7884,2021-11-25 12:00:00,1,22897.0,14.9,0.0,42.4,2.0,0,not,121.0
7885,2021-11-25 13:00:00,1,22897.0,15.3,0.0,33.2,2.0,0,not,256.0
7886,2021-11-25 14:00:00,1,22897.0,15.5,0.0,29.6,2.0,0,not,269.0
7887,2021-11-25 15:00:00,1,22897.0,15.1,0.0,32.1,2.0,0,not,235.0
7888,2021-11-25 16:00:00,1,22897.0,14.6,0.0,31.6,2.0,0,not,299.0
7889,2021-11-25 17:00:00,1,22897.0,13.2,0.0,33.3,2.0,0,not,357.0
7890,2021-11-25 18:00:00,1,22897.0,10.9,0.0,40.3,2.0,0,not,495.0
7891,2021-11-25 19:00:00,1,22897.0,9.8,0.0,50.5,2.0,0,not,608.0
7892,2021-11-25 20:00:00,1,22897.0,8.5,0.0,50.4,2.0,0,not,630.0
7893,2021-11-25 21:00:00,1,22897.0,7.4,0.0,52.3,2.0,0,not,392.0
7894,2021-11-25 22:00:00,1,22897.0,6.8,0.0,54.5,2.0,0,not,259.0
7895,2021-11-25 23:00:00,1,22897.0,4.4,0.0,61.1,2.0,0,not,220.0
7896,2021-11-26 00:00:00,1,22897.0,1.6,0.0,74.4,1.6,0,not,146.0
7897,2021-11-26 01:00:00,1,22897.0,0.1,0.0,80.1,1.6,0,not,119.0
7898,2021-11-26 02:00:00,1,22897.0,-1.0,0.0,83.6,1.6,0,not,50.0
7899,2021-11-26 03:00:00,1,22897.0,-1.6,0.0,85.4,1.6,0,not,45.0
7900,2021-11-26 04:00:00,1,22897.0,-2.2,0.0,87.8,1.6,0,not,44.0
7901,2021-11-26 05:00:00,1,22897.0,-2.5,0.0,89.3,1.6,0,not,34.0
7902,2021-11-26 06:00:00,1,22897.0,0.5,0.0,70.7,1.6,0,not,32.0
7903,2021-11-26 07:00:00,1,22897.0,3.3,0.0,43.3,1.6,0,not,39.0
7904,2021-11-26 08:00:00,1,22897.0,2.9,0.0,46.1,1.6,0,not,274.0
7905,2021-11-26 09:00:00,1,22897.0,4.5,0.0,40.9,1.6,0,not,598.0
7906,2021-11-26 10:00:00,1,22897.0,6.4,0.0,38.1,1.6,0,not,582.0
7907,2021-11-26 11:00:00,1,22897.0,7.6,0.0,34.9,1.6,0,not,419.0
7908,2021-11-26 12:00:00,1,22897.0,8.9,0.0,35.3,1.6,0,not,270.0
7909,2021-11-26 13:00:00,1,22897.0,9.9,0.0,32.5,1.6,0,not,212.0
7910,2021-11-26 14:00:00,1,22897.0,10.4,0.0,29.9,1.6,0,not,226.0
7911,2021-11-26 15:00:00,1,22897.0,11.0,0.0,29.6,1.6,0,not,287.0
7912,2021-11-26 16:00:00,1,22897.0,10.1,0.0,34.9,1.6,0,not,209.0
7913,2021-11-26 17:00:00,1,22897.0,9.0,0.0,38.0,1.6,0,not,314.0
7914,2021-11-26 18:00:00,1,22897.0,6.3,0.0,46.5,1.6,0,not,615.0
7915,2021-11-26 19:00:00,1,22897.0,3.3,0.0,59.3,1.6,0,not,608.0
7916,2021-11-26 20:00:00,1,22897.0,1.5,0.0,69.0,1.6,0,not,523.0
7917,2021-11-26 21:00:00,1,22897.0,1.0,0.0,71.3,1.6,0,not,213.0
7918,2021-11-26 22:00:00,1,22897.0,0.2,0.0,75.8,1.6,0,not,127.0
7919,2021-11-26 23:00:00,1,22897.0,-0.1,0.0,76.6,1.6,0,not,264.0
7920,2021-11-27 00:00:00,0,22897.0,0.7,0.0,76.1,-1.6,0,not,455.0
7921,2021-11-27 01:00:00,0,22897.0,3.3,0.0,69.0,-1.6,0,not,143.0
7922,2021-11-27 02:00:00,0,22897.0,3.1,0.0,72.9,-1.6,0,not,76.0
7923,2021-11-27 03:00:00,0,22897.0,4.1,0.0,69.2,-1.6,0,not,67.0
7924,2021-11-27 04:00:00,0,22897.0,3.1,0.0,69.8,-1.6,0,not,45.0
7925,2021-11-27 05:00:00,0,22897.0,0.6,0.0,80.5,-1.6,0,not,42.0
7926,2021-11-27 06:00:00,0,22897.0,1.5,0.0,77.2,-1.6,0,not,46.0
7927,2021-11-27 07:00:00,0,22897.0,-1.6,0.0,86.4,-1.6,0,not,37.0
7928,2021-11-27 08:00:00,0,22897.0,-2.8,0.0,89.9,-1.6,0,not,84.0
7929,2021-11-27 09:00:00,0,22897.0,-0.8,0.0,86.5,-1.6,0,not,146.0
7930,2021-11-27 10:00:00,0,22897.0,4.6,0.0,52.7,-1.6,0,not,429.0
7931,2021-11-27 11:00:00,0,22897.0,7.8,0.0,44.7,-1.6,0,not,511.0
7932,2021-11-27 12:00:00,0,22897.0,8.7,0.0,34.4,-1.6,0,not,367.0
7933,2021-11-27 13:00:00,0,22897.0,10.3,0.0,27.7,-1.6,0,not,79.0
7934,2021-11-27 14:00:00,0,22897.0,10.8,0.0,28.6,-1.6,0,not,152.0
7935,2021-11-27 15:00:00,0,22897.0,11.4,0.0,21.4,-1.6,0,not,165.0
7936,2021-11-27 16:00:00,0,22897.0,11.4,0.0,19.0,-1.6,0,not,160.0
7937,2021-11-27 17:00:00,0,22897.0,6.5,0.0,35.2,-1.6,0,not,325.0
7938,2021-11-27 18:00:00,0,22897.0,2.3,0.0,49.5,-1.6,0,not,813.0
7939,2021-11-27 19:00:00,0,22897.0,0.0,0.0,57.1,-1.6,0,not,646.0
7940,2021-11-27 20:00:00,0,22897.0,-1.3,0.0,63.0,-1.6,0,not,147.0
7941,2021-11-27 21:00:00,0,22897.0,-2.5,0.0,67.2,-1.6,0,not,123.0
7942,2021-11-27 22:00:00,0,22897.0,-3.1,0.0,69.9,-1.6,0,not,146.0
7943,2021-11-27 23:00:00,0,22897.0,-4.0,0.0,74.5,-1.6,0,not,176.0
7944,2021-11-28 00:00:00,0,22897.0,-4.4,0.0,76.1,-1.5,0,not,119.0
7945,2021-11-28 01:00:00,0,22897.0,-5.2,0.0,79.2,-1.5,0,not,72.0
7946,2021-11-28 02:00:00,0,22897.0,-5.4,0.0,81.1,-1.5,0,not,100.0
7947,2021-11-28 03:00:00,0,22897.0,-5.9,0.0,82.3,-1.5,0,not,77.0
7948,2021-11-28 04:00:00,0,22897.0,-6.4,0.0,86.4,-1.5,0,not,172.0
7949,2021-11-28 05:00:00,0,22897.0,-6.6,0.0,84.5,-1.5,0,not,104.0
7950,2021-11-28 06:00:00,0,22897.0,-7.2,0.0,87.0,-1.5,0,not,46.0
7951,2021-11-28 07:00:00,0,22897.0,-7.5,0.0,87.4,-1.5,0,not,51.0
7952,2021-11-28 08:00:00,0,22897.0,-7.1,0.0,87.3,-1.5,0,not,169.0
7953,2021-11-28 09:00:00,0,22897.0,-4.9,0.0,85.6,-1.5,0,not,65.0
7954,2021-11-28 10:00:00,0,22897.0,1.1,0.0,64.6,-1.5,0,not,519.0
7955,2021-11-28 11:00:00,0,22897.0,5.5,0.0,48.6,-1.5,0,not,328.0
7956,2021-11-28 12:00:00,0,22897.0,8.5,0.0,39.2,-1.5,0,not,544.0
7957,2021-11-28 13:00:00,0,22897.0,10.4,0.0,36.3,-1.5,0,not,509.0
7958,2021-11-28 14:00:00,0,22897.0,12.7,0.0,32.7,-1.5,0,not,403.0
7959,2021-11-28 15:00:00,0,22897.0,12.3,0.0,32.9,-1.5,0,not,226.0
7960,2021-11-28 16:00:00,0,22897.0,11.7,0.0,33.7,-1.5,0,not,147.0
7961,2021-11-28 17:00:00,0,22897.0,9.1,0.0,44.5,-1.5,0,not,319.0
7962,2021-11-28 18:00:00,0,22897.0,5.7,0.0,56.8,-1.5,0,not,361.0
7963,2021-11-28 19:00:00,0,22897.0,4.1,0.0,64.2,-1.5,0,not,538.0
7964,2021-11-28 20:00:00,0,22897.0,2.7,0.0,68.5,-1.5,0,not,590.0
7965,2021-11-28 21:00:00,0,22897.0,1.0,0.0,73.9,-1.5,0,not,314.0
7966,2021-11-28 22:00:00,0,22897.0,-0.2,0.0,77.7,-1.5,0,not,437.0
7967,2021-11-28 23:00:00,0,22897.0,-1.4,0.0,81.2,-1.5,0,not,477.0
7968,2021-11-29 00:00:00,1,22897.0,-1.8,0.0,83.9,-1.6,0,not,170.0
7969,2021-11-29 01:00:00,1,22897.0,-2.2,0.0,84.5,-1.6,0,not,103.0
7970,2021-11-29 02:00:00,1,22897.0,-3.1,0.0,87.2,-1.6,0,not,44.0
7971,2021-11-29 03:00:00,1,22897.0,-3.6,0.0,89.3,-1.6,0,not,41.0
7972,2021-11-29 04:00:00,1,22897.0,-4.7,0.0,89.9,-1.6,0,not,42.0
7973,2021-11-29 05:00:00,1,22897.0,-4.9,0.0,90.4,-1.6,0,not,167.0
7974,2021-11-29 06:00:00,1,22897.0,-5.5,0.0,91.1,-1.6,0,not,192.0
7975,2021-11-29 07:00:00,1,22897.0,-5.6,0.0,92.5,-1.6,0,not,355.0
7976,2021-11-29 08:00:00,1,22897.0,-5.5,0.0,92.8,-1.6,0,not,157.0
7977,2021-11-29 09:00:00,1,22897.0,-3.3,0.0,91.7,-1.6,0,not,114.0
7978,2021-11-29 10:00:00,1,22897.0,3.2,0.0,72.3,-1.6,0,not,219.0
7979,2021-11-29 11:00:00,1,22897.0,8.7,0.0,51.7,-1.6,0,not,210.0
7980,2021-11-29 12:00:00,1,22897.0,11.9,0.0,42.8,-1.6,0,not,204.0
7981,2021-11-29 13:00:00,1,22897.0,14.5,0.0,32.5,-1.6,0,not,228.0
7982,2021-11-29 14:00:00,1,22897.0,14.5,0.0,29.6,-1.6,0,not,574.0
7983,2021-11-29 15:00:00,1,22897.0,15.0,0.0,28.8,-1.6,0,not,461.0
7984,2021-11-29 16:00:00,1,22897.0,15.0,0.0,28.4,-1.6,0,not,436.0
7985,2021-11-29 17:00:00,1,22897.0,11.1,0.0,42.0,-1.6,0,not,517.0
7986,2021-11-29 18:00:00,1,22897.0,8.6,0.0,50.5,-1.6,0,not,387.0
7987,2021-11-29 19:00:00,1,22897.0,5.8,0.0,60.5,-1.6,0,not,177.0
7988,2021-11-29 20:00:00,1,22897.0,2.9,0.0,71.4,-1.6,0,not,113.0
7989,2021-11-29 21:00:00,1,22897.0,2.2,0.0,71.9,-1.6,0,not,402.0
7990,2021-11-29 22:00:00,1,22897.0,0.4,0.0,81.3,-1.6,0,not,363.0
7991,2021-11-29 23:00:00,1,22897.0,0.1,0.0,82.1,-1.6,0,not,367.0
7992,2021-11-30 00:00:00,1,22897.0,-0.9,0.0,84.7,1.0,0,not,319.0
7993,2021-11-30 01:00:00,1,22897.0,-1.3,0.0,88.1,1.0,0,not,81.0
7994,2021-11-30 02:00:00,1,22897.0,-1.0,0.0,86.8,1.0,0,not,65.0
7995,2021-11-30 03:00:00,1,22897.0,-0.9,0.0,87.0,1.0,0,not,73.0
