,ds,y,population,temp,rain,hum,year,month,day,hour,week_weekday
6688,2021-10-06 16:00:00,176.0,22870.0,25.8,0.0,68.9,2021,10,6,16,1
6689,2021-10-06 17:00:00,283.6666666666667,22870.0,24.9,0.0,70.9,2021,10,6,17,1
6690,2021-10-06 18:00:00,391.33333333333337,22870.0,23.4,0.0,78.0,2021,10,6,18,1
6691,2021-10-06 19:00:00,499.0,22870.0,22.5,0.0,80.5,2021,10,6,19,1
6692,2021-10-06 20:00:00,344.0,22870.0,21.6,0.0,83.6,2021,10,6,20,1
6693,2021-10-06 21:00:00,274.0,22870.0,20.6,0.0,87.1,2021,10,6,21,1
6694,2021-10-06 22:00:00,212.0,22870.0,19.0,0.0,92.3,2021,10,6,22,1
6695,2021-10-06 23:00:00,293.0,22870.0,18.6,0.0,96.3,2021,10,6,23,1
6696,2021-10-07 00:00:00,177.0,22870.0,18.6,0.0,95.7,2021,10,7,0,1
6697,2021-10-07 01:00:00,76.0,22870.0,17.7,0.0,97.9,2021,10,7,1,1
6698,2021-10-07 02:00:00,48.0,22870.0,17.3,0.0,98.9,2021,10,7,2,1
6699,2021-10-07 03:00:00,47.0,22870.0,17.4,0.0,99.0,2021,10,7,3,1
6700,2021-10-07 04:00:00,47.0,22870.0,17.4,0.0,98.8,2021,10,7,4,1
6701,2021-10-07 05:00:00,37.0,22870.0,16.9,0.0,99.4,2021,10,7,5,1
6702,2021-10-07 06:00:00,150.0,22870.0,17.3,0.0,99.4,2021,10,7,6,1
6703,2021-10-07 07:00:00,149.0,22870.0,18.1,0.0,98.5,2021,10,7,7,1
6704,2021-10-07 08:00:00,232.0,22870.0,18.4,0.0,96.9,2021,10,7,8,1
6705,2021-10-07 09:00:00,447.0,22870.0,19.0,0.0,94.5,2021,10,7,9,1
6706,2021-10-07 10:00:00,627.0,22870.0,22.0,0.0,85.9,2021,10,7,10,1
6707,2021-10-07 11:00:00,372.0,22870.0,25.1,0.0,70.4,2021,10,7,11,1
6708,2021-10-07 12:00:00,372.0,22870.0,26.6,0.0,62.8,2021,10,7,12,1
6709,2021-10-07 13:00:00,324.0,22870.0,27.3,0.0,58.8,2021,10,7,13,1
6710,2021-10-07 14:00:00,249.0,22870.0,26.8,0.0,62.6,2021,10,7,14,1
6711,2021-10-07 15:00:00,265.0,22870.0,27.0,0.0,60.5,2021,10,7,15,1
6712,2021-10-07 16:00:00,405.0,22870.0,24.6,0.0,71.7,2021,10,7,16,1
6713,2021-10-07 17:00:00,146.0,22870.0,21.4,0.0,79.8,2021,10,7,17,1
6714,2021-10-07 18:00:00,132.0,22870.0,21.1,0.0,81.4,2021,10,7,18,1
6715,2021-10-07 19:00:00,283.0,22870.0,20.0,0.0,87.2,2021,10,7,19,1
6716,2021-10-07 20:00:00,419.0,22870.0,19.7,0.0,91.1,2021,10,7,20,1
6717,2021-10-07 21:00:00,567.0,22870.0,19.5,0.0,92.0,2021,10,7,21,1
6718,2021-10-07 22:00:00,499.0,22870.0,18.4,0.0,96.0,2021,10,7,22,1
6719,2021-10-07 23:00:00,177.0,22870.0,17.9,0.0,97.3,2021,10,7,23,1
6720,2021-10-08 00:00:00,284.0,22870.0,17.6,0.0,97.4,2021,10,8,0,1
6721,2021-10-08 01:00:00,107.0,22870.0,17.5,0.0,97.2,2021,10,8,1,1
6722,2021-10-08 02:00:00,45.0,22870.0,17.2,0.0,98.2,2021,10,8,2,1
6723,2021-10-08 03:00:00,44.0,22870.0,17.2,0.0,98.3,2021,10,8,3,1
6724,2021-10-08 04:00:00,31.0,22870.0,17.3,0.0,98.6,2021,10,8,4,1
6725,2021-10-08 05:00:00,115.0,22870.0,16.9,0.0,99.0,2021,10,8,5,1
6726,2021-10-08 06:00:00,85.0,22870.0,17.1,0.0,98.8,2021,10,8,6,1
6727,2021-10-08 07:00:00,117.0,22870.0,17.5,0.0,98.8,2021,10,8,7,1
6728,2021-10-08 08:00:00,347.0,22870.0,18.2,0.0,97.5,2021,10,8,8,1
6729,2021-10-08 09:00:00,380.0,22870.0,19.0,0.0,95.1,2021,10,8,9,1
6730,2021-10-08 10:00:00,522.0,22870.0,19.7,0.0,92.1,2021,10,8,10,1
6731,2021-10-08 11:00:00,537.0,22870.0,21.0,0.0,85.1,2021,10,8,11,1
6732,2021-10-08 12:00:00,341.0,22870.0,22.3,0.0,80.5,2021,10,8,12,1
6733,2021-10-08 13:00:00,161.0,22870.0,22.3,0.0,83.1,2021,10,8,13,1
6734,2021-10-08 14:00:00,221.0,22870.0,21.8,0.0,90.0,2021,10,8,14,1
6735,2021-10-08 15:00:00,329.0,22870.0,21.5,0.5,92.5,2021,10,8,15,1
6736,2021-10-08 16:00:00,383.0,22870.0,21.6,0.0,90.1,2021,10,8,16,1
6737,2021-10-08 17:00:00,413.0,22870.0,21.5,0.0,91.8,2021,10,8,17,1
6738,2021-10-08 18:00:00,163.0,22870.0,20.5,0.0,97.3,2021,10,8,18,1
6739,2021-10-08 19:00:00,245.0,22870.0,20.5,0.0,98.6,2021,10,8,19,1
6740,2021-10-08 20:00:00,237.0,22870.0,20.4,0.0,98.5,2021,10,8,20,1
6741,2021-10-08 21:00:00,643.0,22870.0,20.3,0.0,98.6,2021,10,8,21,1
6742,2021-10-08 22:00:00,705.0,22870.0,20.1,0.0,99.0,2021,10,8,22,1
6743,2021-10-08 23:00:00,382.0,22870.0,19.9,0.0,99.1,2021,10,8,23,1
6744,2021-10-09 00:00:00,279.0,22870.0,20.1,0.0,99.5,2021,10,9,0,0
6745,2021-10-09 01:00:00,231.0,22870.0,20.0,0.0,98.9,2021,10,9,1,0
6746,2021-10-09 02:00:00,81.0,22870.0,20.0,0.0,99.4,2021,10,9,2,0
6747,2021-10-09 03:00:00,34.0,22870.0,20.0,0.0,99.4,2021,10,9,3,0
6748,2021-10-09 04:00:00,27.0,22870.0,20.0,0.0,99.2,2021,10,9,4,0
6749,2021-10-09 05:00:00,27.0,22870.0,20.0,0.0,99.0,2021,10,9,5,0
6750,2021-10-09 06:00:00,71.0,22870.0,19.9,0.0,99.1,2021,10,9,6,0
6751,2021-10-09 07:00:00,78.0,22870.0,19.9,0.0,99.2,2021,10,9,7,0
6752,2021-10-09 08:00:00,73.0,22870.0,20.4,0.0,97.6,2021,10,9,8,0
6753,2021-10-09 09:00:00,142.0,22870.0,21.6,0.0,89.4,2021,10,9,9,0
6754,2021-10-09 10:00:00,326.0,22870.0,22.9,0.0,83.7,2021,10,9,10,0
6755,2021-10-09 11:00:00,445.0,22870.0,24.5,0.0,78.4,2021,10,9,11,0
6756,2021-10-09 12:00:00,578.0,22870.0,26.5,0.0,69.4,2021,10,9,12,0
6757,2021-10-09 13:00:00,245.0,22870.0,28.5,0.0,66.3,2021,10,9,13,0
6758,2021-10-09 14:00:00,162.0,22870.0,28.8,0.0,62.9,2021,10,9,14,0
6759,2021-10-09 15:00:00,153.0,22870.0,28.7,0.0,61.3,2021,10,9,15,0
6760,2021-10-09 16:00:00,202.0,22870.0,28.4,0.0,63.2,2021,10,9,16,0
6761,2021-10-09 17:00:00,341.0,22870.0,27.3,0.0,69.6,2021,10,9,17,0
6762,2021-10-09 18:00:00,326.0,22870.0,24.4,0.0,83.4,2021,10,9,18,0
6763,2021-10-09 19:00:00,214.0,22870.0,22.4,0.0,91.2,2021,10,9,19,0
6764,2021-10-09 20:00:00,459.0,22870.0,21.3,0.0,94.8,2021,10,9,20,0
6765,2021-10-09 21:00:00,557.0,22870.0,20.7,0.0,96.6,2021,10,9,21,0
6766,2021-10-09 22:00:00,413.0,22870.0,20.1,0.0,98.2,2021,10,9,22,0
6767,2021-10-09 23:00:00,147.0,22870.0,19.2,0.0,97.9,2021,10,9,23,0
6768,2021-10-10 00:00:00,103.0,22870.0,18.8,0.0,98.9,2021,10,10,0,0
6769,2021-10-10 01:00:00,139.0,22870.0,18.8,0.0,99.5,2021,10,10,1,0
6770,2021-10-10 02:00:00,101.0,22870.0,18.9,0.0,99.8,2021,10,10,2,0
6771,2021-10-10 03:00:00,120.0,22870.0,19.0,0.0,99.9,2021,10,10,3,0
6772,2021-10-10 04:00:00,43.0,22870.0,18.9,0.0,99.9,2021,10,10,4,0
6773,2021-10-10 05:00:00,32.0,22870.0,18.9,0.0,99.9,2021,10,10,5,0
6774,2021-10-10 06:00:00,29.0,22870.0,18.5,0.0,99.9,2021,10,10,6,0
6775,2021-10-10 07:00:00,31.0,22870.0,18.3,0.0,99.9,2021,10,10,7,0
6776,2021-10-10 08:00:00,37.0,22870.0,18.5,0.0,99.9,2021,10,10,8,0
6777,2021-10-10 09:00:00,129.0,22870.0,19.7,0.0,99.9,2021,10,10,9,0
6778,2021-10-10 10:00:00,172.0,22870.0,23.6,0.0,83.6,2021,10,10,10,0
6779,2021-10-10 11:00:00,483.0,22870.0,26.7,0.0,68.5,2021,10,10,11,0
6780,2021-10-10 12:00:00,417.0,22870.0,28.6,0.0,63.9,2021,10,10,12,0
6781,2021-10-10 13:00:00,336.0,22870.0,29.9,0.0,58.7,2021,10,10,13,0
6782,2021-10-10 14:00:00,352.0,22870.0,29.8,0.0,60.1,2021,10,10,14,0
6783,2021-10-10 15:00:00,325.0,22870.0,30.5,0.0,56.0,2021,10,10,15,0
6784,2021-10-10 16:00:00,372.0,22870.0,31.1,0.0,50.6,2021,10,10,16,0
6785,2021-10-10 17:00:00,153.0,22870.0,29.0,0.0,63.4,2021,10,10,17,0
6786,2021-10-10 18:00:00,337.0,22870.0,26.1,0.0,78.5,2021,10,10,18,0
6787,2021-10-10 19:00:00,299.0,22870.0,24.4,0.0,83.4,2021,10,10,19,0
6788,2021-10-10 20:00:00,317.0,22870.0,23.2,0.0,89.1,2021,10,10,20,0
6789,2021-10-10 21:00:00,371.0,22870.0,22.5,0.0,92.3,2021,10,10,21,0
6790,2021-10-10 22:00:00,457.0,22870.0,22.4,0.0,91.1,2021,10,10,22,0
6791,2021-10-10 23:00:00,274.0,22870.0,23.8,0.0,84.7,2021,10,10,23,0
6792,2021-10-11 00:00:00,106.0,22870.0,21.9,0.0,82.6,2021,10,11,0,1
6793,2021-10-11 01:00:00,82.0,22870.0,21.4,0.0,82.1,2021,10,11,1,1
6794,2021-10-11 02:00:00,48.0,22870.0,18.8,0.0,82.9,2021,10,11,2,1
6795,2021-10-11 03:00:00,46.0,22870.0,18.6,0.0,79.1,2021,10,11,3,1
6796,2021-10-11 04:00:00,46.0,22870.0,17.1,0.0,81.9,2021,10,11,4,1
6797,2021-10-11 05:00:00,39.0,22870.0,16.3,0.0,78.3,2021,10,11,5,1
6798,2021-10-11 06:00:00,31.0,22870.0,14.7,0.0,82.7,2021,10,11,6,1
6799,2021-10-11 07:00:00,100.0,22870.0,14.0,1.0,92.3,2021,10,11,7,1
6800,2021-10-11 08:00:00,199.0,22870.0,14.4,0.0,84.1,2021,10,11,8,1
6801,2021-10-11 09:00:00,86.0,22870.0,13.1,1.5,91.6,2021,10,11,9,1
6802,2021-10-11 10:00:00,445.0,22870.0,13.6,2.5,95.1,2021,10,11,10,1
6803,2021-10-11 11:00:00,339.0,22870.0,14.0,1.0,95.7,2021,10,11,11,1
6804,2021-10-11 12:00:00,642.0,22870.0,14.4,1.0,96.3,2021,10,11,12,1
6805,2021-10-11 13:00:00,481.0,22870.0,14.3,2.5,96.9,2021,10,11,13,1
6806,2021-10-11 14:00:00,239.0,22870.0,14.3,1.5,97.6,2021,10,11,14,1
6807,2021-10-11 15:00:00,145.0,22870.0,14.3,0.5,97.8,2021,10,11,15,1
6808,2021-10-11 16:00:00,153.0,22870.0,14.3,3.0,98.5,2021,10,11,16,1
6809,2021-10-11 17:00:00,125.0,22870.0,14.5,2.0,98.2,2021,10,11,17,1
6810,2021-10-11 18:00:00,185.0,22870.0,14.5,0.5,98.5,2021,10,11,18,1
6811,2021-10-11 19:00:00,396.0,22870.0,14.6,1.0,99.3,2021,10,11,19,1
6812,2021-10-11 20:00:00,525.0,22870.0,14.5,0.5,99.0,2021,10,11,20,1
6813,2021-10-11 21:00:00,374.0,22870.0,14.5,0.5,99.5,2021,10,11,21,1
6814,2021-10-11 22:00:00,301.0,22870.0,14.6,0.5,99.4,2021,10,11,22,1
6815,2021-10-11 23:00:00,164.0,22870.0,14.7,1.0,99.6,2021,10,11,23,1
6816,2021-10-12 00:00:00,216.0,22870.0,14.8,0.5,99.7,2021,10,12,0,1
6817,2021-10-12 01:00:00,194.0,22870.0,15.1,0.5,99.8,2021,10,12,1,1
6818,2021-10-12 02:00:00,63.0,22870.0,15.4,0.5,99.8,2021,10,12,2,1
6819,2021-10-12 03:00:00,55.0,22870.0,15.4,1.0,99.6,2021,10,12,3,1
6820,2021-10-12 04:00:00,106.0,22870.0,15.3,0.5,98.3,2021,10,12,4,1
6821,2021-10-12 05:00:00,106.0,22870.0,15.2,1.0,98.2,2021,10,12,5,1
6822,2021-10-12 06:00:00,106.0,22870.0,14.8,1.0,97.5,2021,10,12,6,1
6823,2021-10-12 07:00:00,237.0,22870.0,14.4,0.5,96.8,2021,10,12,7,1
6824,2021-10-12 08:00:00,518.0,22870.0,14.3,0.5,95.1,2021,10,12,8,1
6825,2021-10-12 09:00:00,581.0,22870.0,14.1,1.5,95.5,2021,10,12,9,1
6826,2021-10-12 10:00:00,148.0,22870.0,14.0,2.0,95.8,2021,10,12,10,1
6827,2021-10-12 11:00:00,243.0,22870.0,14.3,0.5,94.2,2021,10,12,11,1
6828,2021-10-12 12:00:00,258.0,22870.0,14.8,0.0,93.2,2021,10,12,12,1
6829,2021-10-12 13:00:00,105.0,22870.0,14.9,0.0,92.7,2021,10,12,13,1
6830,2021-10-12 14:00:00,180.0,22870.0,14.8,0.0,94.6,2021,10,12,14,1
6831,2021-10-12 15:00:00,256.0,22870.0,15.0,0.5,97.0,2021,10,12,15,1
6832,2021-10-12 16:00:00,123.0,22870.0,14.933333333333334,0.0,97.66666666666669,2021,10,12,16,1
6833,2021-10-12 17:00:00,96.0,22870.0,14.866666666666667,0.25,98.33333333333331,2021,10,12,17,1
6834,2021-10-12 18:00:00,142.0,22870.0,14.8,0.5,99.0,2021,10,12,18,1
6835,2021-10-12 19:00:00,270.0,22870.0,14.7,0.0,99.2,2021,10,12,19,1
6836,2021-10-12 20:00:00,557.0,22870.0,14.8,0.5,99.6,2021,10,12,20,1
6837,2021-10-12 21:00:00,607.0,22870.0,14.9,0.0,99.5,2021,10,12,21,1
6838,2021-10-12 22:00:00,702.0,22870.0,14.8,0.0,99.6,2021,10,12,22,1
6839,2021-10-12 23:00:00,342.0,22870.0,14.5,0.0,99.3,2021,10,12,23,1
6840,2021-10-13 00:00:00,265.0,22870.0,14.6,0.5,99.5,2021,10,13,0,1
6841,2021-10-13 01:00:00,228.0,22870.0,14.6,0.0,99.4,2021,10,13,1,1
6842,2021-10-13 02:00:00,99.0,22870.0,14.5,0.0,99.6,2021,10,13,2,1
6843,2021-10-13 03:00:00,56.0,22870.0,14.5,0.0,99.9,2021,10,13,3,1
6844,2021-10-13 04:00:00,53.0,22870.0,14.4,0.0,99.0,2021,10,13,4,1
6845,2021-10-13 05:00:00,103.0,22870.0,14.3,0.0,99.2,2021,10,13,5,1
6846,2021-10-13 06:00:00,40.0,22870.0,14.4,0.0,99.7,2021,10,13,6,1
6847,2021-10-13 07:00:00,163.0,22870.0,14.5,0.0,99.7,2021,10,13,7,1
6848,2021-10-13 08:00:00,266.0,22870.0,15.0,0.0,98.3,2021,10,13,8,1
6849,2021-10-13 09:00:00,416.0,22870.0,15.8,0.0,94.6,2021,10,13,9,1
6850,2021-10-13 10:00:00,473.0,22870.0,17.2,0.0,90.2,2021,10,13,10,1
6851,2021-10-13 11:00:00,472.0,22870.0,17.6,0.0,85.8,2021,10,13,11,1
6852,2021-10-13 12:00:00,417.0,22870.0,18.7,0.0,81.9,2021,10,13,12,1
6853,2021-10-13 13:00:00,471.0,22870.0,19.5,0.0,79.9,2021,10,13,13,1
6854,2021-10-13 14:00:00,210.0,22870.0,20.6,0.0,77.6,2021,10,13,14,1
6855,2021-10-13 15:00:00,312.0,22870.0,21.4,0.0,75.4,2021,10,13,15,1
6856,2021-10-13 16:00:00,230.0,22870.0,20.8,0.0,79.1,2021,10,13,16,1
6857,2021-10-13 17:00:00,274.0,22870.0,19.7,0.0,88.7,2021,10,13,17,1
6858,2021-10-13 18:00:00,135.0,22870.0,18.8,0.0,93.1,2021,10,13,18,1
6859,2021-10-13 19:00:00,367.0,22870.0,18.4,0.0,93.5,2021,10,13,19,1
6860,2021-10-13 20:00:00,381.0,22870.0,17.9,0.0,95.7,2021,10,13,20,1
6861,2021-10-13 21:00:00,269.0,22870.0,17.5,0.0,97.4,2021,10,13,21,1
6862,2021-10-13 22:00:00,357.0,22870.0,16.7,0.0,98.8,2021,10,13,22,1
6863,2021-10-13 23:00:00,442.0,22870.0,16.9,0.0,99.0,2021,10,13,23,1
6864,2021-10-14 00:00:00,404.0,22870.0,16.3,0.0,99.2,2021,10,14,0,1
6865,2021-10-14 01:00:00,140.0,22870.0,15.8,0.0,99.3,2021,10,14,1,1
6866,2021-10-14 02:00:00,113.0,22870.0,15.3,0.0,99.9,2021,10,14,2,1
6867,2021-10-14 03:00:00,33.0,22870.0,15.1,0.0,99.9,2021,10,14,3,1
6868,2021-10-14 04:00:00,30.0,22870.0,15.2,0.0,99.9,2021,10,14,4,1
6869,2021-10-14 05:00:00,31.0,22870.0,15.4,0.0,99.9,2021,10,14,5,1
6870,2021-10-14 06:00:00,35.0,22870.0,15.4,0.0,99.9,2021,10,14,6,1
6871,2021-10-14 07:00:00,40.0,22870.0,15.4,0.0,99.9,2021,10,14,7,1
6872,2021-10-14 08:00:00,402.0,22870.0,15.5,0.0,99.9,2021,10,14,8,1
6873,2021-10-14 09:00:00,461.0,22870.0,16.2,0.0,99.9,2021,10,14,9,1
6874,2021-10-14 10:00:00,393.0,22870.0,17.3,0.0,95.2,2021,10,14,10,1
6875,2021-10-14 11:00:00,339.0,22870.0,19.8,0.0,86.6,2021,10,14,11,1
6876,2021-10-14 12:00:00,610.0,22870.0,22.8,0.0,77.7,2021,10,14,12,1
6877,2021-10-14 13:00:00,253.0,22870.0,25.1,0.0,66.3,2021,10,14,13,1
6878,2021-10-14 14:00:00,221.0,22870.0,26.1,0.0,60.5,2021,10,14,14,1
6879,2021-10-14 15:00:00,222.0,22870.0,26.8,0.0,55.3,2021,10,14,15,1
6880,2021-10-14 16:00:00,222.0,22870.0,25.8,0.0,55.3,2021,10,14,16,1
6881,2021-10-14 17:00:00,146.0,22870.0,24.2,0.0,62.7,2021,10,14,17,1
6882,2021-10-14 18:00:00,174.0,22870.0,20.7,0.0,78.6,2021,10,14,18,1
6883,2021-10-14 19:00:00,379.0,22870.0,18.0,0.0,89.8,2021,10,14,19,1
6884,2021-10-14 20:00:00,482.0,22870.0,17.2,0.0,94.8,2021,10,14,20,1
6885,2021-10-14 21:00:00,347.0,22870.0,16.1,0.0,97.7,2021,10,14,21,1
6886,2021-10-14 22:00:00,485.0,22870.0,15.4,0.0,97.9,2021,10,14,22,1
6887,2021-10-14 23:00:00,569.0,22870.0,14.9,0.0,98.9,2021,10,14,23,1
6888,2021-10-15 00:00:00,364.0,22870.0,14.5,0.0,99.4,2021,10,15,0,1
6889,2021-10-15 01:00:00,174.0,22870.0,14.2,0.0,99.5,2021,10,15,1,1
6890,2021-10-15 02:00:00,56.0,22870.0,14.1,0.0,99.9,2021,10,15,2,1
6891,2021-10-15 03:00:00,54.0,22870.0,14.1,0.0,99.8,2021,10,15,3,1
6892,2021-10-15 04:00:00,55.0,22870.0,13.9,0.0,99.9,2021,10,15,4,1
6893,2021-10-15 05:00:00,53.0,22870.0,14.2,0.0,99.8,2021,10,15,5,1
6894,2021-10-15 06:00:00,65.0,22870.0,14.2,0.0,99.7,2021,10,15,6,1
6895,2021-10-15 07:00:00,249.0,22870.0,14.6,0.0,99.7,2021,10,15,7,1
6896,2021-10-15 08:00:00,362.0,22870.0,15.9,0.0,97.8,2021,10,15,8,1
6897,2021-10-15 09:00:00,378.0,22870.0,18.8,0.0,90.2,2021,10,15,9,1
6898,2021-10-15 10:00:00,473.0,22870.0,20.5,0.0,80.2,2021,10,15,10,1
6899,2021-10-15 11:00:00,365.0,22870.0,21.6,0.0,75.0,2021,10,15,11,1
6900,2021-10-15 12:00:00,337.0,22870.0,21.6,0.0,74.4,2021,10,15,12,1
6901,2021-10-15 13:00:00,365.0,22870.0,22.0,0.0,69.4,2021,10,15,13,1
6902,2021-10-15 14:00:00,347.0,22870.0,22.3,0.0,69.6,2021,10,15,14,1
6903,2021-10-15 15:00:00,144.0,22870.0,22.1,0.0,73.2,2021,10,15,15,1
6904,2021-10-15 16:00:00,97.0,22870.0,21.1,0.0,76.9,2021,10,15,16,1
6905,2021-10-15 17:00:00,188.0,22870.0,19.1,0.0,89.0,2021,10,15,17,1
6906,2021-10-15 18:00:00,245.0,22870.0,18.1,1.0,96.9,2021,10,15,18,1
6907,2021-10-15 19:00:00,464.0,22870.0,17.9,1.0,96.2,2021,10,15,19,1
6908,2021-10-15 20:00:00,383.0,22870.0,17.3,0.5,98.7,2021,10,15,20,1
6909,2021-10-15 21:00:00,329.0,22870.0,17.1,0.5,95.7,2021,10,15,21,1
6910,2021-10-15 22:00:00,396.0,22870.0,16.8,0.5,98.5,2021,10,15,22,1
6911,2021-10-15 23:00:00,151.0,22870.0,16.8,1.0,99.0,2021,10,15,23,1
6912,2021-10-16 00:00:00,188.0,22870.0,16.6,0.0,99.3,2021,10,16,0,0
6913,2021-10-16 01:00:00,93.0,22870.0,16.6,2.0,99.6,2021,10,16,1,0
6914,2021-10-16 02:00:00,93.0,22870.0,16.5,2.0,99.8,2021,10,16,2,0
6915,2021-10-16 03:00:00,70.0,22870.0,16.5,0.5,99.8,2021,10,16,3,0
6916,2021-10-16 04:00:00,54.0,22870.0,16.6,0.5,99.9,2021,10,16,4,0
6917,2021-10-16 05:00:00,77.0,22870.0,15.7,0.5,82.9,2021,10,16,5,0
6918,2021-10-16 06:00:00,55.0,22870.0,15.0,0.0,81.4,2021,10,16,6,0
6919,2021-10-16 07:00:00,46.0,22870.0,14.0,0.0,92.7,2021,10,16,7,0
6920,2021-10-16 08:00:00,216.0,22870.0,13.7,0.5,95.9,2021,10,16,8,0
6921,2021-10-16 09:00:00,180.0,22870.0,14.1,0.0,95.6,2021,10,16,9,0
6922,2021-10-16 10:00:00,261.5,22870.0,15.4,0.0,74.3,2021,10,16,10,0
6923,2021-10-16 11:00:00,343.0,22870.0,16.1,0.0,69.5,2021,10,16,11,0
6924,2021-10-16 12:00:00,332.0,22870.0,16.6,0.0,61.3,2021,10,16,12,0
6925,2021-10-16 13:00:00,386.0,22870.0,16.2,0.0,56.1,2021,10,16,13,0
6926,2021-10-16 14:00:00,302.0,22870.0,16.3,0.0,52.5,2021,10,16,14,0
6927,2021-10-16 15:00:00,170.0,22870.0,14.7,0.0,40.5,2021,10,16,15,0
6928,2021-10-16 16:00:00,377.0,22870.0,13.8,0.0,46.5,2021,10,16,16,0
6929,2021-10-16 17:00:00,283.0,22870.0,13.1,0.0,38.1,2021,10,16,17,0
6930,2021-10-16 18:00:00,284.0,22870.0,11.7,0.0,33.4,2021,10,16,18,0
6931,2021-10-16 19:00:00,221.0,22870.0,10.3,0.0,41.3,2021,10,16,19,0
6932,2021-10-16 20:00:00,135.0,22870.0,9.7,0.0,44.0,2021,10,16,20,0
6933,2021-10-16 21:00:00,425.0,22870.0,9.1,0.0,43.5,2021,10,16,21,0
6934,2021-10-16 22:00:00,546.0,22870.0,8.3,0.0,49.1,2021,10,16,22,0
6935,2021-10-16 23:00:00,175.0,22870.0,7.2,0.0,50.9,2021,10,16,23,0
6936,2021-10-17 00:00:00,200.0,22870.0,6.1,0.0,54.0,2021,10,17,0,0
6937,2021-10-17 01:00:00,201.0,22870.0,5.3,0.0,51.1,2021,10,17,1,0
6938,2021-10-17 02:00:00,106.0,22870.0,4.5,0.0,49.0,2021,10,17,2,0
6939,2021-10-17 03:00:00,90.0,22870.0,4.0,0.0,47.6,2021,10,17,3,0
6940,2021-10-17 04:00:00,32.0,22870.0,3.1,0.0,50.0,2021,10,17,4,0
6941,2021-10-17 05:00:00,60.0,22870.0,1.5,0.0,61.7,2021,10,17,5,0
6942,2021-10-17 06:00:00,32.0,22870.0,2.0,0.0,54.9,2021,10,17,6,0
6943,2021-10-17 07:00:00,34.0,22870.0,2.3,0.0,52.3,2021,10,17,7,0
6944,2021-10-17 08:00:00,39.0,22870.0,3.0,0.0,49.9,2021,10,17,8,0
6945,2021-10-17 09:00:00,175.0,22870.0,4.9,0.0,44.8,2021,10,17,9,0
6946,2021-10-17 10:00:00,463.0,22870.0,6.5,0.0,42.8,2021,10,17,10,0
6947,2021-10-17 11:00:00,432.0,22870.0,8.7,0.0,41.6,2021,10,17,11,0
6948,2021-10-17 12:00:00,643.0,22870.0,9.8,0.0,34.0,2021,10,17,12,0
6949,2021-10-17 13:00:00,609.0,22870.0,11.1,0.0,32.1,2021,10,17,13,0
6950,2021-10-17 14:00:00,427.0,22870.0,11.9,0.0,33.1,2021,10,17,14,0
6951,2021-10-17 15:00:00,202.0,22870.0,12.4,0.0,30.4,2021,10,17,15,0
6952,2021-10-17 16:00:00,171.0,22870.0,12.0,0.0,32.0,2021,10,17,16,0
6953,2021-10-17 17:00:00,136.0,22870.0,10.9,0.0,33.6,2021,10,17,17,0
6954,2021-10-17 18:00:00,249.0,22870.0,7.9,0.0,48.3,2021,10,17,18,0
6955,2021-10-17 19:00:00,181.0,22870.0,4.8,0.0,66.9,2021,10,17,19,0
6956,2021-10-17 20:00:00,411.0,22870.0,3.0,0.0,78.9,2021,10,17,20,0
6957,2021-10-17 21:00:00,626.0,22870.0,1.5,0.0,87.5,2021,10,17,21,0
6958,2021-10-17 22:00:00,348.0,22870.0,0.8,0.0,91.0,2021,10,17,22,0
6959,2021-10-17 23:00:00,216.0,22870.0,-0.2,0.0,92.9,2021,10,17,23,0
6960,2021-10-18 00:00:00,98.0,22870.0,-0.7,0.0,95.5,2021,10,18,0,1
6961,2021-10-18 01:00:00,64.0,22870.0,-0.8,0.0,95.3,2021,10,18,1,1
6962,2021-10-18 02:00:00,62.0,22870.0,-1.3,0.0,96.5,2021,10,18,2,1
6963,2021-10-18 03:00:00,60.0,22870.0,-1.7,0.0,96.0,2021,10,18,3,1
6964,2021-10-18 04:00:00,110.0,22870.0,-2.0,0.0,96.3,2021,10,18,4,1
6965,2021-10-18 05:00:00,74.0,22870.0,-2.1,0.0,96.5,2021,10,18,5,1
6966,2021-10-18 06:00:00,51.0,22870.0,-2.5,0.0,96.8,2021,10,18,6,1
6967,2021-10-18 07:00:00,135.0,22870.0,-2.4,0.0,96.2,2021,10,18,7,1
6968,2021-10-18 08:00:00,453.0,22870.0,-1.3,0.0,97.2,2021,10,18,8,1
6969,2021-10-18 09:00:00,590.0,22870.0,2.8,0.0,83.8,2021,10,18,9,1
6970,2021-10-18 10:00:00,466.5,22870.0,8.0,0.0,57.2,2021,10,18,10,1
6971,2021-10-18 11:00:00,343.0,22870.0,11.6,0.0,45.6,2021,10,18,11,1
6972,2021-10-18 12:00:00,257.0,22870.0,14.0,0.0,34.0,2021,10,18,12,1
6973,2021-10-18 13:00:00,256.0,22870.0,15.2,0.0,35.5,2021,10,18,13,1
6974,2021-10-18 14:00:00,256.0,22870.0,16.0,0.0,35.9,2021,10,18,14,1
6975,2021-10-18 15:00:00,185.0,22870.0,16.9,0.0,36.5,2021,10,18,15,1
6976,2021-10-18 16:00:00,152.0,22870.0,16.9,0.0,36.7,2021,10,18,16,1
6977,2021-10-18 17:00:00,103.0,22870.0,15.1,0.0,48.3,2021,10,18,17,1
